------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=20&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1
 > Details: {'stateFIPS': '20', 'areatype': 'county', 'topic': 'inc', 'demo': '00011', 'race': '00', 'sex': '0', 'age': '001', 'type': 'manyareacensus', 'file_name': 'demographics_005.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=20&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1'}
------------
Demographic Data Report for Kansas by County
Income: Median household income
"All Ages, All Races (includes Hispanic), Both Sexes"
2013-2017 American Community Survey 5-Year Data
Sorted by Value

County, FIPS,Value (Dollars),Rank within US
"Cowley County",20035,46624.000000000,"1725 of 3141"
"Atchison County",20005,46640.000000000,"1723 of 3141"
"Phillips County",20147,46806.000000000,"1702 of 3141"
"Brown County",20013,46964.000000000,"1686 of 3141"
"Greeley County",20071,47045.000000000,"1679 of 3141"
"Stafford County",20185,47121.000000000,"1674 of 3141"
"Cheyenne County",20023,47167.000000000,"1665 of 3141"
"Seward County",20175,47535.000000000,"1619 of 3141"
"Reno County",20155,47897.000000000,"1587 of 3141"
"Washington County",20201,47992.000000000,"1577 of 3141"
"Harper County",20077,48059.000000000,"1570 of 3141"
"Hamilton County",20075,48160.000000000,"1562 of 3141"
"Kiowa County",20097,48226.000000000,"1551 of 3141"
"Rice County",20159,48333.000000000,"1539 of 3141"
"Rooks County",20163,48352.000000000,"1535 of 3141"
"Ness County",20135,48412.000000000,"1521 of 3141"
"Russell County",20167,48427.000000000,"1518 of 3141"
"Riley County",20161,48428.000000000,"1517 of 3141"
"Ellsworth County",20053,48550.000000000,"1507 of 3141"
"Lincoln County",20105,48693.000000000,"1493 of 3141"
"Ellis County",20051,49562.000000000,"1415 of 3141"
"Dickinson County",20041,49663.000000000,"1403 of 3141"
"Saline County",20169,49728.000000000,"1390 of 3141"
"Ford County",20057,49890.000000000,"1372 of 3141"
"Logan County",20109,49926.000000000,"1370 of 3141"
"Marion County",20115,50212.000000000,"1334 of 3141"
"Edwards County",20047,50229.000000000,"1333 of 3141"
"Doniphan County",20043,50300.000000000,"1319 of 3141"
"Morris County",20127,50338.000000000,"1314 of 3141"
"Marshall County",20117,50420.000000000,"1307 of 3141"
"Norton County",20137,50673.000000000,"1278 of 3141"
"Gove County",20063,50817.000000000,"1261 of 3141"
"Rawlins County",20153,50893.000000000,"1246 of 3141"
"Kearny County",20093,51439.000000000,"1183 of 3141"
"Comanche County",20033,51563.000000000,"1166 of 3141"
"Finney County",20055,51703.000000000,"1153 of 3141"
"Lane County",20101,51765.000000000,"1143 of 3141"
"Ottawa County",20143,51797.000000000,"1141 of 3141"
"Sherman County",20181,52030.000000000,"1115 of 3141"
"Barber County",20007,52075.000000000,"1108 of 3141"
"Thomas County",20193,52465.000000000,"1064 of 3141"
"Sumner County",20191,52695.000000000,"1042 of 3141"
"Sedgwick County",20173,52841.000000000,"1028 of 3141"
"Franklin County",20059,53167.000000000,"1004 of 3141"
"Nemaha County",20131,53368.000000000,"991 of 3141"
"Pratt County",20151,53415.000000000,"988 of 3141"
"Jackson County",20085,53592.000000000,"973 of 3141"
"Haskell County",20081,53780.000000000,"946 of 3141"
"Meade County",20119,54167.000000000,"908 of 3141"
"Osage County",20139,54186.000000000,"904 of 3141"
"Douglas County",20045,54370.000000000,"892 of 3141"
"Shawnee County",20177,54667.000000000,"862 of 3141"
"Wichita County",20203,55109.000000000,"834 of 3141"
"Trego County",20195,55197.000000000,"823 of 3141"
"Hodgeman County",20083,55345.000000000,"811 of 3141"
"Clay County",20027,55434.000000000,"806 of 3141"
"Harvey County",20079,55687.000000000,"792 of 3141"
"Sheridan County",20179,56607.000000000,"718 of 3141"
"McPherson County",20113,56946.000000000,"702 of 3141"
"Grant County",20067,57474.000000000,"663 of 3141"
"Stevens County",20189,57500.000000000,"661 of 3141"
"Kingman County",20095,57593.000000000,"654 of 3141"
"Coffey County",20031,58662.000000000,"593 of 3141"
"Jefferson County",20087,58935.000000000,"576 of 3141"
"Wabaunsee County",20197,58947.000000000,"575 of 3141"
"Wallace County",20199,60000.000000000,"522 of 3141"
"Gray County",20069,61220.000000000,"459 of 3141"
"Scott County",20171,62198.000000000,"416 of 3141"
"Butler County",20015,62324.000000000,"411 of 3141"
"Miami County",20121,63501.000000000,"359 of 3141"
"Pottawatomie County",20149,64410.000000000,"338 of 3141"
"Leavenworth County",20103,70022.000000000,"218 of 3141"
"Johnson County",20091,81121.000000000,"96 of 3141"

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:59 pm.
Source: Demographic data provided by the Census Bureau (http://www.census.gov/) & the American Community Survey (http://www.census.gov/acs/www/).
"For more information about Income: Median household income, see the dictionary at http://statecancerprofiles.cancer.gov/dictionary.php#income."
"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"Median Incomes over 250,000 have been coded to 250,001 by the Census Bureau. [ http://www2.census.gov/acs2012_5yr/summaryfile/ACS_2008-2012_SF_Tech_Doc.pdf ]"
Data for United States does not include Puerto Rico.
