------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '017', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"Esophagus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Napa County",06055,***,3.9 ,2.7, 5.4,7,stable,-1.6 ,-3.6, 0.4
"Madera County",06039,***,3.8 ,2.6, 5.5,6,*,*,*,*
"Sonoma County",06097,***,3.8 ,3.1, 4.6,24,stable,-0.5 ,-1.9, 0.8
"Sutter County",06101,***,3.8 ,2.3, 5.9,4,stable,0.5 ,-2.2, 3.4
"Solano County",06095,***,3.7 ,3, 4.6,18,stable,-0.9 ,-1.9, 0.2
"Riverside County",06065,***,3.7 ,3.3, 4,90,stable,0.3 ,-0.5, 1.1
"San Bernardino County",06071,***,3.6 ,3.2, 4,68,stable,-0.7 ,-1.6, 0.2
"Kern County",06029,***,3.6 ,3, 4.3,27,stable,-0.1 ,-1.2, 1.0
"Yolo County",06113,***,3.6 ,2.5, 5,7,stable,-0.5 ,-2.2, 1.3
"San Joaquin County",06077,***,3.6 ,3, 4.3,25,stable,-0.2 ,-0.9, 0.5
"Monterey County",06053,***,3.5 ,2.8, 4.4,15,stable,-1.2 ,-2.5, 0.1
"Sacramento County",06067,***,3.5 ,3.1, 3.9,54,falling,-0.9 ,-1.7, -0.1
"Ventura County",06111,***,3.4 ,2.9, 4,31,stable,-0.6 ,-1.4, 0.3
"Contra Costa County",06013,***,3.4 ,2.9, 3.9,44,falling,-1.8 ,-2.6, -1.0
"Tulare County",06107,***,3.4 ,2.6, 4.3,14,stable,0.3 ,-1.8, 2.5
"Santa Cruz County",06087,***,3.4 ,2.5, 4.5,11,stable,-0.7 ,-2.1, 0.6
"Santa Barbara County",06083,***,3.3 ,2.6, 4.1,17,stable,-0.1 ,-1.4, 1.2
"San Diego County",06073,***,3.3 ,3, 3.6,112,falling,-1.4 ,-2.1, -0.7
"Marin County",06041,***,3.3 ,2.5, 4.3,13,falling,-1.7 ,-3.0, -0.3
"Fresno County",06019,***,3.1 ,2.6, 3.7,27,stable,0.0 ,-1.2, 1.2
"Orange County",06059,***,3.1 ,2.8, 3.4,105,falling,-0.8 ,-1.4, -0.1
"San Francisco County",06075,***,3.1 ,2.6, 3.6,31,falling,-1.8 ,-2.6, -1.0
"Alameda County",06001,***,3 ,2.7, 3.4,51,falling,-1.5 ,-2.3, -0.8
"San Mateo County",06081,***,3 ,2.5, 3.6,27,rising,6.6 ,1.7, 11.8
"Santa Clara County",06085,***,2.8 ,2.5, 3.2,54,falling,-1.0 ,-1.7, -0.2
"Los Angeles County",06037,***,2.6 ,2.5, 2.8,269,falling,-2.0 ,-2.2, -1.7
"Merced County",06047,***,2.3 ,1.5, 3.4,6,stable,-1.9 ,-4.0, 0.2
"Alpine County",06003,***,* ,*, *,3 or fewer,*,*,*,*
"Colusa County",06011,***,* ,*, *,3 or fewer,*,*,*,*
"Del Norte County",06015,***,* ,*, *,3 or fewer,*,*,*,*
"Glenn County",06021,***,* ,*, *,3 or fewer,*,*,*,*
"Imperial County",06025,***,* ,*, *,3 or fewer,*,*,*,*
"Inyo County",06027,***,* ,*, *,3 or fewer,*,*,*,*
"Kings County",06031,***,* ,*, *,3 or fewer,*,*,*,*
"Lassen County",06035,***,* ,*, *,3 or fewer,*,*,*,*
"Mariposa County",06043,***,* ,*, *,3 or fewer,*,*,*,*
"Mendocino County",06045,***,* ,*, *,3 or fewer,*,*,*,*
"Modoc County",06049,***,* ,*, *,3 or fewer,*,*,*,*
"Mono County",06051,***,* ,*, *,3 or fewer,*,*,*,*
"Plumas County",06063,***,* ,*, *,3 or fewer,*,*,*,*
"San Benito County",06069,***,* ,*, *,3 or fewer,*,*,*,*
"Sierra County",06091,***,* ,*, *,3 or fewer,*,*,*,*
"Trinity County",06105,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:15 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
