------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=22&areatype=county&cancer=001&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '22', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_033.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=22&areatype=county&cancer=001&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Louisiana by Parish

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

Parish, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pointe Coupee Parish(7,8)",22077,***,425 ,377.5, 477,66,stable,1.7 ,-0.1, 3.6
"Union Parish(7,8)",22111,***,424.2 ,376.8, 476.3,65,stable,0.9 ,-0.8, 2.5
"Sabine Parish(7,8)",22085,***,423.8 ,377.9, 474.2,69,stable,-0.3 ,-2.0, 1.4
"St. Martin Parish(7,8)",22099,***,423.6 ,391, 458.2,132,stable,0.2 ,-0.9, 1.4
"Richland Parish(7,8)",22083,***,422 ,372.1, 476.9,55,stable,0.8 ,-0.9, 2.5
"St. Charles Parish(7,8)",22089,***,421.2 ,388, 456.6,124,stable,0.1 ,-0.9, 1.2
"LaFourche Parish(7,8)",22057,***,417.9 ,394.2, 442.7,242,rising,1.1 ,0.3, 1.9
"Franklin Parish(7,8)",22041,***,416.1 ,367.6, 469.7,58,stable,0.6 ,-0.7, 2.0
"Jackson Parish(7,8)",22049,***,414 ,357.4, 477.4,44,stable,-0.7 ,-2.5, 1.1
"West Carroll Parish(7,8)",22123,***,413.8 ,349.8, 486.9,32,stable,0.0 ,-2.0, 2.1
"Livingston Parish(7,8)",22063,***,413 ,391.9, 435,298,stable,-0.5 ,-1.0, 0.1
"Rapides Parish(7,8)",22079,***,412.4 ,392.4, 433.1,337,stable,0.1 ,-0.6, 0.9
"East Baton Rouge Parish(7,8)",22033,***,411 ,399.4, 422.7,1024,stable,-0.1 ,-0.5, 0.3
"Concordia Parish(7,8)",22029,***,410.9 ,360.4, 466.8,52,stable,-9.3 ,-22.0, 5.4
"St. Bernard Parish(7,8)",22087,***,409.3 ,370.4, 451.1,86,stable,0.1 ,-1.1, 1.2
"Iberville Parish(7,8)",22047,***,407.4 ,367.8, 450.2,81,stable,0.3 ,-1.4, 2.0
"Beauregard Parish(7,8)",22011,***,402.5 ,364.3, 443.8,85,stable,0.2 ,-1.4, 1.8
"Tangipahoa Parish(7,8)",22105,***,401.5 ,380.5, 423.4,288,stable,0.4 ,-0.4, 1.2
"St. John the Baptist Parish(7,8)",22095,***,400.2 ,364.6, 438.4,99,stable,-0.5 ,-1.5, 0.5
"Ascension Parish(7,8)",22005,***,398.3 ,375.2, 422.3,234,stable,-0.2 ,-0.8, 0.3
"Red River Parish(7,8)",22081,***,397 ,326.3, 479.5,24,stable,2.1 ,-0.3, 4.5
"St. James Parish(7,8)",22093,***,393.4 ,346.3, 445.3,54,stable,1.0 ,-0.6, 2.6
"Madison Parish(7,8)",22065,***,391.9 ,326.5, 466.8,26,stable,-3.9 ,-35.7, 43.6
"La Salle Parish(7,8)",22059,***,391.7 ,335, 455.8,36,stable,-0.4 ,-1.8, 1.0
"Orleans Parish(7,8)",22071,***,391.5 ,379.7, 403.7,873,stable,0.0 ,-0.4, 0.3
"Avoyelles Parish(7,8)",22009,***,382.9 ,348.8, 419.6,99,stable,-0.1 ,-1.4, 1.2
"Assumption Parish(7,8)",22007,***,382.1 ,336.9, 431.9,55,stable,-1.0 ,-2.3, 0.2
"Plaquemines Parish(7,8)",22075,***,378.8 ,331.8, 430.6,48,stable,-0.3 ,-1.8, 1.3
"West Feliciana Parish(7,8)",22125,***,376.2 ,311.4, 451.1,26,stable,0.0 ,-2.3, 2.3
"Cameron Parish(7,8)",22023,***,363.6 ,284.4, 459.1,15,falling,-2.8 ,-4.8, -0.8
"Tensas Parish(7,8)",22107,***,356.3 ,273.7, 459.7,14,stable,0.0 ,-2.2, 2.3
"Grant Parish(7,8)",22043,***,350 ,303, 402.7,42,stable,-0.9 ,-2.7, 1.1
"Lincoln Parish(7,8)",22061,***,349.5 ,315.8, 385.8,85,stable,-0.7 ,-2.1, 0.7

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:18 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
7 Source: SEER November 2018 submission.
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2017 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2018 data. "

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
