------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=pop&demo=00003&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'topic': 'pop', 'demo': '00003', 'race': '00', 'sex': '0', 'age': '999', 'type': 'manyareacensus', 'file_name': 'demographics_018.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=pop&demo=00003&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1'}
------------
Demographic Data Report for Virginia by County
Population: Age 65 and over
"All Races (includes Hispanic), Both Sexes"
2013-2017 American Community Survey 5-Year Data
Sorted by Value

County, FIPS,Value (Percent),People (Age 65 And Over),Rank within US
"Greene County",51079,15.6,3006,"2206 of 3141"
"Frederick County",51069,15.7,13127,"2197 of 3141"
"New Kent County",51127,15.9,3260,"2139 of 3141"
"Hanover County",51085,16.0,16526,"2096 of 3141"
"Dinwiddie County",51053,16.2,4550,"2031 of 3141"
"Petersburg City",51730,16.3,5230,"1987 of 3141"
"Wise County",51195,16.3,6456,"1986 of 3141"
"Sussex County",51183,16.4,1902,"1971 of 3141"
"Powhatan County",51145,16.5,4688,"1930 of 3141"
"Albemarle County",51003,16.7,17522,"1878 of 3141"
"Emporia City",51595,16.8,921,"1852 of 3141"
"Norton City",51720,16.9,682,"1818 of 3141"
"Isle of Wight County",51093,17.4,6276,"1644 of 3141"
"Buckingham County",51029,17.6,3000,"1577 of 3141"
"Buena Vista City",51530,17.7,1149,"1538 of 3141"
"Gloucester County",51073,17.7,6558,"1534 of 3141"
"Bath County",51017,17.8,794,"1497 of 3141"
"Fluvanna County",51065,18.0,4710,"1432 of 3141"
"Rockingham County",51165,18.1,14200,"1429 of 3141"
"Southampton County",51175,18.1,3279,"1410 of 3141"
"Louisa County",51109,18.2,6332,"1389 of 3141"
"Nottoway County",51135,18.3,2839,"1361 of 3141"
"Salem City",51775,18.5,4711,"1304 of 3141"
"Amelia County",51007,18.5,2364,"1299 of 3141"
"Franklin City",51620,18.5,1539,"1298 of 3141"
"Poquoson City",51735,18.5,2226,"1285 of 3141"
"Waynesboro City",51820,18.6,4021,"1263 of 3141"
"Campbell County",51031,18.7,10287,"1247 of 3141"
"Lee County",51105,19.0,4650,"1124 of 3141"
"Augusta County",51015,19.2,14309,"1062 of 3141"
"Russell County",51167,19.3,5340,"1054 of 3141"
"Martinsville City",51690,19.3,2563,"1031 of 3141"
"Amherst County",51009,19.5,6208,"987 of 3141"
"Appomattox County",51011,19.5,3017,"986 of 3141"
"Brunswick County",51025,19.7,3235,"944 of 3141"
"Clarke County",51043,19.7,2823,"940 of 3141"
"Danville City",51590,19.7,8259,"938 of 3141"
"Orange County",51137,19.7,6954,"935 of 3141"
"Bristol City",51520,19.8,3374,"925 of 3141"
"Tazewell County",51185,19.8,8443,"923 of 3141"
"Surry County",51181,19.8,1322,"916 of 3141"
"Bedford City and County",51917,19.8,15336,"908 of 3141"
"Roanoke County",51161,19.8,18531,"907 of 3141"
"Buchanan County",51027,20.0,4518,"876 of 3141"
"Goochland County",51075,20.0,4428,"872 of 3141"
"Wythe County",51197,20.0,5817,"860 of 3141"
"Dickenson County",51051,20.1,3046,"849 of 3141"
"Madison County",51113,20.2,2650,"806 of 3141"
"Colonial Heights City",51570,20.3,3562,"791 of 3141"
"Staunton City",51790,20.3,4919,"790 of 3141"
"Page County",51139,20.4,4823,"771 of 3141"
"Lunenburg County",51111,20.4,2523,"765 of 3141"
"Pittsylvania County",51143,20.4,12650,"759 of 3141"
"Cumberland County",51049,20.4,2002,"755 of 3141"
"Smyth County",51173,20.5,6422,"739 of 3141"
"Shenandoah County",51171,20.5,8796,"735 of 3141"
"Bland County",51021,20.5,1340,"730 of 3141"
"Botetourt County",51023,20.6,6813,"726 of 3141"
"Essex County",51057,20.6,2285,"708 of 3141"
"Giles County",51071,20.6,3478,"706 of 3141"
"Richmond County",51159,20.7,1834,"700 of 3141"
"Floyd County",51063,20.9,3259,"662 of 3141"
"Washington County",51191,20.9,11408,"650 of 3141"
"Charlotte County",51037,21.1,2566,"628 of 3141"
"Craig County",51045,21.3,1092,"599 of 3141"
"Franklin County",51067,21.4,12025,"581 of 3141"
"Pulaski County",51155,21.4,7350,"572 of 3141"
"Accomack County",51001,21.4,7033,"571 of 3141"
"Covington City",51580,21.7,1232,"525 of 3141"
"King and Queen County",51097,21.8,1537,"514 of 3141"
"Charles City County",51036,22.0,1546,"491 of 3141"
"Scott County",51169,22.2,4947,"465 of 3141"
"Halifax County with South Boston City",51083,22.3,7800,"452 of 3141"
"Carroll County",51035,22.3,6651,"443 of 3141"
"Henry County",51089,22.5,11691,"428 of 3141"
"Grayson County",51077,22.8,3585,"395 of 3141"
"Galax City",51640,23.0,1561,"376 of 3141"
"Alleghany County and Clifton Forge City",51005,23.1,3576,"370 of 3141"
"Westmoreland County",51193,23.6,4158,"330 of 3141"
"James City County",51095,23.6,17264,"329 of 3141"
"Mecklenburg County",51117,24.2,7483,"275 of 3141"
"Rockbridge County",51163,24.3,5451,"266 of 3141"
"Nelson County",51125,24.4,3621,"261 of 3141"
"Rappahannock County",51157,24.4,1793,"260 of 3141"
"Patrick County",51141,24.6,4416,"239 of 3141"
"Northampton County",51131,25.2,3019,"202 of 3141"
"Mathews County",51115,29.6,2611,"48 of 3141"
"Middlesex County",51119,29.9,3206,"44 of 3141"
"Lancaster County",51103,34.6,3755,"12 of 3141"
"Northumberland County",51133,35.2,4308,"9 of 3141"
"Highland County",51091,38.8,859,"3 of 3141"

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.
Source: Demographic data provided by the Census Bureau (http://www.census.gov/) & the American Community Survey (http://www.census.gov/acs/www/).
"For more information about Population: Age 65 and over, see the dictionary at http://statecancerprofiles.cancer.gov/dictionary.php#population."
"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
Data for United States does not include Puerto Rico.
