locale,fips,value (dollars),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type
McPherson County,46089.0,61667.0,1372 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Tripp County,46123.0,61693.0,1371 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Jerauld County,46073.0,62206.0,1326 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Miner County,46097.0,62330.0,1313 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Beadle County,46005.0,63207.0,1221 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Meade County,46093.0,64536.0,1108 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Clark County,46025.0,64621.0,1100 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Yankton County,46135.0,64625.0,1099 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Davison County,46035.0,64781.0,1086 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Spink County,46115.0,64858.0,1083 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Grant County,46051.0,65260.0,1050 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Hutchinson County,46067.0,65273.0,1048 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Fall River County,46047.0,65813.0,1004 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Perkins County,46105.0,65824.0,1003 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Walworth County,46129.0,66071.0,990 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Douglas County,46043.0,66154.0,981 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Pennington County,46103.0,66250.0,972 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Bon Homme County,46009.0,67065.0,916 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Custer County,46033.0,67100.0,914 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Hamlin County,46057.0,67398.0,896 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Sanborn County,46111.0,67621.0,871 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Moody County,46101.0,68188.0,833 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Kingsbury County,46077.0,68512.0,810 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Marshall County,46091.0,70096.0,716 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Turner County,46125.0,70323.0,705 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Deuel County,46039.0,70357.0,703 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Lawrence County,46081.0,70541.0,696 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Harding County,46063.0,70750.0,684 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Aurora County,46003.0,71094.0,668 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Codington County,46029.0,71270.0,661 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Stanley County,46117.0,71655.0,641 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
McCook County,46087.0,72500.0,584 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Hand County,46059.0,72596.0,579 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Clay County,46027.0,73070.0,545 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Brown County,46013.0,73439.0,525 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Sully County,46119.0,73929.0,495 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Minnehaha County,46099.0,74413.0,478 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Hanson County,46061.0,75250.0,450 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Lake County,46079.0,76034.0,423 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Hyde County,46069.0,76053.0,421 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Campbell County,46021.0,76071.0,420 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Edmunds County,46045.0,76286.0,412 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Faulk County,46049.0,78309.0,349 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Brookings County,46011.0,79695.0,320 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Union County,46127.0,87842.0,187 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Hughes County,46065.0,90236.0,163 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Lincoln County,46083.0,91872.0,139 of 3141,1,county,10,demographics_004.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00010&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
South Dakota,46000.0,54126.0,30 of 52,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
United States,0.0,57652.0,,1,country,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Todd County,46121.0,26285.0,3107 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Shannon County,46113.0,27804.0,3090 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Buffalo County,46017.0,30500.0,3047 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Mellette County,46095.0,31165.0,3027 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Corson County,46031.0,32260.0,2986 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Ziebach County,46137.0,35000.0,2873 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Jackson County,46071.0,38041.0,2633 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Haakon County,46055.0,38873.0,2571 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Jones County,46075.0,39432.0,2516 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Dewey County,46041.0,41190.0,2345 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
McPherson County,46089.0,41674.0,2281 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Clay County,46027.0,41773.0,2269 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Gregory County,46053.0,42679.0,2173 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Day County,46037.0,43902.0,2050 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Charles Mix County,46023.0,44104.0,2024 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Butte County,46019.0,44786.0,1952 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Bennett County,46007.0,45725.0,1840 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Walworth County,46129.0,46623.0,1726 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Faulk County,46049.0,46750.0,1706 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
Lyman County,46085.0,47113.0,1676 of 3141,1,county,11,demographics_005.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=inc&demo=00011&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,inc,manyareacensus
