locale,fips,value (percent),households (with >1 person per room),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type,people (education: less than 9th grade),people(education: less than high school),people (education: at least bachelors degree),value (dollars),people (uninsured),households (language isolation),people (haven't moved),people (moved within county),people (moved from different county in same state),people (moved from different state),people (moved from outside us),people (age under 18),people (age 18-39),people (age 40-64),people (age 40 and over),people (age 50 and over),people (age 65 and over),people (ai/an),people (api),people (black),people (foreign born),people (hispanic),people (non-hispanic [origin recode]),people (white),people (female),people (male),families (below poverty),people (below poverty),people (<150% of poverty),people (unemployed)
Bon Homme County,46009.0,1.3,33.0,2267 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown County,46013.0,1.3,214.0,2243 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerauld County,46073.0,1.3,12.0,2230 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingsbury County,46077.0,1.4,32.0,2169 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clark County,46025.0,1.5,22.0,2076 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walworth County,46129.0,1.5,34.0,2042 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall County,46091.0,1.6,29.0,1921 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas County,46043.0,1.7,22.0,1775 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deuel County,46039.0,1.7,32.0,1763 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miner County,46097.0,1.8,18.0,1686 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Custer County,46033.0,1.9,73.0,1622 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moody County,46101.0,1.9,51.0,1579 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory County,46053.0,2.0,38.0,1542 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanley County,46117.0,2.0,26.0,1515 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamlin County,46057.0,2.1,45.0,1448 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennington County,46103.0,2.1,905.0,1403 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnehaha County,46099.0,2.2,1644.0,1268 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Codington County,46029.0,2.3,278.0,1187 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hughes County,46065.0,2.5,185.0,1013 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberts County,46109.0,2.6,96.0,980 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyde County,46069.0,2.6,15.0,963 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brule County,46015.0,2.6,56.0,962 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Mix County,46023.0,2.8,90.0,813 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meade County,46093.0,3.2,358.0,617 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beadle County,46005.0,6.8,517.0,115 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyman County,46085.0,6.8,94.0,114 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mellette County,46095.0,8.8,60.0,66 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corson County,46031.0,9.8,122.0,44 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dewey County,46041.0,10.6,174.0,34 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennett County,46007.0,11.9,114.0,26 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson County,46071.0,12.8,126.0,20 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziebach County,46137.0,14.0,107.0,15 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buffalo County,46017.0,14.2,75.0,12 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd County,46121.0,14.7,406.0,10 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shannon County,46113.0,31.4,918.0,4 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,46000.0,3.4,,16 of 52,81,county,4,demographics_001.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=ed&demo=00004&race=00&sex=0&age=081&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,ed,manyareacensus,19142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,0.0,5.4,,,81,country,4,demographics_001.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=ed&demo=00004&race=00&sex=0&age=081&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,ed,manyareacensus,11759554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sully County,46119.0,1.0,,39 of 3141,81,county,4,demographics_001.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=46&areatype=county&topic=ed&demo=00004&race=00&sex=0&age=081&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,46,ed,manyareacensus,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
