------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=057&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '057', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_005.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=36&areatype=county&cancer=057&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New York by County

"Cervix (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 7.2?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Onondaga County(7,8)",36067,Yes,6.2 ,4.9, 7.8,16,stable,-0.5 ,-3.7, 2.8
"Nassau County(7,8)",36059,Yes,6 ,5.3, 6.9,48,stable,-1.6 ,-3.3, 0.2
"Oneida County(7,8)",36065,Yes,5.8 ,4, 8.1,8,falling,-3.1 ,-5.2, -0.9
"Dutchess County(7,8)",36027,Yes,5.8 ,4.2, 7.7,10,stable,-1.0 ,-3.3, 1.4
"Steuben County(7,8)",36101,Yes,5.7 ,3.2, 9.4,3,stable,-4.2 ,-9.6, 1.5
"Oswego County(7,8)",36075,Yes,5.5 ,3.2, 8.9,4,stable,-4.7 ,-10.0, 0.9
"St. Lawrence County(7,8)",36089,Yes,5.5 ,3.1, 8.9,3,stable,-4.6 ,-9.3, 0.4
"Saratoga County(7,8)",36091,Yes,4.5 ,2.9, 6.6,6,falling,-4.3 ,-7.2, -1.3
"Allegany County(7)",36003,***,* ,*, *,3 or fewer,*,*,*,*
"Chenango County(7,8)",36017,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County(7,8)",36019,***,* ,*, *,3 or fewer,*,*,*,*
"Cortland County(7)",36023,***,* ,*, *,3 or fewer,*,*,*,*
"Delaware County(7)",36025,***,* ,*, *,3 or fewer,*,*,*,*
"Essex County(7)",36031,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County(7)",36033,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County(7)",36035,***,* ,*, *,3 or fewer,*,*,*,*
"Genesee County(7)",36037,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County(7)",36039,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County(7)",36041,***,* ,*, *,3 or fewer,*,*,*,*
"Herkimer County(7)",36043,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County(7,8)",36045,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County(7)",36049,***,* ,*, *,3 or fewer,*,*,*,*
"Livingston County(7)",36051,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County(7)",36053,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County(7)",36057,***,* ,*, *,3 or fewer,*,*,*,*
"Orleans County(7)",36073,***,* ,*, *,3 or fewer,*,*,*,*
"Otsego County(7)",36077,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County(7)",36079,***,* ,*, *,3 or fewer,*,*,*,*
"Schoharie County(7)",36095,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County(7)",36097,***,* ,*, *,3 or fewer,*,*,*,*
"Seneca County(7)",36099,***,* ,*, *,3 or fewer,*,*,*,*
"Tioga County(7)",36107,***,* ,*, *,3 or fewer,*,*,*,*
"Warren County(7)",36113,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County(7,8)",36115,***,* ,*, *,3 or fewer,*,*,*,*
"Wyoming County(7)",36121,***,* ,*, *,3 or fewer,*,*,*,*
"Yates County(7)",36123,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:19 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
7 Source: SEER November 2018 submission.
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2017 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2018 data. "

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
