------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=22&areatype=county&cancer=001&race=00&sex=0&age=157&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '22', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'incd', 'file_name': 'incidencerates_038.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=22&areatype=county&cancer=001&race=00&sex=0&age=157&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Louisiana by Parish

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

Parish, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Jefferson Davis Parish(7,8)",22053,***,2132.2 ,1950.8, 2325.9,102,stable,-0.9 ,-2.1, 0.2
"Bienville Parish(7,8)",22013,***,2130.7 ,1888.6, 2395,57,stable,-0.5 ,-2.3, 1.3
"Acadia Parish(7,8)",22001,***,2127.9 ,1989.9, 2272.9,179,falling,-0.6 ,-1.0, -0.2
"Webster Parish(7,8)",22119,***,2125.1 ,1977.6, 2280.7,155,falling,-1.3 ,-2.0, -0.5
"East Carroll Parish(7,8)",22035,***,2117.6 ,1729.2, 2567.4,21,stable,-0.7 ,-3.1, 1.7
"Vernon Parish(7,8)",22115,***,2107.2 ,1935.3, 2290.4,114,stable,-0.1 ,-1.3, 1.2
"Calcasieu Parish(7,8)",22019,***,2102.9 ,2025.1, 2182.9,562,stable,1.6 ,-5.5, 9.2
"Rapides Parish(7,8)",22079,***,2101.6 ,2010.4, 2195.9,405,falling,-0.7 ,-1.4, -0.1
"Allen Parish(7,8)",22003,***,2098.8 ,1887.4, 2327.5,73,stable,0.0 ,-1.8, 1.8
"Assumption Parish(7,8)",22007,***,2092.7 ,1879.6, 2323.4,73,stable,-1.0 ,-2.4, 0.3
"St. Charles Parish(7,8)",22089,***,2089.7 ,1925.9, 2263.8,124,stable,-1.0 ,-2.0, 0.0
"Iberville Parish(7,8)",22047,***,2083.1 ,1897.2, 2282.5,94,falling,-5.9 ,-9.6, -2.2
"Evangeline Parish(7,8)",22039,***,2082.1 ,1901.5, 2275.3,99,falling,-1.5 ,-2.5, -0.5
"Iberia Parish(7,8)",22045,***,2078.8 ,1951.2, 2212.5,201,falling,-2.3 ,-3.4, -1.2
"Plaquemines Parish(7,8)",22075,***,2075.4 ,1841.3, 2331.1,58,stable,-0.2 ,-1.6, 1.3
"St. James Parish(7,8)",22093,***,2055 ,1837.5, 2291.3,66,stable,-0.5 ,-2.5, 1.5
"Washington Parish(7,8)",22117,***,2048.6 ,1905.2, 2200,156,falling,-1.3 ,-2.0, -0.6
"East Baton Rouge Parish(7,8)",22033,***,2041.2 ,1986.8, 2096.7,1108,falling,-1.2 ,-1.7, -0.7
"Ascension Parish(7,8)",22005,***,2038.5 ,1921.1, 2161.3,242,falling,-1.5 ,-2.1, -0.9
"Red River Parish(7,8)",22081,***,2035.9 ,1725.1, 2387,31,stable,-0.5 ,-2.4, 1.4
"Bossier Parish(7,8)",22015,***,2026.6 ,1928.2, 2128.8,322,falling,-1.7 ,-2.3, -1.0
"Jackson Parish(7,8)",22049,***,2023.4 ,1799.1, 2268.1,60,stable,-1.1 ,-2.9, 0.7
"Sabine Parish(7,8)",22085,***,2022.5 ,1837.9, 2220.7,90,stable,-1.1 ,-2.2, 0.1
"Livingston Parish(7,8)",22063,***,2021.8 ,1919.4, 2128.3,311,falling,-1.3 ,-2.1, -0.5
"Richland Parish(7,8)",22083,***,2019.1 ,1802.8, 2254.3,64,stable,-1.0 ,-2.6, 0.6
"Beauregard Parish(7,8)",22011,***,2013.6 ,1842.6, 2196.3,105,falling,-1.4 ,-2.6, -0.2
"Caddo Parish(7,8)",22017,***,2010 ,1945.6, 2076,752,falling,-2.1 ,-3.3, -0.9
"Madison Parish(7,8)",22065,***,1967.8 ,1660.2, 2315.9,30,stable,-1.1 ,-3.8, 1.7
"Tangipahoa Parish(7,8)",22105,***,1965.4 ,1867.5, 2067.2,316,falling,-1.2 ,-2.0, -0.3
"Winn Parish(7,8)",22127,***,1964.3 ,1720, 2233.7,48,falling,-5.5 ,-9.5, -1.3
"Union Parish(7,8)",22111,***,1947.2 ,1759.9, 2149,80,falling,-1.3 ,-2.4, -0.3
"Avoyelles Parish(7,8)",22009,***,1946 ,1794.1, 2107.3,123,falling,-1.2 ,-2.3, -0.1
"St. John the Baptist Parish(7,8)",22095,***,1940.8 ,1771.8, 2121.7,102,falling,-1.7 ,-2.8, -0.5
"Natchitoches Parish(7,8)",22069,***,1921.3 ,1763.8, 2089.1,112,falling,-1.1 ,-2.1, -0.1
"Orleans Parish(7,8)",22071,***,1917.1 ,1860.2, 1975.3,898,falling,-1.0 ,-1.4, -0.5
"Claiborne Parish(7,8)",22027,***,1899.8 ,1680.4, 2139.9,55,stable,-3.8 ,-8.2, 0.8
"Pointe Coupee Parish(7,8)",22077,***,1893 ,1705.8, 2095.2,76,falling,-4.9 ,-8.4, -1.3
"West Feliciana Parish(7,8)",22125,***,1892.3 ,1621.4, 2196,38,stable,-0.6 ,-3.2, 2.0
"Concordia Parish(7,8)",22029,***,1885.8 ,1677, 2113.3,60,stable,0.7 ,-0.9, 2.2
"Grant Parish(7,8)",22043,***,1884.2 ,1668.1, 2121,57,stable,-1.4 ,-3.3, 0.6
"Cameron Parish(7,8)",22023,***,1881.5 ,1513.5, 2312.1,19,stable,-1.7 ,-4.1, 0.7
"St. Helena Parish(7,8)",22091,***,1807 ,1538, 2110.3,33,stable,-1.0 ,-3.0, 1.1
"Lincoln Parish(7,8)",22061,***,1673.3 ,1527, 1829.9,98,stable,-1.4 ,-2.9, 0.1
"Tensas Parish(7,8)",22107,***,1625.9 ,1284.4, 2029.7,16,stable,-0.5 ,-3.7, 2.9

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
7 Source: SEER November 2018 submission.
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2017 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2018 data. "

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
