------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=29&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '29', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=29&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Missouri by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Morgan County(6,10)",29141,No,48.2 ,37.7, 61.3,16,stable,8.5 ,-30.2, 68.7
"Clinton County(6,10)",29049,No,47.6 ,36.3, 61.4,13,rising,40.4 ,7.8, 82.8
"Butler County(6,10)",29023,No,47.5 ,39.6, 56.5,27,stable,-13.3 ,-28.2, 4.7
"Carter County(6,10)",29035,No,47.2 ,28, 75.3,4,stable,-16.0 ,-55.8, 59.8
"Vernon County(6,10)",29217,No,47.2 ,35.8, 61.1,12,stable,0.1 ,-8.9, 10.1
"Sullivan County(6,10)",29211,No,47.1 ,28.8, 74,4,stable,13.0 ,-31.9, 87.6
"Jasper County(6,10)",29097,No,46.8 ,41.7, 52.4,63,stable,-5.7 ,-21.5, 13.3
"Dallas County(6,10)",29059,No,46.7 ,34.9, 61.8,11,stable,-2.5 ,-42.2, 64.6
"Saline County(6,10)",29195,No,46.7 ,35.9, 59.9,13,stable,-15.6 ,-41.1, 21.0
"Laclede County(6,10)",29105,No,46.3 ,37.6, 56.6,20,stable,-10.0 ,-19.5, 0.6
"St. Louis City(6,10)",29510,No,46.3 ,43, 49.8,153,stable,-4.9 ,-17.6, 9.9
"Lawrence County(6,10)",29109,No,46.1 ,37.7, 55.9,22,stable,3.9 ,-16.7, 29.7
"Marion County(6,10)",29127,No,45.9 ,36.1, 57.7,16,stable,1.4 ,-22.4, 32.5
"Cooper County(6,10)",29053,No,45.9 ,33.4, 61.7,10,stable,10.5 ,-39.3, 101.4
"Livingston County(6,10)",29117,No,45.3 ,32.5, 61.7,9,stable,0.4 ,-27.4, 38.8
"Washington County(6,10)",29221,No,45.2 ,34.7, 57.9,13,stable,-5.4 ,-48.1, 72.4
"Audrain County(6,10)",29007,No,44.7 ,34.8, 56.7,15,stable,9.7 ,-21.2, 52.6
"Grundy County(6,10)",29079,No,44.7 ,30.9, 63.4,7,stable,-1.3 ,-33.6, 46.7
"Andrew County(6,10)",29003,No,44.5 ,33, 59.1,10,stable,-16.3 ,-35.8, 9.0
"Camden County(6,10)",29029,No,44.4 ,37.5, 52.5,34,stable,-6.1 ,-28.0, 22.4
"Gasconade County(6,10)",29073,No,44.1 ,31.8, 60.1,10,stable,1.4 ,-25.7, 38.5
"Dent County(6,10)",29065,No,44 ,32.1, 59.4,10,stable,4.9 ,-25.2, 47.2
"Reynolds County(6,10)",29179,No,43.6 ,27.4, 68.1,5,stable,19.1 ,-8.0, 54.1
"Atchison County(6,10)",29005,No,43.3 ,25.2, 71.8,4,stable,-16.7 ,-64.6, 96.0
"Iron County(6,10)",29093,No,43.1 ,29.7, 61.5,7,stable,4.4 ,-27.5, 50.3
"Bollinger County(6,10)",29017,No,42.7 ,29, 61,7,stable,11.4 ,-37.3, 98.1
"Callaway County(6,10)",29027,No,42.7 ,34.8, 51.9,21,stable,9.6 ,-5.5, 27.0
"Harrison County(6,10)",29081,No,42.3 ,27.5, 63.2,6,stable,3.3 ,-14.7, 25.0
"Adair County(6,10)",29001,No,42.2 ,31, 56.1,10,stable,11.5 ,-21.6, 58.6
"Benton County(6,10)",29015,No,42.2 ,32.5, 54.7,15,stable,-1.3 ,-27.2, 33.9
"Howell County(6,10)",29091,No,42.1 ,34.5, 51,23,stable,-10.1 ,-27.0, 10.7
"Buchanan County(6,10)",29021,No,41.5 ,36.1, 47.6,43,stable,-5.6 ,-18.9, 9.8
"Cass County(6,10)",29037,No,41.4 ,36.4, 47,50,stable,-3.9 ,-19.4, 14.6
"Jefferson County(6,10)",29099,No,41.3 ,37.6, 45.3,97,stable,-3.9 ,-10.8, 3.6
"Maries County(6,10)",29125,No,41 ,26.2, 62.1,5,stable,-1.3 ,-50.9, 98.4
"Lafayette County(6,10)",29107,No,41 ,32.5, 51.2,17,stable,2.9 ,-23.1, 37.6
"Newton County(6,10)",29145,No,40.9 ,34.6, 48,31,stable,-4.8 ,-16.1, 7.9
"Gentry County(6,10)",29075,No,40.7 ,23.1, 66.9,4,stable,4.6 ,-40.6, 84.3
"Boone County(6,10)",29019,No,40.3 ,35.8, 45.2,61,stable,-1.2 ,-12.4, 11.5
"Jackson County(6,10)",29095,No,40.2 ,38.2, 42.3,304,stable,-0.4 ,-8.8, 8.8
"Daviess County(6,10)",29061,No,40.1 ,24.9, 61.9,5,stable,-12.1 ,-33.7, 16.5
"Shannon County(6,10)",29203,No,40 ,23.9, 63.4,4,stable,-38.1 ,-76.7, 64.3
"Taney County(6,10)",29213,No,39.9 ,33.5, 47.3,29,stable,-7.9 ,-22.9, 10.2
"Clay County(6,10)",29047,Yes,39.6 ,36.1, 43.4,95,stable,5.1 ,-7.0, 18.8
"Ray County(6,10)",29177,Yes,39.4 ,29.4, 51.8,11,stable,-6.6 ,-27.6, 20.3
"Perry County(6,10)",29157,Yes,39.3 ,29, 52.3,10,stable,-3.1 ,-34.3, 42.8
"St. Louis County(6,10)",29189,Yes,39.3 ,37.7, 40.9,497,falling,-5.1 ,-8.7, -1.3
"Monroe County(6,10)",29137,Yes,39.2 ,26, 58.3,6,stable,-6.6 ,-39.7, 44.6
"Franklin County(6,10)",29071,Yes,39.1 ,34.2, 44.5,48,stable,-7.7 ,-24.3, 12.4
"Polk County(6,10)",29167,Yes,38.8 ,30.4, 49,15,stable,-14.1 ,-37.3, 17.7
"Dade County(6,10)",29057,Yes,38.7 ,24, 60.8,5,stable,-0.3 ,-36.4, 56.3
"Greene County(6,10)",29077,Yes,38.6 ,35.5, 41.8,124,stable,-3.1 ,-10.7, 5.1
"Cole County(6,10)",29051,Yes,38 ,32.2, 44.5,32,stable,4.6 ,-9.3, 20.6
"Phelps County(6,10)",29161,Yes,37.8 ,30.4, 46.5,19,stable,-8.6 ,-23.6, 9.3
"Nodaway County(6,10)",29147,Yes,37.6 ,27.3, 50.7,9,stable,0.0 ,-18.4, 22.5
"Ralls County(6,10)",29173,Yes,37.5 ,23.9, 56.9,5,stable,19.1 ,-50.0, 183.7
"Pulaski County(6,10)",29169,Yes,37.2 ,28.7, 47.2,14,stable,1.8 ,-29.4, 46.8
"Ozark County(6,10)",29153,Yes,37 ,23.2, 57.1,6,stable,-14.4 ,-34.4, 11.7
"Lincoln County(6,10)",29113,Yes,36.8 ,29.8, 44.8,21,stable,5.2 ,-24.6, 46.6
"Osage County(6,10)",29151,Yes,36.3 ,24.6, 52,6,stable,6.4 ,-13.0, 30.0
"Cape Girardeau County(6,10)",29031,Yes,36.2 ,30.9, 42.3,34,stable,-2.0 ,-14.8, 12.6
"Oregon County(6,10)",29149,Yes,36 ,23.2, 54,6,stable,-4.1 ,-59.0, 124.6
"Webster County(6,10)",29225,Yes,35.8 ,27.9, 45.4,14,stable,-7.9 ,-19.1, 4.9
"DeKalb County(6,10)",29063,Yes,35.7 ,23.6, 52.4,6,stable,-11.6 ,-44.3, 40.2
"Christian County(6,10)",29043,Yes,35.6 ,30.2, 41.8,32,stable,4.1 ,-16.1, 29.4
"Stone County(6,10)",29209,Yes,35 ,28, 43.8,20,falling,-19.1 ,-22.1, -16.1
"Clark County(6,10)",29045,Yes,34.9 ,19.9, 58,3,stable,13.7 ,-49.1, 154.4
"Howard County(6,10)",29089,Yes,34.7 ,21.4, 53.7,4,stable,-5.0 ,-28.2, 25.9
"Madison County(6,10)",29123,Yes,34 ,22.1, 50.6,5,stable,10.5 ,-23.3, 59.2
"St. Charles County(6,10)",29183,Yes,34 ,31.5, 36.7,140,stable,0.5 ,-11.9, 14.6
"Moniteau County(6,10)",29135,Yes,33.3 ,22.3, 48,6,rising,13.3 ,2.5, 25.2
"Warren County(6,10)",29219,Yes,33.2 ,25.5, 42.7,13,stable,10.5 ,-20.7, 54.0
"Caldwell County(6,10)",29025,Yes,33.1 ,19.9, 52.5,4,falling,-47.9 ,-55.9, -38.5
"Montgomery County(6,10)",29139,Yes,32.9 ,21.6, 48.8,6,stable,11.0 ,-33.1, 84.1
"Barry County(6,10)",29009,Yes,32.9 ,26, 41.2,17,stable,19.9 ,-7.3, 55.2
"Chariton County(6,10)",29041,Yes,30.4 ,18.7, 48.8,4,stable,5.7 ,-2.9, 15.1
"Platte County(6,10)",29165,Yes,29.3 ,24.7, 34.6,30,stable,1.4 ,-16.2, 22.7
"Hickory County(6,10)",29085,Yes,28.5 ,15.8, 48.8,4,stable,4.8 ,-38.8, 79.4
"Douglas County(6,10)",29067,Yes,25.4 ,17.1, 37.5,6,stable,-23.7 ,-41.8, 0.0
"St. Clair County(6,10)",29185,Yes,22.1 ,13.6, 36.2,4,stable,-13.6 ,-43.4, 32.0
"Holt County(6,10)",29087,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County(6,10)",29171,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County(6,10)",29197,***,* ,*, *,3 or fewer,*,*,*,*
"Scotland County(6,10)",29199,***,* ,*, *,3 or fewer,*,*,*,*
"Worth County(6,10)",29227,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
