------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=31&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '31', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=31&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Nebraska by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Jefferson County(6,10)",31095,No,48.9 ,31.7, 73.5,6,stable,8.5 ,-21.6, 50.2
"Madison County(6,10)",31119,No,48.6 ,39.4, 59.3,21,stable,0.9 ,-18.4, 24.8
"Hall County(6,10)",31079,No,47.6 ,40.4, 55.7,33,stable,-4.2 ,-13.4, 6.0
"Cedar County(6,10)",31027,No,47 ,32, 68,7,stable,18.2 ,-22.1, 79.5
"Merrick County(6,10)",31121,No,46.9 ,30.2, 70.5,5,*,*,*,*
"Dixon County(6,10)",31051,No,46.5 ,28, 74.5,4,stable,1.7 ,-36.3, 62.3
"Buffalo County(6,10)",31019,No,46.5 ,38.2, 56,23,stable,-1.6 ,-9.6, 7.0
"Richardson County(6,10)",31147,No,45 ,30, 66.4,6,stable,5.4 ,-18.6, 36.5
"Nemaha County(6,10)",31127,No,44.9 ,27.7, 70.1,4,stable,12.8 ,-43.3, 124.1
"Keith County(6,10)",31101,No,43.7 ,27.6, 66.8,5,stable,6.6 ,-13.4, 31.1
"Gage County(6,10)",31067,No,43 ,33.2, 55.1,14,stable,-2.1 ,-23.8, 25.9
"Seward County(6,10)",31159,No,42.9 ,31.2, 58,9,stable,-2.5 ,-35.1, 46.3
"Dodge County(6,10)",31053,No,42.9 ,34.9, 52.2,21,stable,-1.3 ,-15.5, 15.2
"Howard County(6,10)",31093,No,42.2 ,24.9, 68.3,4,*,*,*,*
"Hamilton County(6,10)",31081,No,41.8 ,27.3, 62,6,falling,-22.7 ,-37.3, -4.6
"York County(6,10)",31185,No,41.7 ,28.9, 58.6,8,rising,24.1 ,12.7, 36.6
"Adams County(6,10)",31001,No,41.7 ,33.2, 51.8,17,stable,-7.3 ,-43.7, 52.6
"Cherry County(6,10)",31031,No,41.1 ,24.5, 67,4,stable,-6.8 ,-23.1, 13.0
"Douglas County(6,10)",31055,No,41.1 ,38.6, 43.6,218,stable,-1.6 ,-6.0, 3.0
"Butler County(6,10)",31023,No,41 ,26.4, 62.1,5,stable,-4.6 ,-40.8, 53.7
"Lancaster County(6,10)",31109,No,40.8 ,37.6, 44.3,122,stable,3.3 ,-6.7, 14.5
"Sarpy County(6,10)",31153,No,40.8 ,36.3, 45.8,61,stable,-3.2 ,-16.8, 12.7
"Fillmore County(6,10)",31059,Yes,39.8 ,23.1, 66.3,4,stable,-15.1 ,-51.6, 48.9
"Dakota County(6,10)",31043,Yes,39.7 ,28.5, 54,8,stable,4.6 ,-19.0, 35.2
"Holt County(6,10)",31089,Yes,39.4 ,24.7, 60.1,5,stable,-10.8 ,-26.3, 7.9
"Custer County(6,10)",31041,Yes,37.4 ,24.8, 55,6,stable,2.2 ,-15.5, 23.7
"Cass County(6,10)",31025,Yes,36.8 ,27.8, 48.1,12,stable,-7.9 ,-21.5, 8.1
"Lincoln County(6,10)",31111,Yes,36.8 ,29.4, 45.7,18,stable,5.6 ,-25.9, 50.4
"Saunders County(6,10)",31155,Yes,36.1 ,26.6, 48.1,10,stable,6.8 ,-12.3, 30.0
"Cheyenne County(6,10)",31033,Yes,35.1 ,22, 53.6,5,stable,-10.9 ,-58.4, 90.7
"Scotts Bluff County(6,10)",31157,Yes,34.7 ,27.5, 43.4,17,stable,-12.2 ,-34.3, 17.3
"Red Willow County(6,10)",31145,Yes,32.2 ,20.2, 49.3,5,*,*,*,*
"Colfax County(6,10)",31037,Yes,29.3 ,17.2, 46.9,4,falling,-11.3 ,-15.6, -6.7
"Knox County(6,10)",31107,Yes,25.4 ,14.5, 43,4,*,*,*,*
"Arthur County(6,10)",31005,***,* ,*, *,3 or fewer,*,*,*,*
"Banner County(6,10)",31007,***,* ,*, *,3 or fewer,*,*,*,*
"Blaine County(6,10)",31009,***,* ,*, *,3 or fewer,*,*,*,*
"Boyd County(6,10)",31015,***,* ,*, *,3 or fewer,*,*,*,*
"Brown County(6,10)",31017,***,* ,*, *,3 or fewer,*,*,*,*
"Chase County(6,10)",31029,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County(6,10)",31035,***,* ,*, *,3 or fewer,*,*,*,*
"Deuel County(6,10)",31049,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County(6,10)",31061,***,* ,*, *,3 or fewer,*,*,*,*
"Frontier County(6,10)",31063,***,* ,*, *,3 or fewer,*,*,*,*
"Garden County(6,10)",31069,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County(6,10)",31071,***,* ,*, *,3 or fewer,*,*,*,*
"Gosper County(6,10)",31073,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County(6,10)",31075,***,* ,*, *,3 or fewer,*,*,*,*
"Greeley County(6,10)",31077,***,* ,*, *,3 or fewer,*,*,*,*
"Harlan County(6,10)",31083,***,* ,*, *,3 or fewer,*,*,*,*
"Hayes County(6,10)",31085,***,* ,*, *,3 or fewer,*,*,*,*
"Hooker County(6,10)",31091,***,* ,*, *,3 or fewer,*,*,*,*
"Keya Paha County(6,10)",31103,***,* ,*, *,3 or fewer,*,*,*,*
"Kimball County(6,10)",31105,***,* ,*, *,3 or fewer,*,*,*,*
"Logan County(6,10)",31113,***,* ,*, *,3 or fewer,*,*,*,*
"Loup County(6,10)",31115,***,* ,*, *,3 or fewer,*,*,*,*
"McPherson County(6,10)",31117,***,* ,*, *,3 or fewer,*,*,*,*
"Pawnee County(6,10)",31133,***,* ,*, *,3 or fewer,*,*,*,*
"Perkins County(6,10)",31135,***,* ,*, *,3 or fewer,*,*,*,*
"Rock County(6,10)",31149,***,* ,*, *,3 or fewer,*,*,*,*
"Sheridan County(6,10)",31161,***,* ,*, *,3 or fewer,*,*,*,*
"Sherman County(6,10)",31163,***,* ,*, *,3 or fewer,*,*,*,*
"Sioux County(6,10)",31165,***,* ,*, *,3 or fewer,*,*,*,*
"Stanton County(6,10)",31167,***,* ,*, *,3 or fewer,*,*,*,*
"Thomas County(6,10)",31171,***,* ,*, *,3 or fewer,*,*,*,*
"Webster County(6,10)",31181,***,* ,*, *,3 or fewer,*,*,*,*
"Wheeler County(6,10)",31183,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
