------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=31&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '31', 'areatype': 'county', 'cancer': '055', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_042.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=31&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Nebraska by County

"Breast (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 42.1?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Scotts Bluff County(6)",31157,Yes,39.9 ,28.7, 54.2,10,46.6
"Dawson County(6)",31047,Yes,38.9 ,24.9, 57.9,5,34.7
"Adams County(6)",31001,Yes,38.8 ,27.1, 54,8,26.5
"Seward County(6)",31159,Yes,37.7 ,22.3, 60.3,4,30.2
"Hall County(6)",31079,Yes,37.1 ,28.4, 47.7,13,31.4
"Otoe County(6)",31131,Yes,35.7 ,20.7, 58,4,27.9
"Platte County(6)",31141,Yes,35.6 ,24.2, 50.5,7,31.4
"Saunders County(6)",31155,Yes,33.7 ,20.3, 53,4,26.9
"Lincoln County(6)",31111,Yes,33.3 ,23.4, 46.4,8,40.8
"Dakota County(6)",31043,Yes,33.3 ,19.5, 53,4,30.0
"Antelope County(6)",31003,Yes,* ,*, *,3 or fewer,*
"Arthur County(6)",31005,Yes,* ,*, *,3 or fewer,*
"Banner County(6)",31007,Yes,* ,*, *,3 or fewer,*
"Blaine County(6)",31009,Yes,* ,*, *,3 or fewer,*
"Boone County(6)",31011,Yes,* ,*, *,3 or fewer,*
"Box Butte County(6)",31013,Yes,* ,*, *,3 or fewer,*
"Boyd County(6)",31015,Yes,* ,*, *,3 or fewer,*
"Brown County(6)",31017,Yes,* ,*, *,3 or fewer,*
"Burt County(6)",31021,Yes,* ,*, *,3 or fewer,*
"Butler County(6)",31023,Yes,* ,*, *,3 or fewer,*
"Cedar County(6)",31027,Yes,* ,*, *,3 or fewer,*
"Chase County(6)",31029,Yes,* ,*, *,3 or fewer,*
"Cherry County(6)",31031,Yes,* ,*, *,3 or fewer,*
"Clay County(6)",31035,Yes,* ,*, *,3 or fewer,*
"Colfax County(6)",31037,Yes,* ,*, *,3 or fewer,*
"Custer County(6)",31041,Yes,* ,*, *,3 or fewer,*
"Dawes County(6)",31045,Yes,* ,*, *,3 or fewer,*
"Deuel County(6)",31049,Yes,* ,*, *,3 or fewer,*
"Dixon County(6)",31051,Yes,* ,*, *,3 or fewer,*
"Dundy County(6)",31057,Yes,* ,*, *,3 or fewer,*
"Fillmore County(6)",31059,Yes,* ,*, *,3 or fewer,*
"Franklin County(6)",31061,Yes,* ,*, *,3 or fewer,*
"Frontier County(6)",31063,Yes,* ,*, *,3 or fewer,*
"Furnas County(6)",31065,Yes,* ,*, *,3 or fewer,*
"Garden County(6)",31069,Yes,* ,*, *,3 or fewer,*
"Garfield County(6)",31071,Yes,* ,*, *,3 or fewer,*
"Gosper County(6)",31073,Yes,* ,*, *,3 or fewer,*
"Grant County(6)",31075,Yes,* ,*, *,3 or fewer,*
"Greeley County(6)",31077,Yes,* ,*, *,3 or fewer,*
"Hamilton County(6)",31081,Yes,* ,*, *,3 or fewer,*
"Harlan County(6)",31083,Yes,* ,*, *,3 or fewer,*
"Hayes County(6)",31085,Yes,* ,*, *,3 or fewer,*
"Hitchcock County(6)",31087,Yes,* ,*, *,3 or fewer,*
"Holt County(6)",31089,Yes,* ,*, *,3 or fewer,*
"Hooker County(6)",31091,Yes,* ,*, *,3 or fewer,*
"Howard County(6)",31093,Yes,* ,*, *,3 or fewer,*
"Jefferson County(6)",31095,Yes,* ,*, *,3 or fewer,*
"Johnson County(6)",31097,Yes,* ,*, *,3 or fewer,*
"Kearney County(6)",31099,Yes,* ,*, *,3 or fewer,*
"Keya Paha County(6)",31103,Yes,* ,*, *,3 or fewer,*
"Kimball County(6)",31105,Yes,* ,*, *,3 or fewer,*
"Knox County(6)",31107,Yes,* ,*, *,3 or fewer,*
"Logan County(6)",31113,Yes,* ,*, *,3 or fewer,*
"Loup County(6)",31115,Yes,* ,*, *,3 or fewer,*
"McPherson County(6)",31117,Yes,* ,*, *,3 or fewer,*
"Merrick County(6)",31121,Yes,* ,*, *,3 or fewer,*
"Morrill County(6)",31123,Yes,* ,*, *,3 or fewer,*
"Nance County(6)",31125,Yes,* ,*, *,3 or fewer,*
"Nemaha County(6)",31127,Yes,* ,*, *,3 or fewer,*
"Nuckolls County(6)",31129,Yes,* ,*, *,3 or fewer,*
"Pawnee County(6)",31133,Yes,* ,*, *,3 or fewer,*
"Perkins County(6)",31135,Yes,* ,*, *,3 or fewer,*
"Pierce County(6)",31139,Yes,* ,*, *,3 or fewer,*
"Polk County(6)",31143,Yes,* ,*, *,3 or fewer,*
"Red Willow County(6)",31145,Yes,* ,*, *,3 or fewer,*
"Rock County(6)",31149,Yes,* ,*, *,3 or fewer,*
"Sheridan County(6)",31161,Yes,* ,*, *,3 or fewer,*
"Sherman County(6)",31163,Yes,* ,*, *,3 or fewer,*
"Sioux County(6)",31165,Yes,* ,*, *,3 or fewer,*
"Stanton County(6)",31167,Yes,* ,*, *,3 or fewer,*
"Thayer County(6)",31169,Yes,* ,*, *,3 or fewer,*
"Thomas County(6)",31171,Yes,* ,*, *,3 or fewer,*
"Thurston County(6)",31173,Yes,* ,*, *,3 or fewer,*
"Valley County(6)",31175,Yes,* ,*, *,3 or fewer,*
"Wayne County(6)",31179,Yes,* ,*, *,3 or fewer,*
"Webster County(6)",31181,Yes,* ,*, *,3 or fewer,*
"Wheeler County(6)",31183,Yes,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:18 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
