------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '055', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_042.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Georgia by County

"Breast (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 42.1?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Newton County(7)",13217,No,52.3 ,44.2, 61.5,30,39.1
"Camden County(7)",13039,No,52.3 ,40, 67.1,13,41.3
"Cook County(7)",13075,No,52.2 ,33.4, 77.7,5,34.7
"Meriwether County(7)",13199,No,52.2 ,36.8, 72.4,8,42.7
"Spalding County(7)",13255,No,51.8 ,42, 63.3,21,39.0
"Madison County(7)",13195,No,51.2 ,37, 69.4,9,39.5
"Clayton County(7)",13063,No,50.7 ,45.3, 56.7,69,40.5
"Chatham County(7)",13051,No,50.2 ,45.2, 55.6,79,36.8
"Elbert County(7)",13105,No,49.4 ,32.4, 72.5,6,33.0
"Henry County(7)",13151,No,49.4 ,43.7, 55.6,58,37.0
"Muscogee County(7)",13215,No,49 ,43.2, 55.4,53,35.5
"Butts County(7)",13035,No,49 ,33.5, 69.6,7,44.2
"DeKalb County(7)",13089,No,48.9 ,45.8, 52.1,195,36.5
"Fulton County(7)",13121,No,48.8 ,46.1, 51.6,257,36.8
"Ware County(7)",13299,No,48.7 ,36.4, 64,11,39.3
"Rabun County(7)",13241,No,48.4 ,31.4, 72.4,6,38.0
"Mitchell County(7)",13205,No,48.2 ,32.6, 69,7,35.1
"Oconee County(7)",13219,No,48.2 ,35.2, 64.5,10,32.0
"Bibb County(7)",13021,No,48.1 ,41.7, 55.3,43,35.1
"Lumpkin County(7)",13187,No,48.1 ,33.8, 66.5,8,39.8
"Pickens County(7)",13227,No,47.7 ,34.4, 64.9,10,32.2
"Cobb County(7)",13067,No,47.7 ,44.6, 50.9,190,34.5
"Grady County(7)",13131,No,47.6 ,33.2, 66.4,8,42.2
"Wayne County(7)",13305,No,47.2 ,33.3, 65.1,8,36.4
"Appling County(7)",13001,No,47.2 ,29.3, 71.7,5,41.1
"Lowndes County(7)",13185,No,47.1 ,39.1, 56.3,25,37.5
"Columbia County(7)",13073,No,46.9 ,40.2, 54.5,36,35.3
"Rockdale County(7)",13247,No,46.9 ,38.7, 56.3,24,34.3
"Hart County(7)",13147,No,46.8 ,33.4, 64.3,9,39.4
"Gordon County(7)",13129,No,46.7 ,36.6, 58.7,15,44.7
"Paulding County(7)",13223,No,46.7 ,40, 54.1,37,36.5
"Peach County(7)",13225,No,46.6 ,32.3, 65.2,7,41.1
"Gwinnett County(7)",13135,No,46.6 ,43.6, 49.6,205,37.2
"Lee County(7)",13177,No,46.5 ,32.2, 65,7,41.4
"Jones County(7)",13169,No,46.3 ,32.9, 63.6,8,35.7
"Coffee County(7)",13069,No,45.9 ,34.1, 60.5,11,39.3
"Clarke County(7)",13059,No,45.8 ,37.7, 55,24,35.9
"Jefferson County(7)",13163,No,45.4 ,28.8, 68.8,5,46.3
"Bulloch County(7)",13031,No,45.4 ,35.5, 57.2,15,37.2
"Harris County(7)",13145,No,45.4 ,33, 61.3,10,36.0
"Jeff Davis County(7)",13161,No,45.3 ,27.6, 70.5,4,42.9
"Fayette County(7)",13113,No,45.1 ,37.8, 53.4,31,31.4
"Effingham County(7)",13103,No,44.9 ,34.4, 57.5,13,34.6
"Morgan County(7)",13211,No,44.5 ,28.3, 67,5,31.3
"Floyd County(7)",13115,No,44.3 ,36.8, 52.9,26,35.5
"Walton County(7)",13297,No,44.1 ,36.2, 53.3,23,36.7
"Baldwin County(7)",13009,No,43.9 ,32.7, 57.8,11,37.2
"Jackson County(7)",13157,No,43.8 ,34.6, 54.9,16,35.1
"Glynn County(7)",13127,No,43.8 ,36, 52.8,24,33.2
"Houston County(7)",13153,No,43.6 ,37.3, 50.6,35,36.1
"Worth County(7)",13321,No,43.5 ,28.9, 63.3,6,38.5
"Towns County(7)",13281,No,43.5 ,22.6, 77.5,3,25.8
"Lamar County(7)",13171,No,43.4 ,26.6, 67,4,34.9
"Cherokee County(7)",13057,No,43.2 ,38.1, 48.7,56,34.3
"Carroll County(7)",13045,No,43.1 ,35.9, 51.4,26,36.6
"Putnam County(7)",13237,No,42.8 ,28.9, 61.7,7,35.0
"Hall County(7)",13139,No,42.4 ,36.9, 48.4,44,34.5
"Decatur County(7)",13087,No,42.2 ,29, 59.6,7,36.5
"Colquitt County(7)",13071,Yes,42 ,31.3, 55.1,11,34.4
"Troup County(7)",13285,Yes,41.5 ,33, 51.5,17,34.0
"White County(7)",13311,Yes,41.2 ,29.3, 57,9,33.3
"Pierce County(7)",13229,Yes,41.2 ,26.3, 62,5,34.7
"Jasper County(7)",13159,Yes,41 ,23.6, 66.9,4,36.7
"Barrow County(7)",13013,Yes,41 ,32.5, 51.2,16,34.0
"Coweta County(7)",13077,Yes,40.9 ,34.6, 48,32,34.8
"Fannin County(7)",13111,Yes,40.5 ,27.3, 58.7,8,36.0
"Bartow County(7)",13015,Yes,39.9 ,32.8, 48.1,23,34.3
"Tattnall County(7)",13267,Yes,39.9 ,26, 58.9,5,29.3
"Laurens County(7)",13175,Yes,39.7 ,30, 51.6,12,31.4
"Oglethorpe County(7)",13221,Yes,39.3 ,23.3, 63.1,4,31.1
"Crisp County(7)",13081,Yes,39.1 ,25.9, 57,6,33.3
"Long County(7)",13183,Yes,39 ,22.6, 63.2,3,47.2
"Habersham County(7)",13137,Yes,38.1 ,28, 50.8,10,31.6
"Telfair County(7)",13271,Yes,37.9 ,21.2, 63.4,3,53.1
"Forsyth County(7)",13117,Yes,37.9 ,32.9, 43.5,42,30.6
"Emanuel County(7)",13107,Yes,37.2 ,24.2, 55,5,39.1
"Bryan County(7)",13029,Yes,37 ,24.9, 52.9,6,29.0
"Union County(7)",13291,Yes,36.6 ,24.6, 54,7,27.4
"Whitfield County(7)",13313,Yes,36.4 ,29.6, 44.4,20,35.7
"McDuffie County(7)",13189,Yes,36.4 ,23.1, 54.7,5,31.3
"Walker County(7)",13295,Yes,36.3 ,28.3, 46,15,36.3
"Chattooga County(7)",13055,Yes,36.2 ,24, 52.9,6,32.6
"Brantley County(7)",13025,Yes,35.9 ,21.5, 56.8,4,37.7
"Catoosa County(7)",13047,Yes,35.8 ,27.8, 45.3,15,39.5
"Burke County(7)",13033,Yes,35.5 ,22.4, 53.7,5,26.1
"Stephens County(7)",13257,Yes,35.3 ,23, 52.1,6,27.4
"Polk County(7)",13233,Yes,35 ,25.2, 47.4,9,28.6
"Pike County(7)",13231,Yes,35 ,20.8, 55.7,4,33.9
"Monroe County(7)",13207,Yes,34.6 ,23.3, 50.1,6,31.4
"Gilmer County(7)",13123,Yes,34 ,22.5, 49.7,7,25.6
"Berrien County(7)",13019,Yes,34 ,20.9, 52.9,4,30.0
"Murray County(7)",13213,Yes,33.8 ,23.7, 46.8,8,35.8
"Toombs County(7)",13279,Yes,33.8 ,22.2, 49.4,6,30.4
"Ben Hill County(7)",13017,Yes,32.4 ,19, 52.1,4,32.8
"Dodge County(7)",13091,Yes,31.2 ,18.5, 49.7,4,30.3
"McIntosh County(7)",13191,Yes,30.8 ,17, 53.1,3,29.6
"Dade County(7)",13083,Yes,30.7 ,17.3, 51.1,3,30.4
"Banks County(7)",13011,Yes,29.3 ,16.7, 48.4,3,36.2
"Dawson County(7)",13085,Yes,28 ,16.7, 44.6,4,27.4
"Atkinson County(7)",13003,Yes,* ,*, *,3 or fewer,*
"Bacon County(7)",13005,Yes,* ,*, *,3 or fewer,*
"Baker County(7)",13007,Yes,* ,*, *,3 or fewer,*
"Bleckley County(7)",13023,Yes,* ,*, *,3 or fewer,*
"Brooks County(7)",13027,Yes,* ,*, *,3 or fewer,*
"Calhoun County(7)",13037,Yes,* ,*, *,3 or fewer,*
"Candler County(7)",13043,Yes,* ,*, *,3 or fewer,*
"Charlton County(7)",13049,Yes,* ,*, *,3 or fewer,*
"Chattahoochee County(7)",13053,Yes,* ,*, *,3 or fewer,*
"Clay County(7)",13061,Yes,* ,*, *,3 or fewer,*
"Clinch County(7)",13065,Yes,* ,*, *,3 or fewer,*
"Crawford County(7)",13079,Yes,* ,*, *,3 or fewer,*
"Dooly County(7)",13093,Yes,* ,*, *,3 or fewer,*
"Early County(7)",13099,Yes,* ,*, *,3 or fewer,*
"Echols County(7)",13101,Yes,* ,*, *,3 or fewer,*
"Glascock County(7)",13125,Yes,* ,*, *,3 or fewer,*
"Hancock County(7)",13141,Yes,* ,*, *,3 or fewer,*
"Heard County(7)",13149,Yes,* ,*, *,3 or fewer,*
"Irwin County(7)",13155,Yes,* ,*, *,3 or fewer,*
"Jenkins County(7)",13165,Yes,* ,*, *,3 or fewer,*
"Johnson County(7)",13167,Yes,* ,*, *,3 or fewer,*
"Lanier County(7)",13173,Yes,* ,*, *,3 or fewer,*
"Macon County(7)",13193,Yes,* ,*, *,3 or fewer,*
"Marion County(7)",13197,Yes,* ,*, *,3 or fewer,*
"Miller County(7)",13201,Yes,* ,*, *,3 or fewer,*
"Montgomery County(7)",13209,Yes,* ,*, *,3 or fewer,*
"Pulaski County(7)",13235,Yes,* ,*, *,3 or fewer,*
"Quitman County(7)",13239,Yes,* ,*, *,3 or fewer,*
"Randolph County(7)",13243,Yes,* ,*, *,3 or fewer,*
"Schley County(7)",13249,Yes,* ,*, *,3 or fewer,*
"Stewart County(7)",13259,Yes,* ,*, *,3 or fewer,*
"Talbot County(7)",13263,Yes,* ,*, *,3 or fewer,*
"Taliaferro County(7)",13265,Yes,* ,*, *,3 or fewer,*
"Taylor County(7)",13269,Yes,* ,*, *,3 or fewer,*
"Terrell County(7)",13273,Yes,* ,*, *,3 or fewer,*
"Treutlen County(7)",13283,Yes,* ,*, *,3 or fewer,*
"Turner County(7)",13287,Yes,* ,*, *,3 or fewer,*
"Twiggs County(7)",13289,Yes,* ,*, *,3 or fewer,*
"Warren County(7)",13301,Yes,* ,*, *,3 or fewer,*
"Webster County(7)",13307,Yes,* ,*, *,3 or fewer,*
"Wheeler County(7)",13309,Yes,* ,*, *,3 or fewer,*
"Wilcox County(7)",13315,Yes,* ,*, *,3 or fewer,*
"Wilkinson County(7)",13319,Yes,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:59 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
3 Source: SEER November 2018 submission.  State Cancer Registry also receives funding from CDC's National Program of Cancer Registries.
7 Source: SEER November 2018 submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
