------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=071&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '53', 'areatype': 'county', 'cancer': '071', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_001.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=071&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Washington by County

"Bladder, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Chelan County",53007,***,4.6 ,2.8, 7,4,*,*,*,*
"Grant County",53025,***,4.5 ,2.8, 6.9,4,stable,-2.1 ,-4.5, 0.3
"Kitsap County",53035,***,4.4 ,3.4, 5.6,13,stable,-0.1 ,-1.9, 1.7
"Island County",53029,***,4.2 ,2.8, 6.3,6,*,*,*,*
"King County",53033,***,4.2 ,3.8, 4.6,87,stable,0.2 ,-0.3, 0.8
"Thurston County",53067,***,4.1 ,3.1, 5.2,13,stable,0.0 ,-1.5, 1.6
"Clallam County",53009,***,4 ,2.7, 6,6,stable,-1.2 ,-3.5, 1.1
"Yakima County",53077,***,3.7 ,2.7, 4.9,9,stable,-0.6 ,-2.3, 1.1
"Adams County",53001,***,* ,*, *,3 or fewer,*,*,*,*
"Asotin County",53003,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County",53013,***,* ,*, *,3 or fewer,*,*,*,*
"Douglas County",53017,***,* ,*, *,3 or fewer,*,*,*,*
"Ferry County",53019,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County",53023,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",53031,***,* ,*, *,3 or fewer,*,*,*,*
"Kittitas County",53037,***,* ,*, *,3 or fewer,*,*,*,*
"Klickitat County",53039,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",53043,***,* ,*, *,3 or fewer,*,*,*,*
"Okanogan County",53047,***,* ,*, *,3 or fewer,*,*,*,*
"Pacific County",53049,***,* ,*, *,3 or fewer,*,*,*,*
"Pend Oreille County",53051,***,* ,*, *,3 or fewer,*,*,*,*
"San Juan County",53055,***,* ,*, *,3 or fewer,*,*,*,*
"Skamania County",53059,***,* ,*, *,3 or fewer,*,*,*,*
"Stevens County",53065,***,* ,*, *,3 or fewer,*,*,*,*
"Wahkiakum County",53069,***,* ,*, *,3 or fewer,*,*,*,*
"Whitman County",53075,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
