------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Illinois by County

"Ovary, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Will County",17197,***,6.7 ,5.5, 8,24,falling,-1.7 ,-2.6, -0.7
"Madison County",17119,***,6.6 ,5, 8.6,12,stable,-0.6 ,-2.4, 1.2
"La Salle County",17099,***,6.4 ,4.2, 9.7,5,stable,-1.8 ,-3.8, 0.2
"DuPage County",17043,***,6.4 ,5.5, 7.4,37,falling,-2.0 ,-2.9, -1.2
"Peoria County",17143,***,6.3 ,4.4, 8.8,8,stable,-1.5 ,-3.1, 0.0
"Rock Island County",17161,***,6.1 ,4.2, 8.7,7,falling,-2.8 ,-4.3, -1.3
"Kane County",17089,***,6 ,4.8, 7.5,16,stable,-1.3 ,-2.7, 0.0
"Macon County",17115,***,5.9 ,3.8, 9,5,stable,25.5 ,-3.0, 62.3
"Kankakee County",17091,***,5.5 ,3.2, 8.9,4,*,*,*,*
"Tazewell County",17179,***,5.3 ,3.6, 7.9,6,stable,-2.2 ,-4.4, 0.1
"McLean County",17113,***,5.3 ,3.4, 7.9,5,stable,-2.3 ,-4.8, 0.2
"Alexander County",17003,***,* ,*, *,3 or fewer,*,*,*,*
"Bond County",17005,***,* ,*, *,3 or fewer,*,*,*,*
"Brown County",17009,***,* ,*, *,3 or fewer,*,*,*,*
"Bureau County",17011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",17013,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",17015,***,* ,*, *,3 or fewer,*,*,*,*
"Cass County",17017,***,* ,*, *,3 or fewer,*,*,*,*
"Christian County",17021,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County",17023,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",17025,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",17027,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",17033,***,* ,*, *,3 or fewer,*,*,*,*
"Cumberland County",17035,***,* ,*, *,3 or fewer,*,*,*,*
"De Witt County",17039,***,* ,*, *,3 or fewer,*,*,*,*
"Douglas County",17041,***,* ,*, *,3 or fewer,*,*,*,*
"Edgar County",17045,***,* ,*, *,3 or fewer,*,*,*,*
"Edwards County",17047,***,* ,*, *,3 or fewer,*,*,*,*
"Effingham County",17049,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County",17051,***,* ,*, *,3 or fewer,*,*,*,*
"Ford County",17053,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",17055,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",17057,***,* ,*, *,3 or fewer,*,*,*,*
"Gallatin County",17059,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",17061,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County",17063,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County",17065,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",17067,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County",17069,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County",17071,***,* ,*, *,3 or fewer,*,*,*,*
"Iroquois County",17075,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",17077,***,* ,*, *,3 or fewer,*,*,*,*
"Jasper County",17079,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",17081,***,* ,*, *,3 or fewer,*,*,*,*
"Jersey County",17083,***,* ,*, *,3 or fewer,*,*,*,*
"Jo Daviess County",17085,***,* ,*, *,3 or fewer,*,*,*,*
"Johnson County",17087,***,* ,*, *,3 or fewer,*,*,*,*
"Knox County",17095,***,* ,*, *,3 or fewer,*,*,*,*
"Lawrence County",17101,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",17103,***,* ,*, *,3 or fewer,*,*,*,*
"Logan County",17107,***,* ,*, *,3 or fewer,*,*,*,*
"Macoupin County",17117,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",17121,***,* ,*, *,3 or fewer,*,*,*,*
"Marshall County",17123,***,* ,*, *,3 or fewer,*,*,*,*
"Mason County",17125,***,* ,*, *,3 or fewer,*,*,*,*
"Massac County",17127,***,* ,*, *,3 or fewer,*,*,*,*
"McDonough County",17109,***,* ,*, *,3 or fewer,*,*,*,*
"Menard County",17129,***,* ,*, *,3 or fewer,*,*,*,*
"Mercer County",17131,***,* ,*, *,3 or fewer,*,*,*,*
"Monroe County",17133,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County",17135,***,* ,*, *,3 or fewer,*,*,*,*
"Moultrie County",17139,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County",17145,***,* ,*, *,3 or fewer,*,*,*,*
"Piatt County",17147,***,* ,*, *,3 or fewer,*,*,*,*
"Pike County",17149,***,* ,*, *,3 or fewer,*,*,*,*
"Pope County",17151,***,* ,*, *,3 or fewer,*,*,*,*
"Pulaski County",17153,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County",17155,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County",17157,***,* ,*, *,3 or fewer,*,*,*,*
"Richland County",17159,***,* ,*, *,3 or fewer,*,*,*,*
"Saline County",17165,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County",17169,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County",17171,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County",17173,***,* ,*, *,3 or fewer,*,*,*,*
"Stark County",17175,***,* ,*, *,3 or fewer,*,*,*,*
"Stephenson County",17177,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",17181,***,* ,*, *,3 or fewer,*,*,*,*
"Wabash County",17185,***,* ,*, *,3 or fewer,*,*,*,*
"Warren County",17187,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County",17189,***,* ,*, *,3 or fewer,*,*,*,*
"Wayne County",17191,***,* ,*, *,3 or fewer,*,*,*,*
"White County",17193,***,* ,*, *,3 or fewer,*,*,*,*
"Woodford County",17203,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:15 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
