locale,fips,value (percent),people (age under 18),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type,people (age 18-39),people (age 40-64),people (age 40 and over),people (age 50 and over),people (age 65 and over)
Cherokee County,37039.0,17.6,4832.0,2943 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Alleghany County,37005.0,17.8,1948.0,2920 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Clay County,37043.0,18.0,1933.0,2899 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Bertie County,37015.0,18.2,3628.0,2864 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Carteret County,37031.0,18.2,12524.0,2860 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Madison County,37115.0,18.2,3894.0,2856 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Haywood County,37087.0,18.4,11000.0,2830 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Ashe County,37009.0,18.4,4935.0,2827 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Mitchell County,37121.0,18.4,2792.0,2823 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Northampton County,37131.0,18.4,3764.0,2822 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Warren County,37185.0,18.6,3756.0,2808 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Macon County,37113.0,18.8,6412.0,2779 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Caswell County,37033.0,19.0,4333.0,2740 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Yancey County,37199.0,19.0,3342.0,2737 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Buncombe County,37021.0,19.2,48360.0,2708 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
New Hanover County,37129.0,19.2,42259.0,2694 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Hertford County,37091.0,19.3,4682.0,2677 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Dare County,37055.0,19.4,6859.0,2652 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Jones County,37103.0,19.5,1906.0,2617 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Henderson County,37089.0,19.5,21904.0,2605 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Perquimans County,37143.0,19.6,2642.0,2600 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Burke County,37023.0,19.7,17548.0,2555 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Stokes County,37169.0,19.9,9162.0,2529 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Anson County,37007.0,20.0,5096.0,2501 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Orange County,37135.0,20.1,28572.0,2447 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Hyde County,37095.0,20.6,1137.0,2287 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Chatham County,37037.0,20.6,14117.0,2286 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Alexander County,37003.0,20.7,7690.0,2278 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Caldwell County,37027.0,20.8,16984.0,2249 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
McDowell County,37111.0,20.8,9361.0,2246 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Rockingham County,37157.0,20.8,19027.0,2243 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Martin County,37117.0,20.9,4848.0,2214 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Washington County,37187.0,20.9,2574.0,2212 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Beaufort County,37013.0,20.9,9907.0,2188 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Gates County,37073.0,21.0,2434.0,2166 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Chowan County,37041.0,21.0,3018.0,2159 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Granville County,37077.0,21.0,12298.0,2150 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Rutherford County,37161.0,21.1,14024.0,2131 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Wilkes County,37193.0,21.1,14461.0,2121 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Graham County,37075.0,21.1,1818.0,2110 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Moore County,37125.0,21.3,20082.0,2035 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Greene County,37079.0,21.4,4504.0,2014 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Bladen County,37017.0,21.5,7330.0,1992 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Durham County,37063.0,21.7,65142.0,1930 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Halifax County,37083.0,21.7,11330.0,1927 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Person County,37145.0,21.7,8512.0,1915 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Yadkin County,37197.0,21.8,8227.0,1889 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Davie County,37059.0,21.8,9091.0,1877 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Lincoln County,37109.0,21.8,17536.0,1869 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Stanly County,37167.0,21.8,13263.0,1866 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Pitt County,37147.0,21.8,38533.0,1849 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Surry County,37171.0,21.9,15833.0,1821 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Columbus County,37047.0,22.0,12439.0,1783 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Pasquotank County,37139.0,22.1,8735.0,1733 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Cleveland County,37045.0,22.2,21516.0,1693 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Currituck County,37053.0,22.2,5600.0,1682 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Craven County,37049.0,22.4,23112.0,1601 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Pender County,37141.0,22.4,12903.0,1581 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Swain County,37173.0,22.5,3196.0,1537 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Lenoir County,37107.0,22.6,13082.0,1514 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Davidson County,37057.0,22.6,37064.0,1512 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Nash County,37127.0,22.6,21283.0,1502 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Guilford County,37081.0,22.6,117000.0,1497 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Rowan County,37159.0,22.7,31475.0,1475 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Franklin County,37069.0,22.7,14521.0,1442 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Alamance County,37001.0,22.8,35941.0,1427 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Catawba County,37035.0,22.8,35640.0,1400 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Montgomery County,37123.0,23.0,6311.0,1321 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Gaston County,37071.0,23.0,49284.0,1302 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Edgecombe County,37065.0,23.1,12494.0,1262 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Scotland County,37165.0,23.3,8254.0,1183 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Richmond County,37153.0,23.3,10586.0,1178 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Randolph County,37151.0,23.3,33344.0,1160 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
Forsyth County,37067.0,23.5,86695.0,1087 of 3141,999,county,2,demographics_013.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=37&areatype=county&topic=pop&demo=00002&race=00&sex=0&age=999&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,37,pop,manyareacensus,,,,,
