------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Grand Traverse County",26055,***,12.8 ,10, 16.2,15,stable,0.6 ,-1.0, 2.3
"Shiawassee County",26155,***,12.7 ,9.6, 16.7,11,stable,0.9 ,-0.9, 2.8
"Macomb County",26099,***,12.5 ,11.6, 13.5,137,stable,0.5 ,-0.1, 1.0
"Presque Isle County",26141,***,12.5 ,6.7, 23.1,3,*,*,*,*
"Saginaw County",26145,***,12.4 ,10.5, 14.6,32,stable,0.4 ,-0.8, 1.6
"Wayne County",26163,***,12.4 ,11.7, 13.1,254,stable,0.2 ,-0.2, 0.5
"Newaygo County",26123,***,12.4 ,8.6, 17.3,8,stable,0.5 ,-1.4, 2.5
"Livingston County",26093,***,12.3 ,10.2, 14.7,26,stable,1.3 ,-0.2, 2.9
"Otsego County",26137,***,12.2 ,7.3, 19.5,4,*,*,*,*
"Calhoun County",26025,***,12.2 ,9.9, 14.9,21,stable,0.0 ,-1.4, 1.3
"Charlevoix County",26029,***,12.1 ,7.9, 18.4,5,*,*,*,*
"Lapeer County",26087,***,11.9 ,9.1, 15.4,13,stable,0.3 ,-1.4, 2.0
"Cass County",26027,***,11.9 ,8.4, 16.5,8,stable,0.1 ,-1.7, 2.0
"Ottawa County",26139,***,11.8 ,10.1, 13.7,35,stable,1.0 ,-0.2, 2.2
"Oakland County",26125,***,11.7 ,10.9, 12.5,176,rising,0.6 ,0.2, 1.1
"Ingham County",26065,***,11.5 ,9.7, 13.4,32,rising,1.1 ,0.1, 2.2
"Kent County",26081,***,11.4 ,10.2, 12.7,72,stable,0.5 ,-0.2, 1.3
"Washtenaw County",26161,***,11.3 ,9.8, 13.1,40,stable,0.4 ,-0.6, 1.4
"Bay County",26017,***,11.1 ,8.8, 13.8,17,stable,0.5 ,-0.8, 1.8
"Eaton County",26045,***,11 ,8.7, 13.9,16,stable,0.7 ,-1.2, 2.7
"Monroe County",26115,***,11 ,9, 13.4,22,stable,0.6 ,-0.9, 2.1
"Cheboygan County",26031,***,10.9 ,6.7, 17.2,5,stable,-1.5 ,-3.6, 0.7
"Montcalm County",26117,***,10.7 ,7.8, 14.6,9,stable,0.6 ,-1.6, 2.9
"Mason County",26105,***,10.7 ,6.7, 16.7,5,stable,-0.7 ,-3.3, 1.9
"Ionia County",26067,***,10.7 ,7.4, 14.9,7,stable,0.8 ,-0.8, 2.5
"Chippewa County",26033,***,10.4 ,6.8, 15.5,5,stable,-0.6 ,-2.8, 1.6
"St. Clair County",26147,***,10.2 ,8.4, 12.4,22,falling,-5.4 ,-10.0, -0.7
"Kalamazoo County",26077,***,10.2 ,8.5, 12,29,stable,0.1 ,-1.0, 1.2
"Antrim County",26009,***,10 ,6.4, 15.9,5,*,*,*,*
"Clare County",26035,***,10 ,6.3, 15.4,5,stable,0.0 ,-2.6, 2.7
"Barry County",26015,***,9.5 ,6.7, 13.1,8,stable,-0.2 ,-2.5, 2.1
"Van Buren County",26159,***,9.3 ,6.7, 12.6,9,stable,-0.1 ,-1.6, 1.4
"Isabella County",26073,***,9.3 ,6.2, 13.4,6,stable,-0.1 ,-3.0, 2.9
"Allegan County",26005,***,9.3 ,7, 12,12,stable,-0.3 ,-1.7, 1.1
"Hillsdale County",26059,***,9.1 ,5.9, 13.5,6,falling,-4.5 ,-8.3, -0.5
"Houghton County",26061,***,9.1 ,5.6, 14.2,4,stable,-1.4 ,-3.3, 0.5
"Gladwin County",26051,***,9 ,5.4, 14.8,4,*,*,*,*
"Marquette County",26103,***,8.2 ,5.7, 11.6,7,stable,-0.5 ,-2.2, 1.2
"Oceana County",26127,***,8 ,4.5, 13.5,3,*,*,*,*
"Clinton County",26037,***,8 ,5.7, 11,8,stable,-0.8 ,-2.3, 0.8
"St. Joseph County",26149,***,7.7 ,5.3, 11,6,stable,-0.9 ,-2.8, 1.1
"Midland County",26111,***,7.2 ,5.1, 9.8,8,stable,-0.7 ,-2.4, 1.0
"Alger County",26003,***,* ,*, *,3 or fewer,*,*,*,*
"Arenac County",26011,***,* ,*, *,3 or fewer,*,*,*,*
"Baraga County",26013,***,* ,*, *,3 or fewer,*,*,*,*
"Benzie County",26019,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",26039,***,* ,*, *,3 or fewer,*,*,*,*
"Gogebic County",26053,***,* ,*, *,3 or fewer,*,*,*,*
"Iron County",26071,***,* ,*, *,3 or fewer,*,*,*,*
"Keweenaw County",26083,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",26085,***,* ,*, *,3 or fewer,*,*,*,*
"Luce County",26095,***,* ,*, *,3 or fewer,*,*,*,*
"Mackinac County",26097,***,* ,*, *,3 or fewer,*,*,*,*
"Missaukee County",26113,***,* ,*, *,3 or fewer,*,*,*,*
"Montmorency County",26119,***,* ,*, *,3 or fewer,*,*,*,*
"Ontonagon County",26131,***,* ,*, *,3 or fewer,*,*,*,*
"Oscoda County",26135,***,* ,*, *,3 or fewer,*,*,*,*
"Schoolcraft County",26153,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:19 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
