------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '40', 'areatype': 'county', 'cancer': '055', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_042.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Oklahoma by County

"Breast (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 42.1?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Cleveland County(6)",40027,No,44.6 ,39.7, 50,63,36.0
"Washington County(6)",40147,No,44.3 ,34.6, 56,16,34.7
"Beckham County(6)",40009,No,43.4 ,28.3, 64,5,35.1
"Muskogee County(6)",40101,No,43.2 ,34.6, 53.4,19,36.9
"Canadian County(6)",40017,No,43 ,36.3, 50.6,30,33.5
"Pottawatomie County(6)",40125,No,43 ,34.5, 53,19,36.7
"Okfuskee County(6)",40107,No,42.8 ,23.9, 71.7,3,35.6
"McClain County(6)",40087,No,42.5 ,30.9, 57.1,9,32.9
"Pittsburg County(6)",40121,No,42.2 ,31.8, 55.2,12,37.9
"Payne County(6)",40119,Yes,41.7 ,32.4, 52.9,15,36.3
"Comanche County(6)",40031,Yes,41.5 ,34.4, 49.7,25,29.5
"Osage County(6)",40113,Yes,41.1 ,30.9, 53.8,12,40.7
"Okmulgee County(6)",40111,Yes,40.9 ,30.3, 54.3,11,34.2
"Texas County(6)",40139,Yes,40.9 ,25.1, 63,4,42.0
"Delaware County(6)",40041,Yes,40.1 ,29, 54.2,11,31.9
"Wagoner County(6)",40145,Yes,39.7 ,31.9, 49,19,36.6
"Bryan County(6)",40013,Yes,39.7 ,29.1, 52.8,10,33.8
"Cherokee County(6)",40021,Yes,39.6 ,29.2, 52.5,10,33.5
"Woodward County(6)",40153,Yes,39.5 ,23.9, 61.4,4,35.0
"Atoka County(6)",40005,Yes,38.4 ,21, 65,3,39.0
"McCurtain County(6)",40089,Yes,38 ,27.1, 52.1,8,28.8
"Jackson County(6)",40065,Yes,37.8 ,24.4, 55.9,5,33.8
"Choctaw County(6)",40023,Yes,37.5 ,20.8, 62.3,4,38.3
"Garvin County(6)",40049,Yes,37.2 ,24.8, 53.8,6,32.0
"Marshall County(6)",40095,Yes,37.1 ,22.6, 58.6,4,36.1
"Seminole County(6)",40133,Yes,35.8 ,24.1, 51.7,6,38.3
"McIntosh County(6)",40091,Yes,34.8 ,21.7, 53.7,5,36.0
"Sequoyah County(6)",40135,Yes,34.2 ,24.5, 46.6,9,33.8
"Pawnee County(6)",40117,Yes,34 ,19.2, 56.1,3,25.8
"Ottawa County(6)",40115,Yes,33.9 ,22.8, 48.6,7,34.7
"Mayes County(6)",40097,Yes,32.9 ,23.6, 44.9,9,31.7
"Carter County(6)",40019,Yes,32.8 ,24.1, 43.7,10,28.9
"Grady County(6)",40051,Yes,31.5 ,23.2, 42,10,29.9
"Pontotoc County(6)",40123,Yes,31.1 ,21.3, 44,7,38.5
"Le Flore County(6)",40079,Yes,30.5 ,21.6, 41.8,8,26.9
"Adair County(6)",40001,Yes,29.2 ,17.7, 45.8,4,34.5
"Lincoln County(6)",40081,Yes,28.5 ,19.3, 41,6,33.7
"Kay County(6)",40071,Yes,27.3 ,19.1, 37.8,8,24.1
"Custer County(6)",40039,Yes,24.1 ,14, 38.6,4,30.5
"Alfalfa County(6)",40003,Yes,* ,*, *,3 or fewer,*
"Beaver County(6)",40007,Yes,* ,*, *,3 or fewer,*
"Blaine County(6)",40011,Yes,* ,*, *,3 or fewer,*
"Cimarron County(6)",40025,Yes,* ,*, *,3 or fewer,*
"Coal County(6)",40029,Yes,* ,*, *,3 or fewer,*
"Cotton County(6)",40033,Yes,* ,*, *,3 or fewer,*
"Dewey County(6)",40043,Yes,* ,*, *,3 or fewer,*
"Ellis County(6)",40045,Yes,* ,*, *,3 or fewer,*
"Grant County(6)",40053,Yes,* ,*, *,3 or fewer,*
"Greer County(6)",40055,Yes,* ,*, *,3 or fewer,*
"Harmon County(6)",40057,Yes,* ,*, *,3 or fewer,*
"Harper County(6)",40059,Yes,* ,*, *,3 or fewer,*
"Haskell County(6)",40061,Yes,* ,*, *,3 or fewer,*
"Hughes County(6)",40063,Yes,* ,*, *,3 or fewer,*
"Jefferson County(6)",40067,Yes,* ,*, *,3 or fewer,*
"Johnston County(6)",40069,Yes,* ,*, *,3 or fewer,*
"Kiowa County(6)",40075,Yes,* ,*, *,3 or fewer,*
"Latimer County(6)",40077,Yes,* ,*, *,3 or fewer,*
"Love County(6)",40085,Yes,* ,*, *,3 or fewer,*
"Major County(6)",40093,Yes,* ,*, *,3 or fewer,*
"Noble County(6)",40103,Yes,* ,*, *,3 or fewer,*
"Roger Mills County(6)",40129,Yes,* ,*, *,3 or fewer,*
"Washita County(6)",40149,Yes,* ,*, *,3 or fewer,*
"Woods County(6)",40151,Yes,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
