------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=39&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=39&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Ohio by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Mahoning County(6,10)",39099,No,45.5 ,42.1, 49,150,stable,-1.7 ,-16.6, 15.8
"Knox County(6,10)",39083,No,45 ,38.3, 52.7,33,stable,-5.9 ,-21.8, 13.2
"Jackson County(6,10)",39079,No,45 ,35.8, 55.8,17,stable,3.9 ,-8.6, 18.1
"Trumbull County(6,10)",39155,No,44.8 ,41.3, 48.6,129,stable,1.7 ,-13.1, 19.0
"Morgan County(6,10)",39115,No,44.6 ,32.5, 60.2,10,stable,8.9 ,-21.0, 50.1
"Ashtabula County(6,10)",39007,No,44.5 ,39.4, 50.1,58,stable,-9.3 ,-18.4, 0.7
"Muskingum County(6,10)",39119,No,44.3 ,38.6, 50.5,47,stable,-7.1 ,-16.7, 3.7
"Crawford County(6,10)",39033,No,44 ,36.5, 52.7,26,stable,-5.9 ,-18.9, 9.2
"Lucas County(6,10)",39095,No,43.8 ,41.2, 46.6,222,stable,-1.9 ,-8.6, 5.3
"Clinton County(6,10)",39027,No,43.5 ,35.4, 53,21,stable,-5.4 ,-19.6, 11.2
"Perry County(6,10)",39127,No,43.3 ,34.6, 53.6,18,stable,-2.6 ,-27.5, 30.9
"Lake County(6,10)",39085,No,43.3 ,40, 46.8,135,stable,-2.2 ,-13.4, 10.6
"Cuyahoga County(6,10)",39035,No,43.1 ,41.7, 44.6,703,stable,0.2 ,-4.9, 5.5
"Butler County(6,10)",39017,No,42.6 ,39.8, 45.7,172,stable,-1.3 ,-8.1, 5.9
"Carroll County(6,10)",39019,No,42.6 ,33.8, 53.3,17,stable,-10.8 ,-25.5, 6.8
"Clark County(6,10)",39023,No,42.4 ,38.1, 47.1,76,stable,6.9 ,-5.8, 21.4
"Clermont County(6,10)",39025,No,42 ,38.3, 46,97,stable,2.1 ,-7.3, 12.5
"Licking County(6,10)",39089,No,41.9 ,37.8, 46.2,82,stable,0.3 ,-6.9, 8.1
"Ross County(6,10)",39141,No,41.6 ,35.8, 48.1,38,stable,-5.3 ,-12.4, 2.4
"Fayette County(6,10)",39047,No,41.5 ,32.4, 52.5,15,stable,25.0 ,-14.5, 82.6
"Huron County(6,10)",39077,No,40.9 ,34.4, 48.4,29,rising,9.0 ,0.6, 18.1
"Pickaway County(6,10)",39129,No,40.9 ,34.2, 48.6,27,stable,9.2 ,-8.3, 30.2
"Jefferson County(6,10)",39081,No,40.7 ,34.9, 47.3,39,stable,1.3 ,-25.4, 37.5
"Portage County(6,10)",39133,No,40.7 ,36.6, 45.2,75,stable,3.2 ,-7.6, 15.2
"Williams County(6,10)",39171,No,40.7 ,33, 49.8,20,stable,0.6 ,-11.2, 14.0
"Pike County(6,10)",39131,No,40.3 ,31.3, 51.1,14,stable,-10.4 ,-32.4, 18.7
"Miami County(6,10)",39109,No,40.2 ,35.4, 45.5,53,stable,5.5 ,-4.0, 16.0
"Lorain County(6,10)",39093,No,40 ,37.2, 43,155,stable,-3.3 ,-10.9, 4.9
"Auglaize County(6,10)",39011,No,39.9 ,32.9, 48,24,stable,-6.4 ,-37.6, 40.6
"Scioto County(6,10)",39145,Yes,39.8 ,34.4, 45.9,40,stable,-5.3 ,-18.8, 10.6
"Hamilton County(6,10)",39061,Yes,39.7 ,37.9, 41.6,368,stable,1.4 ,-2.0, 4.9
"Hancock County(6,10)",39063,Yes,39.3 ,33.7, 45.7,36,stable,-0.6 ,-5.5, 4.6
"Putnam County(6,10)",39137,Yes,38.7 ,30.6, 48.5,16,stable,1.7 ,-27.5, 42.6
"Belmont County(6,10)",39013,Yes,38.6 ,33.2, 44.8,38,stable,8.2 ,-8.8, 28.3
"Wayne County(6,10)",39169,Yes,38.6 ,34.1, 43.6,55,stable,0.3 ,-7.3, 8.6
"Montgomery County(6,10)",39113,Yes,38.5 ,36.4, 40.7,261,stable,-1.1 ,-4.4, 2.3
"Geauga County(6,10)",39055,Yes,38.5 ,33.5, 44.1,48,stable,7.2 ,-11.8, 30.2
"Medina County(6,10)",39103,Yes,38.4 ,34.7, 42.4,82,stable,1.9 ,-11.3, 17.0
"Franklin County(6,10)",39049,Yes,38.2 ,36.6, 39.9,447,stable,0.7 ,-4.8, 6.5
"Tuscarawas County(6,10)",39157,Yes,38 ,33.2, 43.5,47,stable,1.7 ,-12.4, 18.0
"Shelby County(6,10)",39149,Yes,37.4 ,30.6, 45.4,22,stable,5.6 ,-28.9, 56.6
"Harrison County(6,10)",39067,Yes,36.5 ,26, 50.4,8,stable,12.9 ,-11.9, 44.5
"Madison County(6,10)",39097,Yes,36.3 ,29.1, 44.8,18,stable,5.7 ,-12.1, 27.2
"Paulding County(6,10)",39125,Yes,36.2 ,25.9, 49.4,9,stable,-9.6 ,-35.2, 26.1
"Greene County(6,10)",39057,Yes,36 ,32.2, 40.1,70,stable,0.9 ,-13.6, 17.9
"Delaware County(6,10)",39041,Yes,35.8 ,31.9, 40,66,stable,-0.6 ,-16.3, 18.1
"Summit County(6,10)",39153,Yes,35.7 ,33.7, 37.8,248,stable,0.3 ,-6.4, 7.4
"Union County(6,10)",39159,Yes,35.4 ,28.3, 43.7,18,stable,1.1 ,-26.7, 39.3
"Fairfield County(6,10)",39045,Yes,35.2 ,31.3, 39.5,60,stable,-3.5 ,-15.6, 10.3
"Stark County(6,10)",39151,Yes,35.2 ,32.8, 37.7,173,stable,1.3 ,-6.6, 10.0
"Warren County(6,10)",39165,Yes,35 ,31.6, 38.6,83,stable,-2.5 ,-13.9, 10.5
"Monroe County(6,10)",39111,Yes,34.3 ,23.8, 48.4,7,stable,-1.7 ,-26.4, 31.3
"Gallia County(6,10)",39053,Yes,33.8 ,26, 43.3,13,stable,7.4 ,-15.2, 36.1
"Noble County(6,10)",39121,Yes,28.8 ,20.1, 41.3,8,stable,4.8 ,-30.0, 57.0

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
