------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"Ovary, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Placer County",06061,***,7.9 ,6.4, 9.6,22,stable,-0.9 ,-2.2, 0.5
"Humboldt County",06023,***,7.8 ,5.2, 11.2,7,falling,-2.1 ,-3.9, -0.3
"Tuolumne County",06109,***,7.7 ,4.1, 13.6,3,*,*,*,*
"Marin County",06041,***,7.7 ,6, 9.7,16,falling,-2.5 ,-3.3, -1.6
"Riverside County",06065,***,7.6 ,7, 8.4,100,falling,-0.9 ,-1.5, -0.3
"Mendocino County",06045,***,7.6 ,4.7, 11.6,5,*,*,*,*
"Tulare County",06107,***,7.5 ,5.9, 9.3,16,falling,-1.7 ,-2.8, -0.5
"Fresno County",06019,***,7.4 ,6.3, 8.6,36,stable,0.0 ,-1.0, 1.0
"Santa Barbara County",06083,***,7.3 ,5.9, 9.1,19,falling,-1.8 ,-2.9, -0.6
"El Dorado County",06017,***,7.3 ,5.2, 10.1,9,stable,-1.1 ,-3.1, 1.0
"Merced County",06047,***,7.3 ,5.3, 9.7,9,falling,-1.8 ,-3.5, -0.2
"Orange County",06059,***,7.1 ,6.6, 7.7,131,falling,-1.5 ,-2.0, -1.1
"Contra Costa County",06013,***,7.1 ,6.3, 8.1,51,falling,-1.1 ,-2.0, -0.3
"Los Angeles County",06037,***,7.1 ,6.8, 7.4,404,stable,1.1 ,-3.0, 5.5
"San Diego County",06073,***,7 ,6.5, 7.6,130,falling,-2.1 ,-2.7, -1.5
"Sonoma County",06097,***,6.8 ,5.6, 8.2,24,falling,-1.8 ,-3.4, -0.1
"San Mateo County",06081,***,6.8 ,5.8, 7.9,35,falling,-1.6 ,-2.4, -0.8
"Solano County",06095,***,6.7 ,5.3, 8.3,17,falling,-1.8 ,-3.2, -0.4
"Alameda County",06001,***,6.6 ,5.8, 7.4,61,falling,-1.3 ,-2.0, -0.6
"Nevada County",06057,***,6.4 ,4.3, 9.6,6,stable,-1.5 ,-4.0, 1.2
"Monterey County",06053,***,6.4 ,5, 8,15,falling,-1.4 ,-2.8, -0.1
"Santa Clara County",06085,***,6.4 ,5.7, 7.1,66,falling,-1.5 ,-2.1, -0.9
"Yolo County",06113,***,6.3 ,4.3, 8.9,7,falling,-2.5 ,-4.8, -0.3
"Kern County",06029,***,6.2 ,5.2, 7.5,24,falling,-2.3 ,-3.5, -1.1
"San Francisco County",06075,***,5.9 ,5, 6.9,31,stable,16.6 ,-2.7, 39.6
"Madera County",06039,***,5.8 ,3.6, 8.8,5,falling,-3.0 ,-4.8, -1.3
"Sacramento County",06067,***,5.4 ,4.8, 6.2,47,falling,-4.2 ,-6.2, -2.1
"Imperial County",06025,***,5.1 ,3.2, 7.7,4,*,*,*,*
"Alpine County",06003,***,* ,*, *,3 or fewer,*,*,*,*
"Amador County",06005,***,* ,*, *,3 or fewer,*,*,*,*
"Colusa County",06011,***,* ,*, *,3 or fewer,*,*,*,*
"Del Norte County",06015,***,* ,*, *,3 or fewer,*,*,*,*
"Glenn County",06021,***,* ,*, *,3 or fewer,*,*,*,*
"Inyo County",06027,***,* ,*, *,3 or fewer,*,*,*,*
"Lassen County",06035,***,* ,*, *,3 or fewer,*,*,*,*
"Mariposa County",06043,***,* ,*, *,3 or fewer,*,*,*,*
"Modoc County",06049,***,* ,*, *,3 or fewer,*,*,*,*
"Mono County",06051,***,* ,*, *,3 or fewer,*,*,*,*
"Plumas County",06063,***,* ,*, *,3 or fewer,*,*,*,*
"San Benito County",06069,***,* ,*, *,3 or fewer,*,*,*,*
"Sierra County",06091,***,* ,*, *,3 or fewer,*,*,*,*
"Siskiyou County",06093,***,* ,*, *,3 or fewer,*,*,*,*
"Tehama County",06103,***,* ,*, *,3 or fewer,*,*,*,*
"Trinity County",06105,***,* ,*, *,3 or fewer,*,*,*,*
"Yuba County",06115,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:57 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
