------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '090', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"Leukemia, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Monterey County",06053,***,6.5 ,5.4, 7.7,27,stable,-0.3 ,-1.6, 1.1
"Solano County",06095,***,6.5 ,5.4, 7.6,29,stable,-0.8 ,-1.8, 0.2
"Kings County",06031,***,6.4 ,4.5, 8.9,8,stable,-0.9 ,-3.0, 1.2
"Tulare County",06107,***,6.4 ,5.3, 7.6,25,stable,-0.3 ,-1.6, 1.0
"Sacramento County",06067,***,6.4 ,5.8, 7,95,stable,-0.8 ,-1.5, 0.0
"Yolo County",06113,***,6.3 ,4.8, 8.2,12,stable,-0.6 ,-2.3, 1.0
"Sonoma County",06097,***,6.3 ,5.4, 7.3,40,stable,-0.2 ,-1.1, 0.7
"Marin County",06041,***,6.3 ,5.1, 7.6,23,stable,-1.0 ,-2.0, 0.0
"San Bernardino County",06071,***,6.2 ,5.7, 6.7,112,falling,-0.8 ,-1.4, -0.3
"Orange County",06059,***,6.2 ,5.8, 6.6,202,falling,-1.1 ,-1.6, -0.7
"San Diego County",06073,***,6.2 ,5.8, 6.6,203,falling,-1.0 ,-1.4, -0.7
"San Luis Obispo County",06079,***,6.2 ,5.1, 7.5,23,falling,-1.5 ,-2.4, -0.6
"Fresno County",06019,***,6.1 ,5.4, 6.9,54,falling,-1.3 ,-1.9, -0.7
"Los Angeles County",06037,***,6.1 ,5.9, 6.3,608,falling,-1.1 ,-1.4, -0.9
"Riverside County",06065,***,5.9 ,5.5, 6.4,141,falling,-1.0 ,-1.5, -0.5
"Santa Clara County",06085,***,5.8 ,5.3, 6.3,107,stable,0.0 ,-1.4, 1.4
"Contra Costa County",06013,***,5.7 ,5.1, 6.3,70,falling,-1.5 ,-2.1, -0.9
"Santa Cruz County",06087,***,5.6 ,4.4, 7,17,stable,-14.3 ,-28.5, 2.9
"Alameda County",06001,***,5.5 ,5, 6,89,falling,-1.1 ,-1.6, -0.5
"San Mateo County",06081,***,5.4 ,4.7, 6.1,47,falling,-1.6 ,-2.2, -1.0
"San Francisco County",06075,***,5.2 ,4.5, 5.9,51,falling,-1.4 ,-2.1, -0.6
"El Dorado County",06017,***,5 ,3.8, 6.6,12,falling,-1.7 ,-3.4, -0.1
"Nevada County",06057,***,4.6 ,3.1, 6.7,7,stable,-1.8 ,-3.6, 0.1
"Imperial County",06025,***,4.3 ,3, 6,7,stable,-2.0 ,-4.0, 0.1
"Alpine County",06003,***,* ,*, *,3 or fewer,*,*,*,*
"Amador County",06005,***,* ,*, *,3 or fewer,*,*,*,*
"Calaveras County",06009,***,* ,*, *,3 or fewer,*,*,*,*
"Colusa County",06011,***,* ,*, *,3 or fewer,*,*,*,*
"Del Norte County",06015,***,* ,*, *,3 or fewer,*,*,*,*
"Glenn County",06021,***,* ,*, *,3 or fewer,*,*,*,*
"Inyo County",06027,***,* ,*, *,3 or fewer,*,*,*,*
"Lassen County",06035,***,* ,*, *,3 or fewer,*,*,*,*
"Mariposa County",06043,***,* ,*, *,3 or fewer,*,*,*,*
"Modoc County",06049,***,* ,*, *,3 or fewer,*,*,*,*
"Mono County",06051,***,* ,*, *,3 or fewer,*,*,*,*
"Plumas County",06063,***,* ,*, *,3 or fewer,*,*,*,*
"San Benito County",06069,***,* ,*, *,3 or fewer,*,*,*,*
"Sierra County",06091,***,* ,*, *,3 or fewer,*,*,*,*
"Trinity County",06105,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:57 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
