"NAME","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"United States Virgin Islands","2017","541370","Surveying and mapping (except geophysical) services","5","21","570","78",
"United States Virgin Islands","2017","54138","Testing laboratories","5","50","2052","78",
"United States Virgin Islands","2017","541380","Testing laboratories","5","50","2052","78",
"United States Virgin Islands","2017","5414","Specialized design services","5","10","154","78",
"United States Virgin Islands","2017","54143","Graphic design services","3","6","93","78",
"United States Virgin Islands","2017","541430","Graphic design services","3","6","93","78",
"United States Virgin Islands","2017","5415","Computer systems design and related services","13","69","3092","78",
"United States Virgin Islands","2017","54151","Computer systems design and related services","13","69","3092","78",
"United States Virgin Islands","2017","561","Administrative and support services","144","1753","49206","78",
"United States Virgin Islands","2017","561612","Security guards and patrol services","12","573","12685","78",
"United States Virgin Islands","2017","56162","Security systems services","5","42","1518","78",
"United States Virgin Islands","2017","561621","Security systems services (except locksmiths)","5","42","1518","78",
"United States Virgin Islands","2017","5617","Services to buildings and dwellings","67","541","12369","78",
"United States Virgin Islands","2017","56171","Exterminating and pest control services","11","67","1974","78",
"United States Virgin Islands","2017","6111","Elementary and secondary schools","21","596","17367","78",
"United States Virgin Islands","2017","61111","Elementary and secondary schools","21","596","17367","78",
"United States Virgin Islands","2017","611110","Elementary and secondary schools","21","596","17367","78",
"United States Virgin Islands","2017","6116","Other schools and instruction","10","37","727","78",
"United States Virgin Islands","2017","61161","Fine arts schools","3","4","112","78",
"United States Virgin Islands","2017","611610","Fine arts schools","3","4","112","78",
"United States Virgin Islands","2017","6212","Offices of dentists","27","148","5594","78",
"United States Virgin Islands","2017","62121","Offices of dentists","27","148","5594","78",
"United States Virgin Islands","2017","621512","Diagnostic imaging centers","7","71","3614","78",
"United States Virgin Islands","2017","6216","Home health care services","4","0","0","78",
"United States Virgin Islands","2017","62161","Home health care services","4","0","0","78",
"United States Virgin Islands","2017","621610","Home health care services","4","0","0","78",
"United States Virgin Islands","2017","623","Nursing and residential care facilities","11","263","5815","78",
"United States Virgin Islands","2017","6232","Residential intellectual and developmental disability, mental health, and substance abuse facilities","3","0","0","78",
"United States Virgin Islands","2017","62322","Residential mental health and substance abuse facilities","3","0","0","78",
"United States Virgin Islands","2017","623220","Residential mental health and substance abuse facilities","3","0","0","78",
"United States Virgin Islands","2017","62411","Child and youth services","5","15","721","78",
"United States Virgin Islands","2017","624110","Child and youth services","5","15","721","78",
"United States Virgin Islands","2017","62412","Services for the elderly and persons with disabilities","4","21","417","78",
"United States Virgin Islands","2017","624120","Services for the elderly and persons with disabilities","4","21","417","78",
"United States Virgin Islands","2017","62419","Other individual and family services","11","62","2156","78",
"United States Virgin Islands","2017","624190","Other individual and family services","11","62","2156","78",
"United States Virgin Islands","2017","6242","Community food and housing, and emergency and other relief services","4","41","769","78",
"United States Virgin Islands","2017","62422","Community housing services","3","0","0","78",
"United States Virgin Islands","2017","624221","Temporary shelters","3","0","0","78",
"United States Virgin Islands","2017","6244","Child day care services","31","244","4008","78",
"United States Virgin Islands","2017","8111","Automotive repair and maintenance","25","80","2034","78",
"United States Virgin Islands","2017","81111","Automotive mechanical and electrical repair and maintenance","17","55","1559","78",
"United States Virgin Islands","2017","811111","General automotive repair","13","42","1250","78",
"United States Virgin Islands","2017","62441","Child day care services","31","244","4008","78",
"United States Virgin Islands","2017","624410","Child day care services","31","244","4008","78",
"United States Virgin Islands","2017","81112","Automotive body, paint, interior, and glass repair","5","10","190","78",
"United States Virgin Islands","2017","811121","Automotive body, paint, and interior repair and maintenance","5","10","190","78",
"United States Virgin Islands","2017","81119","Other automotive repair and maintenance","3","15","285","78",
"United States Virgin Islands","2017","8113","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance","17","196","7368","78",
"United States Virgin Islands","2017","81131","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance","17","196","7368","78",
"United States Virgin Islands","2017","811310","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance","17","196","7368","78",
"United States Virgin Islands","2017","71","Arts, entertainment, and recreation","48","686","13921","78",
"United States Virgin Islands","2017","712","Museums, historical sites, and similar institutions","7","100","2160","78",
"United States Virgin Islands","2017","7121","Museums, historical sites, and similar institutions","7","100","2160","78",
"United States Virgin Islands","2017","71211","Museums","4","21","394","78",
"United States Virgin Islands","2017","712110","Museums","4","21","394","78",
"United States Virgin Islands","2017","713","Amusement, gambling, and recreation industries","40","585","11743","78",
"United States Virgin Islands","2017","8114","Personal and household goods repair and maintenance","11","63","2660","78",
"United States Virgin Islands","2017","81141","Home and garden equipment and appliance repair and maintenance","6","21","856","78",
"United States Virgin Islands","2017","811412","Appliance repair and maintenance","6","21","856","78",
"United States Virgin Islands","2017","81149","Other personal and household goods repair and maintenance","5","42","1804","78",
"United States Virgin Islands","2017","811490","Other personal and household goods repair and maintenance","5","42","1804","78",
"United States Virgin Islands","2017","812","Personal and laundry services","45","191","3510","78",
"United States Virgin Islands","2017","7132","Gambling industries","3","42","1010","78",
"United States Virgin Islands","2017","7139","Other amusement and recreation industries","37","543","10733","78",
"United States Virgin Islands","2017","8121","Personal care services","10","29","612","78",
"United States Virgin Islands","2017","81211","Hair, nail, and skin care services","8","21","314","78",
"United States Virgin Islands","2017","812112","Beauty salons","8","21","314","78",
"United States Virgin Islands","2017","8122","Death care services","3","16","421","78",
"United States Virgin Islands","2017","81221","Funeral homes and funeral services","3","16","421","78",
"United States Virgin Islands","2017","812210","Funeral homes and funeral services","3","16","421","78",
"United States Virgin Islands","2017","8123","Drycleaning and laundry services","22","99","1493","78",
"United States Virgin Islands","2017","81231","Coin-operated laundries and drycleaners","12","37","608","78",
"United States Virgin Islands","2017","71391","Golf courses and country clubs","4","123","2032","78",
"United States Virgin Islands","2017","713910","Golf courses and country clubs","4","123","2032","78",
"United States Virgin Islands","2017","71393","Marinas","9","165","4145","78",
"United States Virgin Islands","2017","713930","Marinas","9","165","4145","78",
"United States Virgin Islands","2017","71394","Fitness and recreational sports centers","6","26","659","78",
"United States Virgin Islands","2017","713940","Fitness and recreational sports centers","6","26","659","78",
"United States Virgin Islands","2017","71399","All other amusement and recreation industries","17","224","3809","78",
"United States Virgin Islands","2017","713990","All other amusement and recreation industries","17","224","3809","78",
"United States Virgin Islands","2017","812310","Coin-operated laundries and drycleaners","12","37","608","78",
"United States Virgin Islands","2017","81232","Drycleaning and laundry services (except coin-operated)","10","62","885","78",
"United States Virgin Islands","2017","812320","Drycleaning and laundry services (except coin-operated)","10","62","885","78",
"United States Virgin Islands","2017","8129","Other personal services","10","47","984","78",
"United States Virgin Islands","2017","81291","Pet care (except veterinary) services","4","40","756","78",
"United States Virgin Islands","2017","72","Accommodation and food services","315","7157","169139","78",
"United States Virgin Islands","2017","812910","Pet care (except veterinary) services","4","40","756","78",
"United States Virgin Islands","2017","81299","All other personal services","4","3","191","78",
"United States Virgin Islands","2017","812990","All other personal services","4","3","191","78",
"United States Virgin Islands","2017","813","Religious, grantmaking, civic, professional, and similar organizations","129","589","15356","78",
"United States Virgin Islands","2017","8131","Religious organizations","57","225","4158","78",
"United States Virgin Islands","2017","721","Accommodation","58","3793","115991","78",
"United States Virgin Islands","2017","7211","Traveler accommodation","56","3716","114878","78",
"United States Virgin Islands","2017","81311","Religious organizations","57","225","4158","78",
"United States Virgin Islands","2017","813110","Religious organizations","57","225","4158","78",
"United States Virgin Islands","2017","8132","Grantmaking and giving services","4","11","347","78",
"United States Virgin Islands","2017","81321","Grantmaking and giving services","4","11","347","78",
"United States Virgin Islands","2017","813219","Other grantmaking and giving services","3","0","0","78",
"United States Virgin Islands","2017","8133","Social advocacy organizations","10","60","2283","78",
"United States Virgin Islands","2017","72111","Hotels (except casino hotels) and motels","49","3549","111059","78",
"United States Virgin Islands","2017","81331","Social advocacy organizations","10","60","2283","78",
"United States Virgin Islands","2017","813312","Environment, conservation and wildlife organizations","6","41","1305","78",
"United States Virgin Islands","2017","8134","Civic and social organizations","4","12","226","78",
"United States Virgin Islands","2017","81341","Civic and social organizations","4","12","226","78",
"United States Virgin Islands","2017","813410","Civic and social organizations","4","12","226","78",
"United States Virgin Islands","2017","8139","Business, professional, labor, political, and similar organizations","54","281","8342","78",
"United States Virgin Islands","2017","721110","Hotels (except casino hotels) and motels","49","3549","111059","78",
"United States Virgin Islands","2017","72119","Other traveler accommodation","6","16","293","78",
"United States Virgin Islands","2017","81391","Business associations","3","5","249","78",
"United States Virgin Islands","2017","813910","Business associations","3","5","249","78",
"United States Virgin Islands","2017","81393","Labor unions and similar labor organizations","12","65","894","78",
"United States Virgin Islands","2017","813930","Labor unions and similar labor organizations","12","65","894","78",
"United States Virgin Islands","2017","81399","Other similar organizations (except business, professional, labor, and political organizations)","39","211","7199","78",
"United States Virgin Islands","2017","721191","Bed-and-breakfast inns","3","0","0","78",
"United States Virgin Islands","2017","721199","All other traveler accommodation","3","14","234","78",
"United States Virgin Islands","2017","722","Food services and drinking places","257","3364","53148","78",
"United States Virgin Islands","2017","813990","Other similar organizations (except business, professional, labor, and political organizations)","39","211","7199","78",
"United States Virgin Islands","2017","99","Industries not classified","17","54","887","78",
"United States Virgin Islands","2017","7223","Special food services","10","121","2919","78",
"United States Virgin Islands","2017","72231","Food service contractors","4","80","1877","78",
"United States Virgin Islands","2017","722310","Food service contractors","4","80","1877","78",
"United States Virgin Islands","2017","72232","Caterers","5","40","1021","78",
"United States Virgin Islands","2017","722320","Caterers","5","40","1021","78",
"United States Virgin Islands","2017","7224","Drinking places (alcoholic beverages)","23","174","2617","78",
"United States Virgin Islands","2017","72241","Drinking places (alcoholic beverages)","23","174","2617","78",
"United States Virgin Islands","2017","722410","Drinking places (alcoholic beverages)","23","174","2617","78",
"United States Virgin Islands","2017","7225","Restaurants and other eating places","224","3069","47612","78",
"United States Virgin Islands","2017","72251","Restaurants and other eating places","224","3069","47612","78",
"United States Virgin Islands","2017","488","Support activities for transportation","22","552","17912","78",
"United States Virgin Islands","2017","4881","Support activities for air transportation","8","281","6269","78",
"United States Virgin Islands","2017","48811","Airport operations","7","266","5788","78",
"United States Virgin Islands","2017","488119","Other airport operations","7","266","5788","78",
"United States Virgin Islands","2017","4883","Support activities for water transportation","5","122","4543","78",
"United States Virgin Islands","2017","4885","Freight transportation arrangement","8","144","6920","78",
"United States Virgin Islands","2017","48851","Freight transportation arrangement","8","144","6920","78",
"United States Virgin Islands","2017","488510","Freight transportation arrangement","8","144","6920","78",
"United States Virgin Islands","2017","517919","All other telecommunications","3","0","0","78",
"United States Virgin Islands","2017","518","Data processing, hosting, and related services","6","7","286","78",
"United States Virgin Islands","2017","5182","Data processing, hosting, and related services","6","7","286","78",
"United States Virgin Islands","2017","51821","Data processing, hosting, and related services","6","7","286","78",
"United States Virgin Islands","2017","518210","Data processing, hosting, and related services","6","7","286","78",
"United States Virgin Islands","2017","52","Finance and insurance","120","1090","64828","78",
"United States Virgin Islands","2017","523","Securities, commodity contracts, and other financial investments and related activities","29","135","10958","78",
"United States Virgin Islands","2017","5231","Securities and commodity contracts intermediation and brokerage","7","28","2748","78",
"United States Virgin Islands","2017","52312","Securities brokerage","3","4","917","78",
"United States Virgin Islands","2017","523120","Securities brokerage","3","4","917","78",
"United States Virgin Islands","2017","5239","Other financial investment activities","22","107","8210","78",
"United States Virgin Islands","2017","53","Real estate and rental and leasing","196","1052","41759","78",
"United States Virgin Islands","2017","531","Real estate","136","669","29869","78",
"United States Virgin Islands","2017","53121","Offices of real estate agents and brokers","26","82","2293","78",
"United States Virgin Islands","2017","531210","Offices of real estate agents and brokers","26","82","2293","78",
"United States Virgin Islands","2017","5313","Activities related to real estate","46","234","14332","78",
"United States Virgin Islands","2017","532112","Passenger car leasing","3","0","0","78",
"United States Virgin Islands","2017","5322","Consumer goods rental","13","67","1622","78",
"United States Virgin Islands","2017","53228","Other consumer goods rental","13","67","1622","78",
"United States Virgin Islands","2017","532284","Recreational goods rental","7","44","1065","78",
"United States Virgin Islands","2017","532289","All other consumer goods rental","3","0","0","78",
"United States Virgin Islands","2017","5323","General rental centers","5","46","1433","78",
"United States Virgin Islands","2017","53231","General rental centers","5","46","1433","78",
"United States Virgin Islands","2017","541110","Offices of lawyers","83","372","22507","78",
"United States Virgin Islands","2017","5412","Accounting, tax preparation, bookkeeping, and payroll services","46","119","4715","78",
"United States Virgin Islands","2017","541511","Custom computer programming services","7","38","1561","78",
"United States Virgin Islands","2017","541512","Computer systems design services","4","19","1258","78",
"United States Virgin Islands","2017","5416","Management, scientific, and technical consulting services","33","400","40213","78",
"United States Virgin Islands","2017","54161","Management consulting services","31","399","40085","78",
"United States Virgin Islands","2017","541611","Administrative management and general management consulting services","24","333","38405","78",
"United States Virgin Islands","2017","5611","Office administrative services","15","108","5949","78",
"United States Virgin Islands","2017","56111","Office administrative services","15","108","5949","78",
"United States Virgin Islands","2017","561110","Office administrative services","15","108","5949","78",
"United States Virgin Islands","2017","561710","Exterminating and pest control services","11","67","1974","78",
"United States Virgin Islands","2017","56172","Janitorial services","15","230","3828","78",
"United States Virgin Islands","2017","561720","Janitorial services","15","230","3828","78",
"United States Virgin Islands","2017","56173","Landscaping services","31","197","5042","78",
"United States Virgin Islands","2017","61162","Sports and recreation instruction","7","33","615","78",
"United States Virgin Islands","2017","611620","Sports and recreation instruction","7","33","615","78",
"United States Virgin Islands","2017","62","Health care and social assistance","239","3268","136205","78",
"United States Virgin Islands","2017","621210","Offices of dentists","27","148","5594","78",
"United States Virgin Islands","2017","6213","Offices of other health practitioners","43","244","7909","78",
"United States Virgin Islands","2017","6233","Continuing care retirement communities and assisted living facilities for the elderly","6","126","2416","78",
"United States Virgin Islands","2017","62331","Continuing care retirement communities and assisted living facilities for the elderly","6","126","2416","78",
"United States Virgin Islands","2017","623311","Continuing care retirement communities","3","0","0","78",
"United States Virgin Islands","2017","623312","Assisted living facilities for the elderly","3","0","0","78",
"United States Virgin Islands","2017","624","Social assistance","56","425","8894","78",
"United States Virgin Islands","2017","6241","Individual and family services","20","98","3294","78",
"United States Virgin Islands","2017","722511","Full-service restaurants","148","2123","33742","78",
"United States Virgin Islands","2017","492","Couriers and messengers","4","44","1809","78",
"United States Virgin Islands","2017","4921","Couriers and express delivery services","4","44","1809","78",
"United States Virgin Islands","2017","49211","Couriers and express delivery services","4","44","1809","78",
"United States Virgin Islands","2017","492110","Couriers and express delivery services","4","44","1809","78",
"United States Virgin Islands","2017","493","Warehousing and storage","7","200","3749","78",
"United States Virgin Islands","2017","4931","Warehousing and storage","7","200","3749","78",
"United States Virgin Islands","2017","49311","General warehousing and storage","6","193","3708","78",
"United States Virgin Islands","2017","493110","General warehousing and storage","6","193","3708","78",
"United States Virgin Islands","2017","51","Information","46","741","32488","78",
"United States Virgin Islands","2017","522","Credit intermediation and related activities","48","697","39436","78",
"United States Virgin Islands","2017","5221","Depository credit intermediation","30","529","21636","78",
"United States Virgin Islands","2017","52392","Portfolio management","14","84","6773","78",
"United States Virgin Islands","2017","523920","Portfolio management","14","84","6773","78",
"United States Virgin Islands","2017","52393","Investment advice","6","20","1366","78",
"United States Virgin Islands","2017","523930","Investment advice","6","20","1366","78",
"United States Virgin Islands","2017","524","Insurance carriers and related activities","43","258","14434","78",
"United States Virgin Islands","2017","5311","Lessors of real estate","64","353","13244","78",
"United States Virgin Islands","2017","53131","Real estate property managers","41","194","12246","78",
"United States Virgin Islands","2017","531311","Residential property managers","32","162","11081","78",
"United States Virgin Islands","2017","532310","General rental centers","5","46","1433","78",
"United States Virgin Islands","2017","5324","Commercial and industrial machinery and equipment rental and leasing","9","31","1031","78",
"United States Virgin Islands","2017","53241","Construction, transportation, mining, and forestry machinery and equipment rental and leasing","3","6","186","78",
"United States Virgin Islands","2017","53249","Other commercial and industrial machinery and equipment rental and leasing","6","25","845","78",
"United States Virgin Islands","2017","532490","Other commercial and industrial machinery and equipment rental and leasing","6","25","845","78",
"United States Virgin Islands","2017","54","Professional, scientific, and technical services","229","1205","80213","78",
"United States Virgin Islands","2017","54121","Accounting, tax preparation, bookkeeping, and payroll services","46","119","4715","78",
"United States Virgin Islands","2017","541211","Offices of certified public accountants","37","97","4040","78",
"United States Virgin Islands","2017","541219","Other accounting services","6","14","456","78",
"United States Virgin Islands","2017","541613","Marketing consulting services","4","18","526","78",
"United States Virgin Islands","2017","5418","Advertising, public relations, and related services","8","36","1556","78",
"United States Virgin Islands","2017","54181","Advertising agencies","5","25","1260","78",
"United States Virgin Islands","2017","541810","Advertising agencies","5","25","1260","78",
"United States Virgin Islands","2017","54189","Other services related to advertising","3","0","0","78",
"United States Virgin Islands","2017","541890","Other services related to advertising","3","0","0","78",
"United States Virgin Islands","2017","5419","Other professional, scientific, and technical services","8","61","2020","78",
"United States Virgin Islands","2017","54194","Veterinary services","7","59","1998","78",
"United States Virgin Islands","2017","5613","Employment services","7","196","9470","78",
"United States Virgin Islands","2017","56132","Temporary help services","5","168","8847","78",
"United States Virgin Islands","2017","561320","Temporary help services","5","168","8847","78",
"United States Virgin Islands","2017","5614","Business support services","11","27","593","78",
"United States Virgin Islands","2017","56143","Business service centers","3","0","0","78",
"United States Virgin Islands","2017","56144","Collection agencies","4","9","214","78",
"United States Virgin Islands","2017","561440","Collection agencies","4","9","214","78",
"United States Virgin Islands","2017","5615","Travel arrangement and reservation services","23","214","4437","78",
"United States Virgin Islands","2017","561730","Landscaping services","31","197","5042","78",
"United States Virgin Islands","2017","56179","Other services to buildings and dwellings","9","41","1415","78",
"United States Virgin Islands","2017","561790","Other services to buildings and dwellings","9","41","1415","78",
"United States Virgin Islands","2017","562","Waste management and remediation services","17","136","4642","78",
"United States Virgin Islands","2017","621","Ambulatory health care services","170","1275","51908","78",
"United States Virgin Islands","2017","6211","Offices of physicians","78","531","24645","78",
"United States Virgin Islands","2017","62131","Offices of chiropractors","13","72","1493","78",
"United States Virgin Islands","2017","621310","Offices of chiropractors","13","72","1493","78",
"United States Virgin Islands","2017","62132","Offices of optometrists","8","63","3104","78",
"United States Virgin Islands","2017","621320","Offices of optometrists","8","63","3104","78",
"United States Virgin Islands","2017","62133","Offices of mental health practitioners (except physicians)","7","51","1436","78",
"United States Virgin Islands","2017","621330","Offices of mental health practitioners (except physicians)","7","51","1436","78",
"United States Virgin Islands","2017","722513","Limited-service restaurants","62","873","13020","78",
"United States Virgin Islands","2017","722515","Snack and nonalcoholic beverage bars","13","71","840","78",
"United States Virgin Islands","2017","81","Other services (except public administration)","228","1123","31011","78",
"United States Virgin Islands","2017","42482","Wine and distilled alcoholic beverage merchant wholesalers","7","0","0","78",
"United States Virgin Islands","2017","424820","Wine and distilled alcoholic beverage merchant wholesalers","7","0","0","78",
"United States Virgin Islands","2017","425","Wholesale electronic markets and agents and brokers","4","4","175","78",
"United States Virgin Islands","2017","4251","Wholesale electronic markets and agents and brokers","4","4","175","78",
"United States Virgin Islands","2017","42512","Wholesale trade agents and brokers","4","4","175","78",
"United States Virgin Islands","2017","425120","Wholesale trade agents and brokers","4","4","175","78",
"United States Virgin Islands","2017","44-45","Retail trade","499","6222","130704","78",
"United States Virgin Islands","2017","44814","Family clothing stores","23","146","2152","78",
"United States Virgin Islands","2017","448140","Family clothing stores","23","146","2152","78",
"United States Virgin Islands","2017","44815","Clothing accessories stores","5","27","750","78",
"United States Virgin Islands","2017","441","Motor vehicle and parts dealers","39","435","12187","78",
"United States Virgin Islands","2017","4411","Automobile dealers","14","188","5574","78",
"United States Virgin Islands","2017","448150","Clothing accessories stores","5","27","750","78",
"United States Virgin Islands","2017","44819","Other clothing stores","4","22","313","78",
"United States Virgin Islands","2017","448190","Other clothing stores","4","22","313","78",
"United States Virgin Islands","2017","4482","Shoe stores","12","0","0","78",
"United States Virgin Islands","2017","44821","Shoe stores","12","0","0","78",
"United States Virgin Islands","2017","448210","Shoe stores","12","0","0","78",
"United States Virgin Islands","2017","4483","Jewelry, luggage, and leather goods stores","113","873","25777","78",
"United States Virgin Islands","2017","00","Total for all sectors","2517","29823","971148","78",
"United States Virgin Islands","2017","44111","New car dealers","13","184","5377","78",
"United States Virgin Islands","2017","441110","New car dealers","13","184","5377","78",
"United States Virgin Islands","2017","4412","Other motor vehicle dealers","7","46","1486","78",
"United States Virgin Islands","2017","44122","Motorcycle, boat, and other motor vehicle dealers","7","46","1486","78",
"United States Virgin Islands","2017","441222","Boat dealers","6","32","838","78",
"United States Virgin Islands","2017","4413","Automotive parts, accessories, and tire stores","18","201","5127","78",
"United States Virgin Islands","2017","44831","Jewelry stores","112","871","25766","78",
"United States Virgin Islands","2017","21","Mining, quarrying, and oil and gas extraction","3","0","0","78",
