------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '08', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Colorado by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Arapahoe County(6,10)",08005,Yes,32.6 ,30.6, 34.8,199,stable,-0.4 ,-6.0, 5.5
"Jefferson County(6,10)",08059,Yes,32.3 ,30.3, 34.3,211,stable,-0.7 ,-5.6, 4.6
"Conejos County(6,10)",08021,Yes,32 ,18.4, 52.6,3,*,*,*,*
"Montrose County(6,10)",08085,Yes,31.8 ,25.7, 39.3,20,stable,-8.7 ,-20.1, 4.4
"Montezuma County(6,10)",08083,Yes,30.6 ,22.3, 41.1,10,stable,-7.6 ,-50.7, 73.1
"Gunnison County(6,10)",08051,Yes,30.4 ,18.4, 47.3,4,stable,-11.3 ,-50.7, 59.7
"Larimer County(6,10)",08069,Yes,30.2 ,27.6, 33,105,stable,-1.4 ,-8.1, 5.9
"Boulder County(6,10)",08013,Yes,29.1 ,26.4, 32,92,stable,-1.9 ,-6.2, 2.7
"Chaffee County(6,10)",08015,Yes,28.5 ,20.4, 39.5,9,stable,5.5 ,-17.0, 34.0
"Douglas County(6,10)",08035,Yes,28.4 ,25.5, 31.6,77,stable,-5.4 ,-15.2, 5.6
"Huerfano County(6,10)",08055,Yes,28.3 ,16.3, 49.7,4,stable,18.9 ,-19.3, 75.2
"Elbert County(6,10)",08039,Yes,27.9 ,19.5, 39.1,9,stable,-18.4 ,-50.5, 34.5
"Garfield County(6,10)",08045,Yes,27.9 ,21.8, 35.1,16,stable,2.8 ,-25.0, 41.0
"Morgan County(6,10)",08087,Yes,27.3 ,19.7, 36.9,9,stable,-17.9 ,-34.1, 2.4
"Teller County(6,10)",08119,Yes,27.2 ,18.4, 39,8,stable,2.0 ,-38.8, 69.8
"La Plata County(6,10)",08067,Yes,26.9 ,21.1, 33.8,16,stable,1.5 ,-22.9, 33.7
"Park County(6,10)",08093,Yes,26 ,16, 40.4,6,falling,-29.3 ,-39.5, -17.4
"Broomfield County(6,10)",08014,Yes,23.8 ,18.6, 29.9,15,stable,-1.2 ,-17.0, 17.8
"Eagle County(6,10)",08037,Yes,22.5 ,16, 30.7,11,stable,-19.2 ,-38.6, 6.2
"Routt County(6,10)",08107,Yes,21.7 ,13.3, 33.2,5,stable,-27.8 ,-60.9, 33.3
"Archuleta County(6,10)",08007,Yes,20.1 ,11.5, 33.5,4,stable,6.5 ,-51.9, 136.2
"Pitkin County(6,10)",08097,Yes,15.7 ,9.1, 26.1,4,stable,17.7 ,-37.6, 121.8
"Summit County(6,10)",08117,Yes,9.3 ,5.5, 15.6,4,stable,-19.5 ,-51.0, 32.1
"Baca County(6,10)",08009,***,* ,*, *,3 or fewer,*,*,*,*
"Cheyenne County(6,10)",08017,***,* ,*, *,3 or fewer,*,*,*,*
"Costilla County(6,10)",08023,***,* ,*, *,3 or fewer,*,*,*,*
"Crowley County(6,10)",08025,***,* ,*, *,3 or fewer,*,*,*,*
"Dolores County(6,10)",08033,***,* ,*, *,3 or fewer,*,*,*,*
"Gilpin County(6,10)",08047,***,* ,*, *,3 or fewer,*,*,*,*
"Hinsdale County(6,10)",08053,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County(6,10)",08057,***,* ,*, *,3 or fewer,*,*,*,*
"Kiowa County(6,10)",08061,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County(6,10)",08065,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County(6,10)",08073,***,* ,*, *,3 or fewer,*,*,*,*
"Mineral County(6,10)",08079,***,* ,*, *,3 or fewer,*,*,*,*
"Ouray County(6,10)",08091,***,* ,*, *,3 or fewer,*,*,*,*
"Phillips County(6,10)",08095,***,* ,*, *,3 or fewer,*,*,*,*
"Rio Blanco County(6,10)",08103,***,* ,*, *,3 or fewer,*,*,*,*
"San Juan County(6,10)",08111,***,* ,*, *,3 or fewer,*,*,*,*
"San Miguel County(6,10)",08113,***,* ,*, *,3 or fewer,*,*,*,*
"Sedgwick County(6,10)",08115,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:16 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
