------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=12&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '017', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=12&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Florida by County

"Esophagus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Lee County",12071,***,3.7 ,3.2, 4.3,44,stable,-0.4 ,-1.5, 0.8
"Leon County",12073,***,3.6 ,2.6, 4.8,9,stable,-0.6 ,-2.2, 0.9
"Highlands County",12055,***,3.5 ,2.3, 5.4,6,stable,-0.8 ,-3.3, 1.8
"Monroe County",12087,***,3.5 ,2.1, 5.7,4,stable,-1.4 ,-4.1, 1.3
"Seminole County",12117,***,3.5 ,2.8, 4.4,18,stable,-1.3 ,-2.6, 0.1
"Martin County",12085,***,3.5 ,2.6, 4.6,12,falling,-1.5 ,-3.0, -0.1
"Osceola County",12097,***,3.3 ,2.4, 4.4,10,stable,-1.9 ,-3.8, 0.1
"Orange County",12095,***,3.3 ,2.8, 3.8,39,falling,-1.1 ,-2.1, -0.2
"Manatee County",12081,***,3.1 ,2.5, 3.8,20,stable,-0.5 ,-1.6, 0.6
"Palm Beach County",12099,***,3.1 ,2.8, 3.5,74,falling,-0.9 ,-1.5, -0.4
"Broward County",12011,***,3.1 ,2.7, 3.4,71,falling,-1.0 ,-1.7, -0.3
"Collier County",12021,***,2.6 ,2, 3.2,18,stable,-1.5 ,-3.3, 0.3
"Miami-Dade County",12086,***,2.3 ,2, 2.5,73,falling,-1.7 ,-2.4, -1.1
"Baker County",12003,***,* ,*, *,3 or fewer,*,*,*,*
"Bradford County",12007,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",12013,***,* ,*, *,3 or fewer,*,*,*,*
"DeSoto County",12027,***,* ,*, *,3 or fewer,*,*,*,*
"Dixie County",12029,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",12037,***,* ,*, *,3 or fewer,*,*,*,*
"Gilchrist County",12041,***,* ,*, *,3 or fewer,*,*,*,*
"Glades County",12043,***,* ,*, *,3 or fewer,*,*,*,*
"Gulf County",12045,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County",12047,***,* ,*, *,3 or fewer,*,*,*,*
"Hardee County",12049,***,* ,*, *,3 or fewer,*,*,*,*
"Hendry County",12051,***,* ,*, *,3 or fewer,*,*,*,*
"Holmes County",12059,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",12063,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",12065,***,* ,*, *,3 or fewer,*,*,*,*
"Lafayette County",12067,***,* ,*, *,3 or fewer,*,*,*,*
"Liberty County",12077,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",12079,***,* ,*, *,3 or fewer,*,*,*,*
"Okeechobee County",12093,***,* ,*, *,3 or fewer,*,*,*,*
"Taylor County",12123,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",12125,***,* ,*, *,3 or fewer,*,*,*,*
"Wakulla County",12129,***,* ,*, *,3 or fewer,*,*,*,*
"Walton County",12131,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County",12133,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:57 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
