------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '19', 'areatype': 'county', 'cancer': '055', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_042.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Iowa by County

"Breast (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 42.1?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Marion County(7)",19125,No,43.6 ,31.1, 59.6,9,31.7
"Iowa County(7)",19095,No,43.6 ,26.7, 67.6,4,32.8
"Washington County(7)",19183,No,43.3 ,28.5, 63.3,6,32.6
"Hardin County(7)",19083,No,43 ,26.6, 66.3,5,32.5
"Pottawattamie County(7)",19155,No,42.9 ,35.4, 51.7,25,35.9
"Grundy County(7)",19075,No,42.9 ,26, 68.3,4,29.2
"Linn County(7)",19113,No,42.4 ,37.3, 48.1,52,29.5
"Bremer County(7)",19017,Yes,41.8 ,27.9, 60.4,7,33.3
"Clay County(7)",19041,Yes,41.8 ,26.2, 64.1,5,39.1
"Dickinson County(7)",19059,Yes,41.6 ,27.1, 62.6,6,32.0
"Sac County(7)",19161,Yes,41.1 ,22.9, 70.5,3,42.1
"Boone County(7)",19015,Yes,41 ,28.6, 57.4,8,35.5
"Johnson County(7)",19103,Yes,40.7 ,33.8, 48.7,25,31.3
"Polk County(7)",19153,Yes,40.7 ,37.1, 44.5,100,32.3
"Scott County(7)",19163,Yes,40.4 ,34.7, 46.8,39,31.3
"Buena Vista County(7)",19021,Yes,39.5 ,23.9, 61.2,4,32.8
"Union County(7)",19175,Yes,39.3 ,22.8, 64.4,4,40.0
"Story County(7)",19169,Yes,39.2 ,30.7, 49.4,15,27.9
"Kossuth County(7)",19109,Yes,39.2 ,22.6, 64,4,34.4
"Des Moines County(7)",19057,Yes,38.7 ,28.1, 52.2,10,33.3
"Shelby County(7)",19165,Yes,38.4 ,21.3, 65.5,3,27.4
"Delaware County(7)",19055,Yes,38.2 ,22.6, 60.7,4,28.6
"Carroll County(7)",19027,Yes,38 ,23.7, 57.9,5,28.7
"Muscatine County(7)",19139,Yes,37.6 ,27.8, 50,10,32.5
"Tama County(7)",19171,Yes,37.6 ,23.2, 58.4,5,31.5
"Lee County(7)",19111,Yes,37.2 ,26.9, 50.7,9,33.3
"Benton County(7)",19011,Yes,37.1 ,25, 53.5,6,27.8
"Warren County(7)",19181,Yes,36.9 ,27.4, 48.7,11,26.0
"Page County(7)",19145,Yes,36.7 ,21.8, 59.3,4,32.3
"Madison County(7)",19121,Yes,36.6 ,21.4, 59.1,4,31.0
"Allamakee County(7)",19005,Yes,36 ,19.5, 61.4,3,26.6
"Cedar County(7)",19031,Yes,35.5 ,21.5, 55.8,4,28.9
"Webster County(7)",19187,Yes,34.7 ,25, 47.4,9,29.0
"Floyd County(7)",19067,Yes,33.9 ,19.3, 55.8,4,36.0
"Dubuque County(7)",19061,Yes,33.8 ,26.9, 41.8,19,23.4
"Buchanan County(7)",19019,Yes,33.7 ,21, 51.9,5,30.7
"Cherokee County(7)",19035,Yes,33.3 ,18.4, 58,3,38.1
"Clayton County(7)",19043,Yes,33.2 ,18, 56.1,3,21.3
"Dallas County(7)",19049,Yes,33.1 ,25.4, 42.3,13,24.8
"Marshall County(7)",19127,Yes,32.4 ,22.9, 44.6,8,28.4
"Mahaska County(7)",19123,Yes,31.2 ,18.7, 49,4,32.4
"Henry County(7)",19087,Yes,30.9 ,18.2, 49.5,4,35.1
"Jackson County(7)",19097,Yes,30 ,18, 47.9,4,28.0
"Plymouth County(7)",19149,Yes,28.1 ,17.1, 43.7,5,27.7
"Adair County(7)",19001,Yes,* ,*, *,3 or fewer,*
"Adams County(7)",19003,Yes,* ,*, *,3 or fewer,*
"Appanoose County(7)",19007,Yes,* ,*, *,3 or fewer,*
"Audubon County(7)",19009,Yes,* ,*, *,3 or fewer,*
"Cass County(7)",19029,Yes,* ,*, *,3 or fewer,*
"Clarke County(7)",19039,Yes,* ,*, *,3 or fewer,*
"Davis County(7)",19051,Yes,* ,*, *,3 or fewer,*
"Franklin County(7)",19069,Yes,* ,*, *,3 or fewer,*
"Fremont County(7)",19071,Yes,* ,*, *,3 or fewer,*
"Greene County(7)",19073,Yes,* ,*, *,3 or fewer,*
"Guthrie County(7)",19077,Yes,* ,*, *,3 or fewer,*
"Hancock County(7)",19081,Yes,* ,*, *,3 or fewer,*
"Howard County(7)",19089,Yes,* ,*, *,3 or fewer,*
"Humboldt County(7)",19091,Yes,* ,*, *,3 or fewer,*
"Ida County(7)",19093,Yes,* ,*, *,3 or fewer,*
"Keokuk County(7)",19107,Yes,* ,*, *,3 or fewer,*
"Louisa County(7)",19115,Yes,* ,*, *,3 or fewer,*
"Lyon County(7)",19119,Yes,* ,*, *,3 or fewer,*
"Mitchell County(7)",19131,Yes,* ,*, *,3 or fewer,*
"Monroe County(7)",19135,Yes,* ,*, *,3 or fewer,*
"Montgomery County(7)",19137,Yes,* ,*, *,3 or fewer,*
"Osceola County(7)",19143,Yes,* ,*, *,3 or fewer,*
"Pocahontas County(7)",19151,Yes,* ,*, *,3 or fewer,*
"Ringgold County(7)",19159,Yes,* ,*, *,3 or fewer,*
"Taylor County(7)",19173,Yes,* ,*, *,3 or fewer,*
"Wayne County(7)",19185,Yes,* ,*, *,3 or fewer,*
"Winnebago County(7)",19189,Yes,* ,*, *,3 or fewer,*
"Worth County(7)",19195,Yes,* ,*, *,3 or fewer,*
"Wright County(7)",19197,Yes,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:57 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
3 Source: SEER November 2018 submission.  State Cancer Registry also receives funding from CDC's National Program of Cancer Registries.
7 Source: SEER November 2018 submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
