------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_009.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for South Carolina by County

"Kidney & Renal Pelvis, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Greenville County",45045,***,4.2 ,3.4, 5,23,falling,-1.1 ,-2.0, -0.1
"Greenwood County",45047,***,4.2 ,2.5, 6.6,4,*,*,*,*
"Lancaster County",45057,***,4.1 ,2.6, 6.4,5,*,*,*,*
"Oconee County",45073,***,4.1 ,2.6, 6.2,5,stable,-2.0 ,-4.4, 0.4
"Anderson County",45007,***,3.9 ,2.8, 5.2,9,stable,-0.2 ,-2.2, 1.9
"York County",45091,***,3.9 ,2.8, 5.2,9,stable,-0.3 ,-2.2, 1.7
"Richland County",45079,***,3.8 ,2.9, 4.8,13,stable,0.5 ,-1.7, 2.7
"Aiken County",45003,***,3.8 ,2.6, 5.2,8,stable,-1.2 ,-2.7, 0.4
"Horry County",45051,***,3.7 ,2.9, 4.7,17,stable,-0.5 ,-2.0, 0.9
"Spartanburg County",45083,***,3.6 ,2.8, 4.7,13,stable,-0.4 ,-1.9, 1.2
"Berkeley County",45015,***,3.6 ,2.4, 5.1,7,stable,-0.4 ,-3.2, 2.5
"Orangeburg County",45075,***,3.6 ,2.1, 5.7,4,*,*,*,*
"Charleston County",45019,***,3.5 ,2.8, 4.5,15,stable,-1.0 ,-2.5, 0.4
"Lexington County",45063,***,3.4 ,2.5, 4.4,11,falling,-1.8 ,-3.3, -0.3
"Beaufort County",45013,***,2.5 ,1.7, 3.7,7,falling,-3.0 ,-5.6, -0.4
"Abbeville County",45001,***,* ,*, *,3 or fewer,*,*,*,*
"Allendale County",45005,***,* ,*, *,3 or fewer,*,*,*,*
"Bamberg County",45009,***,* ,*, *,3 or fewer,*,*,*,*
"Barnwell County",45011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",45017,***,* ,*, *,3 or fewer,*,*,*,*
"Clarendon County",45027,***,* ,*, *,3 or fewer,*,*,*,*
"Colleton County",45029,***,* ,*, *,3 or fewer,*,*,*,*
"Dillon County",45033,***,* ,*, *,3 or fewer,*,*,*,*
"Edgefield County",45037,***,* ,*, *,3 or fewer,*,*,*,*
"Fairfield County",45039,***,* ,*, *,3 or fewer,*,*,*,*
"Hampton County",45049,***,* ,*, *,3 or fewer,*,*,*,*
"Jasper County",45053,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",45061,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",45067,***,* ,*, *,3 or fewer,*,*,*,*
"Marlboro County",45069,***,* ,*, *,3 or fewer,*,*,*,*
"McCormick County",45065,***,* ,*, *,3 or fewer,*,*,*,*
"Newberry County",45071,***,* ,*, *,3 or fewer,*,*,*,*
"Saluda County",45081,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",45087,***,* ,*, *,3 or fewer,*,*,*,*
"Williamsburg County",45089,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
