------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for South Carolina by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Anderson County",45007,***,11.3 ,9.5, 13.4,28,stable,0.4 ,-0.8, 1.6
"Georgetown County",45043,***,11.3 ,8.5, 15,12,stable,0.5 ,-1.3, 2.4
"Cherokee County",45021,***,11.3 ,8, 15.6,8,stable,-0.2 ,-2.1, 1.8
"Colleton County",45029,***,10.8 ,7.1, 15.9,6,*,*,*,*
"Jasper County",45053,***,10.7 ,5.9, 17.7,3,*,*,*,*
"Greenville County",45045,***,10.7 ,9.4, 12,58,stable,0.0 ,-0.8, 0.8
"Chesterfield County",45025,***,10.4 ,6.9, 15.2,6,stable,-1.3 ,-3.2, 0.6
"Pickens County",45077,***,10.2 ,8, 13,14,stable,-0.2 ,-1.8, 1.4
"Lexington County",45063,***,10.2 ,8.6, 11.9,32,stable,-0.2 ,-1.3, 1.0
"York County",45091,***,10.2 ,8.5, 12.1,26,stable,-0.2 ,-1.6, 1.2
"Spartanburg County",45083,***,10.1 ,8.6, 11.8,34,stable,-0.4 ,-1.3, 0.6
"Horry County",45051,***,10 ,8.7, 11.5,44,stable,-0.7 ,-1.8, 0.4
"Aiken County",45003,***,9.9 ,8.1, 12.1,22,stable,-0.1 ,-1.3, 1.2
"Clarendon County",45027,***,9.5 ,5.9, 14.8,5,stable,-1.4 ,-4.0, 1.2
"Beaufort County",45013,***,8.2 ,6.8, 9.9,25,falling,-2.1 ,-3.1, -1.0
"Kershaw County",45055,***,7.1 ,4.7, 10.4,6,stable,-0.8 ,-2.8, 1.3
"Allendale County",45005,***,* ,*, *,3 or fewer,*,*,*,*
"Bamberg County",45009,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",45017,***,* ,*, *,3 or fewer,*,*,*,*
"Hampton County",45049,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",45061,***,* ,*, *,3 or fewer,*,*,*,*
"McCormick County",45065,***,* ,*, *,3 or fewer,*,*,*,*
"Saluda County",45081,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
