------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=24&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '24', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=24&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Maryland by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Worcester County(6,10)",24047,Yes,39.3 ,32.9, 46.8,32,stable,4.0 ,-27.8, 49.9
"Calvert County(6,10)",24009,Yes,39 ,33.5, 45,39,stable,-1.5 ,-10.5, 8.6
"Charles County(6,10)",24017,Yes,38.3 ,33.9, 43.2,58,stable,5.6 ,-10.2, 24.1
"Baltimore County(6,10)",24005,Yes,36.8 ,35.1, 38.5,375,stable,-1.3 ,-6.7, 4.4
"Kent County(6,10)",24029,Yes,36.4 ,27, 48.5,11,stable,-1.9 ,-29.4, 36.3
"Prince Georges County(6,10)",24033,Yes,36.1 ,34.3, 38,319,stable,-3.4 ,-10.7, 4.5
"Frederick County(6,10)",24021,Yes,35.8 ,32.6, 39.3,96,stable,-4.0 ,-8.0, 0.0
"Anne Arundel County(6,10)",24003,Yes,35.1 ,33, 37.4,215,stable,2.3 ,-0.6, 5.3
"Queen Annes County(6,10)",24035,Yes,34.8 ,28.1, 42.7,20,stable,12.1 ,-13.8, 45.9
"St. Marys County(6,10)",24037,Yes,33.2 ,28.6, 38.4,39,stable,-6.0 ,-21.0, 12.0
"Howard County(6,10)",24027,Yes,32.4 ,29.6, 35.4,102,stable,-1.5 ,-12.3, 10.7
"Montgomery County(6,10)",24031,Yes,29.7 ,28.2, 31.1,342,stable,1.0 ,-2.8, 5.0
"Talbot County(6,10)",24041,Yes,27.2 ,21.5, 34.3,18,stable,-1.8 ,-20.7, 21.7

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
