------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=057&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '057', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_005.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=057&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"Cervix (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 7.2?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Washington County(6,10)",42125,No,9.2 ,6.6, 12.3,10,stable,-14.4 ,-33.9, 11.0
"Northumberland County(6,10)",42097,No,9.2 ,5.7, 14,5,stable,7.8 ,-27.2, 59.5
"Indiana County(6,10)",42063,No,9.1 ,5.3, 14.7,4,stable,0.0 ,-31.9, 47.0
"Schuylkill County(6,10)",42107,No,8.9 ,5.9, 12.8,6,stable,-4.8 ,-36.6, 42.8
"Mercer County(6,10)",42085,No,8.7 ,5.5, 13.2,5,stable,-12.5 ,-56.4, 75.4
"Lehigh County(6,10)",42077,No,8.7 ,6.8, 10.9,16,stable,1.1 ,-19.5, 26.9
"Lawrence County(6,10)",42073,No,8.4 ,4.8, 13.5,4,stable,-7.7 ,-39.4, 40.7
"Delaware County(6,10)",42045,No,8.2 ,6.8, 9.8,27,stable,-10.6 ,-38.9, 30.8
"Northampton County(6,10)",42095,No,7.7 ,5.9, 10,13,stable,12.1 ,-19.1, 55.3
"Lebanon County(6,10)",42075,No,7.7 ,4.9, 11.4,5,stable,-0.5 ,-37.6, 58.7
"Monroe County(6,10)",42089,No,7.4 ,5, 10.5,7,stable,-3.3 ,-22.6, 20.8
"Cambria County(6,10)",42021,No,7.3 ,4.7, 10.9,6,stable,-7.8 ,-24.9, 13.2
"Erie County(6,10)",42049,No,7.3 ,5.4, 9.6,11,stable,17.2 ,-14.8, 61.2
"Franklin County(6,10)",42055,Yes,7.1 ,4.6, 10.5,5,*,*,*,*
"Westmoreland County(6,10)",42129,Yes,7 ,5.4, 9,16,stable,2.0 ,-18.3, 27.3
"Allegheny County(6,10)",42003,Yes,6.9 ,6, 7.9,47,stable,3.4 ,-10.6, 19.6
"Dauphin County(6,10)",42043,Yes,6.9 ,5.1, 9.2,10,stable,-8.5 ,-27.8, 16.1
"Lancaster County(6,10)",42071,Yes,6.6 ,5.3, 8.1,18,stable,-4.6 ,-28.9, 28.1
"Beaver County(6,10)",42007,Yes,6.2 ,4.2, 9,7,stable,12.5 ,-35.0, 94.8
"Berks County(6,10)",42011,Yes,5.9 ,4.5, 7.7,12,stable,6.9 ,-27.6, 57.9
"Centre County(6,10)",42027,Yes,5.5 ,3.1, 8.9,3,*,*,*,*
"Montgomery County(6,10)",42091,Yes,5.5 ,4.5, 6.6,26,stable,-1.9 ,-22.0, 23.3
"Lycoming County(6,10)",42081,Yes,5.5 ,3, 9,3,*,*,*,*
"Cumberland County(6,10)",42041,Yes,5.3 ,3.6, 7.5,7,stable,21.4 ,-15.9, 75.0
"Chester County(6,10)",42029,Yes,5.3 ,4.1, 6.7,15,stable,4.6 ,-29.2, 54.4
"Bucks County(6,10)",42017,Yes,5.1 ,4.1, 6.3,19,stable,4.9 ,-3.3, 13.8
"York County(6,10)",42133,Yes,4.9 ,3.7, 6.4,12,stable,8.5 ,-20.2, 47.5
"Butler County(6,10)",42019,Yes,3.8 ,2.3, 6,4,stable,15.8 ,-27.5, 85.0
"Bedford County(6,10)",42009,***,* ,*, *,3 or fewer,*,*,*,*
"Blair County(6,10)",42013,***,* ,*, *,3 or fewer,*,*,*,*
"Cameron County(6,10)",42023,***,* ,*, *,3 or fewer,*,*,*,*
"Carbon County(6,10)",42025,***,* ,*, *,3 or fewer,*,*,*,*
"Clarion County(6,10)",42031,***,* ,*, *,3 or fewer,*,*,*,*
"Clearfield County(6,10)",42033,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County(6,10)",42035,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County(6,10)",42037,***,* ,*, *,3 or fewer,*,*,*,*
"Elk County(6,10)",42047,***,* ,*, *,3 or fewer,*,*,*,*
"Forest County(6,10)",42053,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County(6,10)",42057,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County(6,10)",42059,***,* ,*, *,3 or fewer,*,*,*,*
"Huntingdon County(6,10)",42061,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County(6,10)",42065,***,* ,*, *,3 or fewer,*,*,*,*
"Juniata County(6,10)",42067,***,* ,*, *,3 or fewer,*,*,*,*
"McKean County(6,10)",42083,***,* ,*, *,3 or fewer,*,*,*,*
"Mifflin County(6,10)",42087,***,* ,*, *,3 or fewer,*,*,*,*
"Montour County(6,10)",42093,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County(6,10)",42099,***,* ,*, *,3 or fewer,*,*,*,*
"Pike County(6,10)",42103,***,* ,*, *,3 or fewer,*,*,*,*
"Potter County(6,10)",42105,***,* ,*, *,3 or fewer,*,*,*,*
"Snyder County(6,10)",42109,***,* ,*, *,3 or fewer,*,*,*,*
"Somerset County(6,10)",42111,***,* ,*, *,3 or fewer,*,*,*,*
"Sullivan County(6,10)",42113,***,* ,*, *,3 or fewer,*,*,*,*
"Susquehanna County(6,10)",42115,***,* ,*, *,3 or fewer,*,*,*,*
"Tioga County(6,10)",42117,***,* ,*, *,3 or fewer,*,*,*,*
"Union County(6,10)",42119,***,* ,*, *,3 or fewer,*,*,*,*
"Venango County(6,10)",42121,***,* ,*, *,3 or fewer,*,*,*,*
"Warren County(6,10)",42123,***,* ,*, *,3 or fewer,*,*,*,*
"Wayne County(6,10)",42127,***,* ,*, *,3 or fewer,*,*,*,*
"Wyoming County(6,10)",42131,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
