------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Cambria County(6,10)",42021,No,46 ,41.8, 50.5,96,stable,-5.3 ,-18.8, 10.5
"Philadelphia County(6,10)",42101,No,45.3 ,43.8, 46.8,731,stable,-2.7 ,-5.4, 0.1
"Clearfield County(6,10)",42033,No,45.2 ,39.8, 51.3,52,stable,-2.8 ,-13.1, 8.6
"Bedford County(6,10)",42009,No,44.8 ,38.2, 52.4,34,stable,0.1 ,-16.6, 20.1
"McKean County(6,10)",42083,No,44.6 ,37.1, 53.4,26,stable,-5.0 ,-17.9, 10.0
"Delaware County(6,10)",42045,No,44.6 ,42.3, 46.9,304,stable,-0.3 ,-4.9, 4.5
"Blair County(6,10)",42013,No,44.5 ,40, 49.4,79,stable,-4.4 ,-23.3, 19.1
"Franklin County(6,10)",42055,No,44.4 ,40.3, 48.9,90,stable,-3.2 ,-14.9, 10.0
"Clarion County(6,10)",42031,No,44.3 ,36.3, 53.6,23,stable,-4.5 ,-23.2, 18.7
"York County(6,10)",42133,No,43.8 ,41.3, 46.4,239,stable,-1.3 ,-6.6, 4.2
"Indiana County(6,10)",42063,No,43.7 ,38.2, 49.8,48,stable,2.2 ,-4.4, 9.2
"Sullivan County(6,10)",42113,No,43.5 ,27.6, 69,5,stable,31.0 ,-8.9, 88.2
"Somerset County(6,10)",42111,No,43.2 ,37.8, 49.2,50,stable,-10.3 ,-21.8, 2.9
"Wyoming County(6,10)",42131,No,43.1 ,34, 54.2,16,stable,-5.4 ,-24.8, 18.9
"Jefferson County(6,10)",42065,No,42.5 ,35.5, 50.5,28,stable,-6.1 ,-23.9, 15.7
"Butler County(6,10)",42019,No,42.3 ,38.6, 46.3,102,stable,-4.2 ,-15.8, 9.0
"Cumberland County(6,10)",42041,No,42.3 ,39.1, 45.7,133,stable,-1.4 ,-6.8, 4.3
"Westmoreland County(6,10)",42129,No,41.8 ,39.3, 44.4,232,stable,-1.0 ,-3.3, 1.3
"Beaver County(6,10)",42007,No,41.8 ,38.1, 45.8,102,stable,-1.2 ,-3.6, 1.2
"Lehigh County(6,10)",42077,No,41.7 ,39, 44.6,183,stable,-3.0 ,-16.5, 12.7
"Northumberland County(6,10)",42097,No,41.3 ,36.4, 46.9,54,stable,3.1 ,-11.2, 19.7
"Lackawanna County(6,10)",42069,No,41.3 ,37.9, 44.9,119,stable,-1.3 ,-10.3, 8.7
"Warren County(6,10)",42123,No,40.9 ,33.8, 49.3,25,stable,8.6 ,-7.5, 27.5
"Susquehanna County(6,10)",42115,No,40.8 ,33.6, 49.3,25,rising,11.5 ,5.0, 18.4
"Lycoming County(6,10)",42081,No,40.8 ,36.2, 45.8,62,stable,0.3 ,-17.4, 21.8
"Venango County(6,10)",42121,No,40.5 ,34.3, 47.7,32,stable,5.6 ,-4.5, 16.8
"Juniata County(6,10)",42067,No,40.5 ,31.2, 51.9,14,stable,6.0 ,-26.1, 52.1
"Allegheny County(6,10)",42003,No,40.3 ,38.9, 41.8,665,stable,-1.1 ,-5.9, 4.0
"Tioga County(6,10)",42117,No,40.3 ,33.3, 48.5,25,stable,3.1 ,-10.6, 19.0
"Union County(6,10)",42119,No,40.2 ,33, 48.7,22,rising,13.9 ,8.3, 19.8
"Dauphin County(6,10)",42043,No,40.2 ,37.1, 43.5,132,stable,-0.1 ,-10.1, 11.0
"Pike County(6,10)",42103,No,40 ,33.8, 47.2,32,stable,-9.7 ,-22.3, 4.9
"Monroe County(6,10)",42089,Yes,39.9 ,36, 44,83,stable,0.8 ,-3.7, 5.6
"Lawrence County(6,10)",42073,Yes,39.7 ,34.8, 45.1,52,stable,2.7 ,-15.2, 24.4
"Bucks County(6,10)",42017,Yes,39.6 ,37.6, 41.6,325,stable,-1.8 ,-10.1, 7.3
"Northampton County(6,10)",42095,Yes,39 ,36.2, 41.9,154,stable,0.1 ,-7.5, 8.4
"Mifflin County(6,10)",42087,Yes,38.9 ,32.3, 46.7,26,stable,-1.0 ,-14.5, 14.6
"Carbon County(6,10)",42025,Yes,38.9 ,33.2, 45.3,36,stable,-0.6 ,-10.0, 9.8
"Wayne County(6,10)",42127,Yes,38.6 ,32.6, 45.6,31,stable,14.1 ,-6.7, 39.5
"Lebanon County(6,10)",42075,Yes,38.5 ,34.6, 42.9,72,stable,2.3 ,-8.8, 14.6
"Berks County(6,10)",42011,Yes,38.5 ,36.1, 41.1,196,stable,-1.4 ,-9.6, 7.5
"Montgomery County(6,10)",42091,Yes,37.8 ,36.1, 39.5,398,stable,-2.5 ,-6.1, 1.3
"Perry County(6,10)",42099,Yes,37.8 ,30.7, 46,22,stable,4.8 ,-21.0, 38.9
"Adams County(6,10)",42001,Yes,37.7 ,33.1, 42.7,52,stable,-4.4 ,-24.7, 21.3
"Snyder County(6,10)",42109,Yes,37.3 ,30.1, 45.9,19,stable,-3.0 ,-26.6, 28.1
"Lancaster County(6,10)",42071,Yes,37.3 ,35.2, 39.5,245,stable,2.4 ,-3.5, 8.7
"Erie County(6,10)",42049,Yes,37.2 ,34.3, 40.3,126,stable,-1.5 ,-7.6, 4.9
"Huntingdon County(6,10)",42061,Yes,36.7 ,30.1, 44.4,23,stable,10.9 ,-17.2, 48.4
"Chester County(6,10)",42029,Yes,36.1 ,33.9, 38.3,218,stable,1.0 ,-10.8, 14.4
"Centre County(6,10)",42027,Yes,35.5 ,31.3, 40,55,stable,-3.3 ,-9.6, 3.4
"Forest County(6,10)",42053,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
