locale,fips,value (percent),households (with >1 person per room),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type,people (education: less than 9th grade),people(education: less than high school),people (education: at least bachelors degree),value (dollars),people (uninsured),households (language isolation),people (haven't moved),people (moved within county),people (moved from different county in same state),people (moved from different state),people (moved from outside us),people (age under 18),people (age 18-39),people (age 40-64),people (age 40 and over),people (age 50 and over),people (age 65 and over),people (ai/an),people (api),people (black),people (foreign born),people (hispanic),people (non-hispanic [origin recode]),people (white),people (female),people (male),families (below poverty),people (below poverty),people (<150% of poverty),people (unemployed)
Beauregard Parish,22011.0,2.4,317.0,1126 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. John the Baptist Parish,22095.0,2.4,370.0,1106 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster Parish,22119.0,2.4,386.0,1076 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Baton Rouge Parish,22121.0,2.4,230.0,1074 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catahoula Parish,22025.0,2.5,92.0,1064 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Feliciana Parish,22037.0,2.5,168.0,1057 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcasieu Parish,22019.0,2.5,1903.0,1051 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richland Parish,22083.0,2.5,187.0,1023 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bossier Parish,22015.0,2.5,1220.0,995 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Union Parish,22111.0,2.7,217.0,867 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morehouse Parish,22067.0,2.7,276.0,855 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caldwell Parish,22021.0,2.7,101.0,850 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Livingston Parish,22063.0,2.9,1423.0,776 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plaquemines Parish,22075.0,3.0,260.0,757 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrebonne Parish,22109.0,3.0,1204.0,742 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Mary Parish,22101.0,3.0,608.0,720 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. James Parish,22093.0,3.1,245.0,681 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tensas Parish,22107.0,3.1,60.0,679 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin Parish,22041.0,3.2,241.0,650 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Landry Parish,22097.0,3.2,977.0,634 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concordia Parish,22029.0,3.5,257.0,538 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acadia Parish,22001.0,3.5,785.0,536 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Parish,22117.0,3.6,625.0,498 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iberia Parish,22045.0,3.7,969.0,471 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avoyelles Parish,22009.0,3.7,558.0,449 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Parish,22023.0,3.8,101.0,438 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evangeline Parish,22039.0,3.8,455.0,424 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermilion Parish,22113.0,4.1,884.0,365 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iberville Parish,22047.0,4.2,466.0,336 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin Parish,22099.0,4.4,849.0,308 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pointe Coupee Parish,22077.0,4.4,386.0,307 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Parish,22003.0,4.4,344.0,306 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madison Parish,22065.0,4.6,189.0,260 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson Davis Parish,22053.0,4.7,542.0,246 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Carroll Parish,22035.0,7.8,189.0,85 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,22000.0,5.4,,42 of 52,81,state,4,demographics_001.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=ed&demo=00004&race=00&sex=0&age=081&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,ed,manyareacensus,166320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,0.0,5.4,,,81,country,4,demographics_001.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=ed&demo=00004&race=00&sex=0&age=081&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,ed,manyareacensus,11759554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Baton Rouge Parish,22033.0,2.9,,807 of 3141,81,county,4,demographics_001.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=ed&demo=00004&race=00&sex=0&age=081&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,ed,manyareacensus,8005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Tammany Parish,22103.0,3.0,,885 of 3141,81,county,4,demographics_001.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=22&areatype=county&topic=ed&demo=00004&race=00&sex=0&age=081&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,22,ed,manyareacensus,5053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
