locale,fips,value (percent),households (with >1 person per room),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type,people (education: less than 9th grade),people(education: less than high school),people (education: at least bachelors degree),value (dollars),people (uninsured),households (language isolation),people (haven't moved),people (moved within county),people (moved from different county in same state),people (moved from different state),people (moved from outside us),people (age under 18),people (age 18-39),people (age 40-64),people (age 40 and over),people (age 50 and over),people (age 65 and over),people (ai/an),people (api),people (black),people (foreign born),people (hispanic),people (non-hispanic [origin recode]),people (white),people (female),people (male),families (below poverty),people (below poverty),people (<150% of poverty),people (unemployed)
Polk County,55095.0,1.1,207.0,2455 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Langlade County,55067.0,1.2,101.0,2418 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calumet County,55015.0,1.2,226.0,2417 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dodge County,55027.0,1.2,399.0,2415 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adams County,55001.0,1.2,96.0,2410 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washburn County,55129.0,1.2,85.0,2388 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas County,55031.0,1.2,229.0,2355 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinette County,55075.0,1.2,227.0,2354 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Racine County,55101.0,1.2,938.0,2334 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln County,55069.0,1.3,160.0,2298 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa County,55049.0,1.3,128.0,2250 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbia County,55021.0,1.3,310.0,2217 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richland County,55103.0,1.3,102.0,2198 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashland County,55003.0,1.4,89.0,2175 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Price County,55099.0,1.4,90.0,2171 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawford County,55023.0,1.4,93.0,2135 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buffalo County,55011.0,1.4,81.0,2123 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shawano County,55115.0,1.4,245.0,2095 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burnett County,55013.0,1.4,105.0,2092 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eau Claire County,55035.0,1.5,601.0,2045 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Crosse County,55063.0,1.5,704.0,2027 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portage County,55097.0,1.5,421.0,2026 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waushara County,55137.0,1.5,149.0,2013 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kewaunee County,55061.0,1.5,127.0,1977 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fond du Lac County,55039.0,1.6,642.0,1967 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outagamie County,55087.0,1.6,1122.0,1965 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Croix County,55109.0,1.6,521.0,1960 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vilas County,55125.0,1.6,168.0,1958 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oconto County,55083.0,1.6,248.0,1933 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Lake County,55047.0,1.6,128.0,1902 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,55081.0,1.6,288.0,1898 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson County,55055.0,1.6,538.0,1867 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn County,55033.0,1.7,275.0,1861 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trempealeau County,55121.0,1.7,200.0,1827 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barron County,55005.0,1.8,339.0,1738 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant County,55043.0,1.8,348.0,1724 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,55119.0,1.8,157.0,1723 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chippewa County,55017.0,1.8,453.0,1720 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rock County,55105.0,1.8,1168.0,1696 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheboygan County,55117.0,1.8,865.0,1685 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marathon County,55073.0,1.8,1000.0,1680 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenosha County,55059.0,1.8,1162.0,1665 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bayfield County,55007.0,1.9,132.0,1571 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sauk County,55111.0,1.9,500.0,1551 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juneau County,55057.0,2.0,198.0,1547 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walworth County,55127.0,2.0,787.0,1543 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rusk County,55107.0,2.0,124.0,1531 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dane County,55025.0,2.0,4283.0,1525 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquette County,55077.0,2.0,128.0,1495 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown County,55009.0,2.2,2319.0,1247 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron County,55051.0,2.3,68.0,1193 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette County,55065.0,2.4,159.0,1135 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florence County,55037.0,2.4,47.0,1127 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson County,55053.0,2.5,202.0,1041 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee County,55079.0,2.5,9480.0,1036 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest County,55041.0,2.6,106.0,941 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=55&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,55,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
