------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=54&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '54', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=54&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for West Virginia by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Gilmer County(6,10)",54021,No,53.6 ,35.1, 79.3,5,stable,6.3 ,-22.4, 45.7
"Wetzel County(6,10)",54103,No,52.7 ,40.2, 68.5,13,stable,4.6 ,-17.2, 32.0
"Nicholas County(6,10)",54067,No,52.4 ,42.1, 64.9,19,stable,3.7 ,-19.1, 33.0
"Roane County(6,10)",54087,No,52.2 ,38, 70.4,10,falling,-15.4 ,-27.1, -1.7
"Braxton County(6,10)",54007,No,51.9 ,38.4, 69.1,11,stable,-16.4 ,-41.9, 20.4
"Preston County(6,10)",54077,No,51.2 ,42.2, 61.7,24,stable,-0.7 ,-6.6, 5.5
"Clay County(6,10)",54015,No,51 ,34.3, 73.8,6,stable,-10.5 ,-35.1, 23.5
"Randolph County(6,10)",54083,No,50.7 ,41, 62.3,20,stable,-7.0 ,-24.7, 14.9
"Hancock County(6,10)",54029,No,50.4 ,41.4, 61.1,23,stable,-10.0 ,-35.6, 25.7
"Lewis County(6,10)",54041,No,49.9 ,37.6, 65.4,12,stable,-2.7 ,-21.9, 21.3
"Hampshire County(6,10)",54027,No,49.8 ,39.3, 62.6,17,falling,-7.3 ,-13.7, -0.4
"Berkeley County(6,10)",54003,No,49.8 ,44, 56.1,58,stable,-3.0 ,-7.0, 1.1
"Lincoln County(6,10)",54043,No,49.3 ,38, 63.1,14,stable,5.1 ,-20.0, 38.1
"McDowell County(6,10)",54047,No,49 ,37.9, 62.8,14,stable,-6.8 ,-21.5, 10.7
"Cabell County(6,10)",54011,No,48.9 ,43.3, 55,59,stable,1.1 ,-14.4, 19.5
"Harrison County(6,10)",54033,No,48.4 ,42.1, 55.4,45,stable,-0.8 ,-18.1, 20.1
"Mason County(6,10)",54053,No,48.2 ,38.6, 59.7,18,stable,8.8 ,-22.2, 52.2
"Tyler County(6,10)",54095,No,48.1 ,32.7, 69.5,6,stable,22.2 ,-27.2, 105.3
"Greenbrier County(6,10)",54025,No,47.9 ,39.3, 57.9,24,stable,-1.3 ,-31.0, 41.1
"Wood County(6,10)",54107,No,47.8 ,42.1, 54.1,54,stable,7.0 ,-7.3, 23.5
"Barbour County(6,10)",54001,No,47.3 ,35, 62.8,10,stable,-10.3 ,-29.4, 13.9
"Fayette County(6,10)",54019,No,47 ,39.4, 55.7,29,stable,-2.1 ,-28.7, 34.4
"Raleigh County(6,10)",54081,No,46.7 ,40.8, 53.2,49,stable,4.0 ,-15.5, 28.1
"Monroe County(6,10)",54063,No,46.5 ,34, 62.9,10,stable,11.6 ,-35.2, 92.4
"Summers County(6,10)",54089,No,45.8 ,33.5, 61.9,10,stable,7.0 ,-27.2, 57.2
"Pleasants County(6,10)",54073,No,45.7 ,28.8, 70.1,5,stable,14.1 ,-15.7, 54.4
"Marshall County(6,10)",54051,No,45.7 ,37.2, 55.9,21,stable,-12.5 ,-30.6, 10.3
"Mercer County(6,10)",54055,No,45.3 ,39, 52.4,40,stable,-4.0 ,-19.2, 14.1
"Marion County(6,10)",54049,No,45.1 ,38.4, 52.7,34,stable,-3.2 ,-16.2, 11.9
"Upshur County(6,10)",54097,No,44.9 ,34.8, 57.1,14,stable,-2.2 ,-20.0, 19.5
"Grant County(6,10)",54023,No,44.7 ,31.5, 62.5,8,stable,-17.6 ,-42.0, 17.1
"Taylor County(6,10)",54091,No,44.7 ,32.9, 59.7,10,stable,19.4 ,-16.5, 70.8
"Jackson County(6,10)",54035,No,44.6 ,35.6, 55.4,18,stable,6.8 ,-23.4, 49.0
"Wayne County(6,10)",54099,No,44.3 ,36.8, 53.2,25,stable,-4.1 ,-16.1, 9.5
"Brooke County(6,10)",54009,No,43.3 ,34, 54.9,16,stable,13.4 ,-19.1, 59.0
"Hardy County(6,10)",54031,No,42.6 ,30.3, 58.8,8,stable,14.0 ,-7.4, 40.3
"Monongalia County(6,10)",54061,No,42.2 ,36.3, 48.8,38,stable,-1.2 ,-18.4, 19.7
"Putnam County(6,10)",54079,No,42.2 ,35.5, 49.8,30,stable,-6.4 ,-35.5, 36.0
"Morgan County(6,10)",54065,No,42 ,31.1, 56.1,11,stable,2.3 ,-28.9, 47.2
"Kanawha County(6,10)",54039,No,40.8 ,37.3, 44.6,106,stable,-5.5 ,-12.0, 1.5
"Pocahontas County(6,10)",54075,Yes,39.6 ,26.3, 59.1,6,stable,18.3 ,-27.0, 91.6
"Ohio County(6,10)",54069,Yes,39 ,32.1, 47.1,24,stable,-6.2 ,-23.5, 15.0
"Jefferson County(6,10)",54037,Yes,37.9 ,31.1, 45.7,24,stable,-6.3 ,-18.0, 7.0
"Wyoming County(6,10)",54109,Yes,34 ,25.1, 45.3,10,stable,-1.6 ,-20.1, 21.2
"Doddridge County(6,10)",54017,Yes,33.8 ,20.6, 53.6,4,stable,-5.3 ,-23.3, 16.9
"Mineral County(6,10)",54057,Yes,31.4 ,23.8, 40.9,12,stable,1.9 ,-16.3, 24.1

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
