------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=48&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_011.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=48&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Texas by County

"Liver & Bile Duct, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Coryell County",48099,***,10.4 ,6.9, 15,6,*,*,*,*
"Austin County",48015,***,10.2 ,5.9, 16.6,4,*,*,*,*
"Chambers County",48071,***,10.2 ,6, 16.2,4,*,*,*,*
"Titus County",48449,***,10.1 ,5.9, 16.1,4,*,*,*,*
"Hunt County",48231,***,10 ,7.6, 13.1,11,rising,2.8 ,0.7, 4.9
"Ector County",48135,***,9.7 ,7.5, 12.4,13,rising,2.9 ,1.2, 4.7
"Tom Green County",48451,***,9.7 ,7.5, 12.4,13,rising,4.3 ,2.3, 6.4
"Grimes County",48185,***,9.6 ,5.5, 15.9,3,*,*,*,*
"Matagorda County",48321,***,9.5 ,5.7, 15,4,*,*,*,*
"Atascosa County",48013,***,9.5 ,6.1, 14.2,5,*,*,*,*
"Potter County",48375,***,9.4 ,7.1, 12.1,12,rising,3.9 ,1.6, 6.3
"Polk County",48373,***,9.3 ,6.3, 13.5,7,stable,-0.4 ,-2.4, 1.7
"Brazoria County",48039,***,9.2 ,7.8, 10.9,31,rising,2.0 ,0.6, 3.4
"Victoria County",48469,***,9.2 ,6.8, 12.2,10,rising,2.5 ,0.6, 4.5
"Cass County",48067,***,9.1 ,5.4, 14.8,4,*,*,*,*
"Lubbock County",48303,***,9 ,7.5, 10.7,27,rising,3.6 ,2.2, 5.1
"Washington County",48477,***,8.9 ,5.7, 13.6,5,*,*,*,*
"Dallas County",48113,***,8.7 ,8.1, 9.3,200,rising,2.7 ,2.2, 3.3
"Cameron County",48061,***,8.7 ,7.4, 10,35,rising,2.5 ,1.3, 3.8
"Fayette County",48149,***,8.6 ,5.2, 14.2,4,*,*,*,*
"Wharton County",48481,***,8.6 ,5.3, 13.2,4,*,*,*,*
"Jefferson County",48245,***,8.5 ,7.1, 10.2,26,rising,1.5 ,0.2, 2.9
"Harris County",48201,***,8.5 ,8.1, 9,332,stable,-3.9 ,-10.6, 3.3
"Bell County",48027,***,8.4 ,7, 10.1,24,rising,2.1 ,0.7, 3.5
"Palo Pinto County",48363,***,8.1 ,4.7, 13.5,3,*,*,*,*
"Travis County",48453,***,8.1 ,7.3, 9,77,rising,2.8 ,2.0, 3.7
"Howard County",48227,***,8.1 ,4.7, 13.1,3,stable,1.4 ,-1.0, 3.8
"Burnet County",48053,***,8.1 ,5.3, 12,6,*,*,*,*
"Hays County",48209,***,8 ,6.1, 10.4,12,*,*,*,*
"Angelina County",48005,***,8 ,5.7, 11,8,stable,1.2 ,-1.1, 3.7
"Caldwell County",48055,***,8 ,4.7, 12.8,4,stable,-2.0 ,-4.7, 0.8
"Kerr County",48265,***,7.9 ,5.3, 11.7,6,*,*,*,*
"Orange County",48361,***,7.9 ,5.7, 10.8,9,stable,0.9 ,-1.2, 3.1
"Guadalupe County",48187,***,7.6 ,5.8, 9.8,12,*,*,*,*
"Hidalgo County",48215,***,7.6 ,6.7, 8.6,52,stable,-0.1 ,-1.1, 1.0
"Wichita County",48485,***,7.6 ,5.7, 9.8,11,stable,1.5 ,0.0, 3.2
"Lamar County",48277,***,7.5 ,4.9, 11.2,5,*,*,*,*
"Hill County",48217,***,7.4 ,4.5, 11.9,4,*,*,*,*
"Jasper County",48241,***,7.4 ,4.2, 12.2,3,*,*,*,*
"Gregg County",48183,***,7.4 ,5.5, 9.7,11,stable,1.8 ,-0.5, 4.2
"Taylor County",48441,***,7.2 ,5.4, 9.5,11,rising,4.7 ,2.4, 6.9
"Hopkins County",48223,***,7.2 ,4.2, 11.8,3,*,*,*,*
"Harrison County",48203,***,7.2 ,4.8, 10.4,6,*,*,*,*
"Brown County",48049,***,7.2 ,4.1, 11.7,4,*,*,*,*
"Walker County",48471,***,7.2 ,4.7, 10.6,5,*,*,*,*
"Kaufman County",48257,***,7.2 ,5.1, 9.8,8,*,*,*,*
"Wise County",48497,***,7.1 ,4.6, 10.6,5,*,*,*,*
"Cooke County",48097,***,7.1 ,4.2, 11.4,4,*,*,*,*
"Tarrant County",48439,***,7.1 ,6.5, 7.7,126,rising,2.6 ,2.0, 3.3
"Johnson County",48251,***,6.9 ,5.2, 8.9,12,rising,3.0 ,0.7, 5.4
"Navarro County",48349,***,6.8 ,4.1, 10.7,4,*,*,*,*
"Henderson County",48213,***,6.8 ,4.9, 9.4,8,stable,0.9 ,-0.6, 2.5
"Gillespie County",48171,***,6.6 ,3.4, 12.2,3,*,*,*,*
"Midland County",48329,***,6.6 ,4.9, 8.8,10,*,*,*,*
"Cherokee County",48073,***,6.5 ,4, 10.1,4,*,*,*,*
"Fort Bend County",48157,***,6.4 ,5.5, 7.4,38,stable,1.5 ,-0.2, 3.2
"Bowie County",48037,***,6.3 ,4.4, 8.8,7,stable,-0.2 ,-2.3, 2.0
"Hardin County",48199,***,6.3 ,4, 9.7,5,stable,-0.2 ,-2.9, 2.6
"Comal County",48091,***,6.3 ,4.7, 8.3,10,falling,-2.2 ,-4.1, -0.3
"Williamson County",48491,***,6.1 ,5, 7.2,27,rising,1.6 ,0.4, 2.9
"Wilson County",48493,***,6 ,3.5, 9.9,3,*,*,*,*
"Upshur County",48459,***,6 ,3.4, 10,3,*,*,*,*
"Liberty County",48291,***,6 ,3.9, 8.9,5,stable,-0.4 ,-2.7, 2.0
"Grayson County",48181,***,6 ,4.4, 8,10,stable,1.0 ,-0.7, 2.7
"Brazos County",48041,***,5.9 ,4.3, 7.9,9,*,*,*,*
"McLennan County",48309,***,5.7 ,4.5, 7.2,15,rising,1.5 ,0.3, 2.7
"Wood County",48499,***,5.6 ,3.4, 9.2,4,stable,2.4 ,-0.2, 5.0
"Nacogdoches County",48347,***,5.6 ,3.3, 8.8,4,*,*,*,*
"Ellis County",48139,***,5.5 ,4, 7.4,10,stable,-0.4 ,-2.7, 1.9
"Montgomery County",48339,***,5.5 ,4.6, 6.4,31,stable,-0.1 ,-1.8, 1.6
"Parker County",48367,***,5.4 ,3.8, 7.5,8,*,*,*,*
"Smith County",48423,***,5.3 ,4.1, 6.7,14,stable,0.8 ,-1.1, 2.6
"Denton County",48121,***,5.2 ,4.4, 6.1,32,stable,0.9 ,-0.6, 2.5
"Van Zandt County",48467,***,5.1 ,3.1, 8.2,4,*,*,*,*
"Collin County",48085,***,5.1 ,4.3, 5.9,39,stable,0.5 ,-0.8, 1.9
"Hood County",48221,***,4.9 ,3.1, 7.6,5,stable,0.1 ,-2.3, 2.6
"Rusk County",48401,***,4.8 ,2.8, 7.9,3,*,*,*,*
"Randall County",48381,***,4.8 ,3.4, 6.7,7,stable,2.1 ,-0.5, 4.8
"Rockwall County",48397,***,4.3 ,2.6, 6.8,4,*,*,*,*
"Andrews County",48003,***,* ,*, *,3 or fewer,*,*,*,*
"Archer County",48009,***,* ,*, *,3 or fewer,*,*,*,*
"Armstrong County",48011,***,* ,*, *,3 or fewer,*,*,*,*
"Bailey County",48017,***,* ,*, *,3 or fewer,*,*,*,*
"Bandera County",48019,***,* ,*, *,3 or fewer,*,*,*,*
"Baylor County",48023,***,* ,*, *,3 or fewer,*,*,*,*
"Blanco County",48031,***,* ,*, *,3 or fewer,*,*,*,*
"Borden County",48033,***,* ,*, *,3 or fewer,*,*,*,*
"Bosque County",48035,***,* ,*, *,3 or fewer,*,*,*,*
"Brewster County",48043,***,* ,*, *,3 or fewer,*,*,*,*
"Briscoe County",48045,***,* ,*, *,3 or fewer,*,*,*,*
"Brooks County",48047,***,* ,*, *,3 or fewer,*,*,*,*
"Callahan County",48059,***,* ,*, *,3 or fewer,*,*,*,*
"Camp County",48063,***,* ,*, *,3 or fewer,*,*,*,*
"Carson County",48065,***,* ,*, *,3 or fewer,*,*,*,*
"Castro County",48069,***,* ,*, *,3 or fewer,*,*,*,*
"Childress County",48075,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",48077,***,* ,*, *,3 or fewer,*,*,*,*
"Cochran County",48079,***,* ,*, *,3 or fewer,*,*,*,*
"Coke County",48081,***,* ,*, *,3 or fewer,*,*,*,*
"Coleman County",48083,***,* ,*, *,3 or fewer,*,*,*,*
"Collingsworth County",48087,***,* ,*, *,3 or fewer,*,*,*,*
"Colorado County",48089,***,* ,*, *,3 or fewer,*,*,*,*
"Comanche County",48093,***,* ,*, *,3 or fewer,*,*,*,*
"Concho County",48095,***,* ,*, *,3 or fewer,*,*,*,*
"Cottle County",48101,***,* ,*, *,3 or fewer,*,*,*,*
"Crane County",48103,***,* ,*, *,3 or fewer,*,*,*,*
"Crockett County",48105,***,* ,*, *,3 or fewer,*,*,*,*
"Crosby County",48107,***,* ,*, *,3 or fewer,*,*,*,*
"Culberson County",48109,***,* ,*, *,3 or fewer,*,*,*,*
"Dallam County",48111,***,* ,*, *,3 or fewer,*,*,*,*
"Dawson County",48115,***,* ,*, *,3 or fewer,*,*,*,*
"Deaf Smith County",48117,***,* ,*, *,3 or fewer,*,*,*,*
"Delta County",48119,***,* ,*, *,3 or fewer,*,*,*,*
"Dickens County",48125,***,* ,*, *,3 or fewer,*,*,*,*
"Dimmit County",48127,***,* ,*, *,3 or fewer,*,*,*,*
"Donley County",48129,***,* ,*, *,3 or fewer,*,*,*,*
"Eastland County",48133,***,* ,*, *,3 or fewer,*,*,*,*
"Edwards County",48137,***,* ,*, *,3 or fewer,*,*,*,*
"Erath County",48143,***,* ,*, *,3 or fewer,*,*,*,*
"Falls County",48145,***,* ,*, *,3 or fewer,*,*,*,*
"Fannin County",48147,***,* ,*, *,3 or fewer,*,*,*,*
"Fisher County",48151,***,* ,*, *,3 or fewer,*,*,*,*
"Floyd County",48153,***,* ,*, *,3 or fewer,*,*,*,*
"Foard County",48155,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",48159,***,* ,*, *,3 or fewer,*,*,*,*
"Freestone County",48161,***,* ,*, *,3 or fewer,*,*,*,*
"Frio County",48163,***,* ,*, *,3 or fewer,*,*,*,*
"Gaines County",48165,***,* ,*, *,3 or fewer,*,*,*,*
"Garza County",48169,***,* ,*, *,3 or fewer,*,*,*,*
"Glasscock County",48173,***,* ,*, *,3 or fewer,*,*,*,*
"Goliad County",48175,***,* ,*, *,3 or fewer,*,*,*,*
"Gonzales County",48177,***,* ,*, *,3 or fewer,*,*,*,*
"Gray County",48179,***,* ,*, *,3 or fewer,*,*,*,*
"Hale County",48189,***,* ,*, *,3 or fewer,*,*,*,*
"Hall County",48191,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County",48193,***,* ,*, *,3 or fewer,*,*,*,*
"Hansford County",48195,***,* ,*, *,3 or fewer,*,*,*,*
"Hardeman County",48197,***,* ,*, *,3 or fewer,*,*,*,*
"Hartley County",48205,***,* ,*, *,3 or fewer,*,*,*,*
"Haskell County",48207,***,* ,*, *,3 or fewer,*,*,*,*
"Hemphill County",48211,***,* ,*, *,3 or fewer,*,*,*,*
"Hockley County",48219,***,* ,*, *,3 or fewer,*,*,*,*
"Houston County",48225,***,* ,*, *,3 or fewer,*,*,*,*
"Hudspeth County",48229,***,* ,*, *,3 or fewer,*,*,*,*
"Hutchinson County",48233,***,* ,*, *,3 or fewer,*,*,*,*
"Irion County",48235,***,* ,*, *,3 or fewer,*,*,*,*
"Jack County",48237,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",48239,***,* ,*, *,3 or fewer,*,*,*,*
"Jeff Davis County",48243,***,* ,*, *,3 or fewer,*,*,*,*
"Jim Hogg County",48247,***,* ,*, *,3 or fewer,*,*,*,*
"Jones County",48253,***,* ,*, *,3 or fewer,*,*,*,*
"Karnes County",48255,***,* ,*, *,3 or fewer,*,*,*,*
"Kendall County",48259,***,* ,*, *,3 or fewer,*,*,*,*
"Kenedy County",48261,***,* ,*, *,3 or fewer,*,*,*,*
"Kent County",48263,***,* ,*, *,3 or fewer,*,*,*,*
"Kimble County",48267,***,* ,*, *,3 or fewer,*,*,*,*
"King County",48269,***,* ,*, *,3 or fewer,*,*,*,*
"Kinney County",48271,***,* ,*, *,3 or fewer,*,*,*,*
"Kleberg County",48273,***,* ,*, *,3 or fewer,*,*,*,*
"Knox County",48275,***,* ,*, *,3 or fewer,*,*,*,*
"La Salle County",48283,***,* ,*, *,3 or fewer,*,*,*,*
"Lamb County",48279,***,* ,*, *,3 or fewer,*,*,*,*
"Lampasas County",48281,***,* ,*, *,3 or fewer,*,*,*,*
"Lavaca County",48285,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",48287,***,* ,*, *,3 or fewer,*,*,*,*
"Leon County",48289,***,* ,*, *,3 or fewer,*,*,*,*
"Limestone County",48293,***,* ,*, *,3 or fewer,*,*,*,*
"Lipscomb County",48295,***,* ,*, *,3 or fewer,*,*,*,*
"Live Oak County",48297,***,* ,*, *,3 or fewer,*,*,*,*
"Llano County",48299,***,* ,*, *,3 or fewer,*,*,*,*
"Loving County",48301,***,* ,*, *,3 or fewer,*,*,*,*
"Lynn County",48305,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",48313,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",48315,***,* ,*, *,3 or fewer,*,*,*,*
"Martin County",48317,***,* ,*, *,3 or fewer,*,*,*,*
"Mason County",48319,***,* ,*, *,3 or fewer,*,*,*,*
"McCulloch County",48307,***,* ,*, *,3 or fewer,*,*,*,*
"McMullen County",48311,***,* ,*, *,3 or fewer,*,*,*,*
"Menard County",48327,***,* ,*, *,3 or fewer,*,*,*,*
"Mills County",48333,***,* ,*, *,3 or fewer,*,*,*,*
"Mitchell County",48335,***,* ,*, *,3 or fewer,*,*,*,*
"Montague County",48337,***,* ,*, *,3 or fewer,*,*,*,*
"Moore County",48341,***,* ,*, *,3 or fewer,*,*,*,*
"Morris County",48343,***,* ,*, *,3 or fewer,*,*,*,*
"Motley County",48345,***,* ,*, *,3 or fewer,*,*,*,*
"Newton County",48351,***,* ,*, *,3 or fewer,*,*,*,*
"Nolan County",48353,***,* ,*, *,3 or fewer,*,*,*,*
"Ochiltree County",48357,***,* ,*, *,3 or fewer,*,*,*,*
"Oldham County",48359,***,* ,*, *,3 or fewer,*,*,*,*
"Panola County",48365,***,* ,*, *,3 or fewer,*,*,*,*
"Parmer County",48369,***,* ,*, *,3 or fewer,*,*,*,*
"Pecos County",48371,***,* ,*, *,3 or fewer,*,*,*,*
"Presidio County",48377,***,* ,*, *,3 or fewer,*,*,*,*
"Rains County",48379,***,* ,*, *,3 or fewer,*,*,*,*
"Reagan County",48383,***,* ,*, *,3 or fewer,*,*,*,*
"Real County",48385,***,* ,*, *,3 or fewer,*,*,*,*
"Red River County",48387,***,* ,*, *,3 or fewer,*,*,*,*
"Reeves County",48389,***,* ,*, *,3 or fewer,*,*,*,*
"Refugio County",48391,***,* ,*, *,3 or fewer,*,*,*,*
"Roberts County",48393,***,* ,*, *,3 or fewer,*,*,*,*
"Robertson County",48395,***,* ,*, *,3 or fewer,*,*,*,*
"Runnels County",48399,***,* ,*, *,3 or fewer,*,*,*,*
"Sabine County",48403,***,* ,*, *,3 or fewer,*,*,*,*
"San Augustine County",48405,***,* ,*, *,3 or fewer,*,*,*,*
"San Jacinto County",48407,***,* ,*, *,3 or fewer,*,*,*,*
"San Saba County",48411,***,* ,*, *,3 or fewer,*,*,*,*
"Schleicher County",48413,***,* ,*, *,3 or fewer,*,*,*,*
"Scurry County",48415,***,* ,*, *,3 or fewer,*,*,*,*
"Shackelford County",48417,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County",48419,***,* ,*, *,3 or fewer,*,*,*,*
"Sherman County",48421,***,* ,*, *,3 or fewer,*,*,*,*
"Somervell County",48425,***,* ,*, *,3 or fewer,*,*,*,*
"Starr County",48427,***,* ,*, *,3 or fewer,*,*,*,*
"Stephens County",48429,***,* ,*, *,3 or fewer,*,*,*,*
"Sterling County",48431,***,* ,*, *,3 or fewer,*,*,*,*
"Stonewall County",48433,***,* ,*, *,3 or fewer,*,*,*,*
"Sutton County",48435,***,* ,*, *,3 or fewer,*,*,*,*
"Swisher County",48437,***,* ,*, *,3 or fewer,*,*,*,*
"Terrell County",48443,***,* ,*, *,3 or fewer,*,*,*,*
"Terry County",48445,***,* ,*, *,3 or fewer,*,*,*,*
"Throckmorton County",48447,***,* ,*, *,3 or fewer,*,*,*,*
"Trinity County",48455,***,* ,*, *,3 or fewer,*,*,*,*
"Tyler County",48457,***,* ,*, *,3 or fewer,*,*,*,*
"Upton County",48461,***,* ,*, *,3 or fewer,*,*,*,*
"Uvalde County",48463,***,* ,*, *,3 or fewer,*,*,*,*
"Waller County",48473,***,* ,*, *,3 or fewer,*,*,*,*
"Ward County",48475,***,* ,*, *,3 or fewer,*,*,*,*
"Wheeler County",48483,***,* ,*, *,3 or fewer,*,*,*,*
"Wilbarger County",48487,***,* ,*, *,3 or fewer,*,*,*,*
"Willacy County",48489,***,* ,*, *,3 or fewer,*,*,*,*
"Winkler County",48495,***,* ,*, *,3 or fewer,*,*,*,*
"Yoakum County",48501,***,* ,*, *,3 or fewer,*,*,*,*
"Young County",48503,***,* ,*, *,3 or fewer,*,*,*,*
"Zapata County",48505,***,* ,*, *,3 or fewer,*,*,*,*
"Zavala County",48507,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
