------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '35', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=35&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for New Mexico by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Sandoval County(7,8)",35043,Yes,35.8 ,31.7, 40.3,58,falling,-2.6 ,-4.0, -1.1
"Roosevelt County(7,8)",35041,Yes,35.7 ,24.3, 50.5,7,stable,0.2 ,-1.6, 2.1
"Curry County(7,8)",35009,Yes,35.6 ,28.3, 44.3,17,stable,0.2 ,-0.9, 1.4
"Grant County(7,8)",35017,Yes,35.4 ,27.6, 45.1,16,stable,-0.9 ,-2.1, 0.3
"Lea County(7,8)",35025,Yes,35 ,28.7, 42.3,22,falling,-1.8 ,-3.0, -0.7
"Otero County(7,8)",35035,Yes,34.9 ,29.2, 41.5,27,falling,-1.4 ,-2.6, -0.1
"Torrance County(7,8)",35057,Yes,34.7 ,24.2, 48.8,8,stable,-0.4 ,-2.6, 1.9
"Colfax County(7,8)",35007,Yes,33.9 ,23.8, 47.9,8,stable,-1.3 ,-3.2, 0.5
"Dona Ana County(7,8)",35013,Yes,32.7 ,29.4, 36.2,75,falling,-1.1 ,-2.0, -0.2
"Bernalillo County(7,8)",35001,Yes,32.3 ,30.5, 34.2,244,falling,-1.6 ,-2.0, -1.2
"Los Alamos County(7,8)",35028,Yes,32.2 ,22.3, 45.3,7,stable,-1.2 ,-3.3, 1.0
"Valencia County(7,8)",35061,Yes,31.7 ,26.5, 37.6,28,falling,-2.0 ,-2.9, -1.1
"Lincoln County(7,8)",35027,Yes,29.6 ,20.9, 41.3,10,falling,-2.9 ,-4.3, -1.5
"Chaves County(7,8)",35005,Yes,29.6 ,24.2, 35.9,22,falling,-3.0 ,-4.8, -1.2
"San Juan County(7,8)",35045,Yes,29.2 ,25.1, 33.7,39,falling,-1.7 ,-2.7, -0.6
"Santa Fe County(7,8)",35049,Yes,26.8 ,23.6, 30.4,55,falling,-2.1 ,-3.0, -1.2
"Sierra County(7,8)",35051,Yes,26.4 ,18, 39.7,7,stable,-1.5 ,-3.4, 0.4
"Taos County(7,8)",35055,Yes,25.6 ,19.6, 33.3,13,falling,-5.2 ,-8.4, -1.9
"Catron County(7)",35003,***,* ,*, *,3 or fewer,*,*,*,*
"De Baca County(7)",35011,***,* ,*, *,3 or fewer,*,*,*,*
"Guadalupe County(7)",35019,***,* ,*, *,3 or fewer,*,*,*,*
"Harding County(7)",35021,***,* ,*, *,3 or fewer,*,*,*,*
"Hidalgo County(7,8)",35023,***,* ,*, *,3 or fewer,*,*,*,*
"Mora County(7)",35033,***,* ,*, *,3 or fewer,*,*,*,*
"Union County(7)",35059,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:18 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
7 Source: SEER November 2018 submission.
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2017 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2018 data. "

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
