------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=37&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for North Carolina by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Columbus County(6,10)",37047,Yes,37.7 ,31.5, 44.7,28,stable,-2.3 ,-17.5, 15.8
"Harnett County(6,10)",37085,Yes,37.5 ,32.6, 42.9,44,stable,-3.8 ,-16.6, 11.0
"Pender County(6,10)",37141,Yes,37.4 ,31.1, 44.7,26,stable,-0.1 ,-17.4, 20.8
"Avery County(6,10)",37011,Yes,37.1 ,27, 50.3,9,stable,-7.0 ,-20.6, 8.8
"Wilkes County(6,10)",37193,Yes,36.9 ,31.5, 42.9,36,stable,-6.4 ,-27.0, 19.8
"Jones County(6,10)",37103,Yes,36.8 ,23.9, 55.2,5,falling,-14.8 ,-24.9, -3.4
"Forsyth County(6,10)",37067,Yes,36.7 ,34.1, 39.5,154,stable,-2.2 ,-14.9, 12.3
"Johnston County(6,10)",37101,Yes,36.6 ,32.7, 40.9,68,rising,6.2 ,3.0, 9.6
"Duplin County(6,10)",37061,Yes,36.6 ,30.5, 43.6,27,stable,-4.5 ,-30.1, 30.6
"Henderson County(6,10)",37089,Yes,36.5 ,32.4, 41.1,64,stable,-6.9 ,-18.2, 5.9
"Alamance County(6,10)",37001,Yes,36.2 ,32.5, 40.3,70,stable,1.7 ,-6.8, 11.0
"Craven County(6,10)",37049,Yes,36.2 ,31.4, 41.5,44,stable,-1.0 ,-7.1, 5.6
"Guilford County(6,10)",37081,Yes,36 ,33.8, 38.3,206,stable,0.9 ,-7.9, 10.6
"Pitt County(6,10)",37147,Yes,35.9 ,31.9, 40.3,59,stable,5.5 ,-5.9, 18.2
"Madison County(6,10)",37115,Yes,35.7 ,26.6, 47.4,11,stable,-5.1 ,-20.7, 13.5
"Yadkin County(6,10)",37197,Yes,35.7 ,28.5, 44.4,18,stable,8.3 ,-10.4, 30.9
"Chowan County(6,10)",37041,Yes,35.6 ,25.1, 49.6,8,stable,-7.4 ,-14.5, 0.3
"Haywood County(6,10)",37087,Yes,35.4 ,29.9, 41.8,32,stable,-3.0 ,-19.4, 16.7
"Graham County(6,10)",37075,Yes,35.4 ,20.9, 56.7,4,stable,-17.6 ,-68.4, 114.7
"Alexander County(6,10)",37003,Yes,34.9 ,27.7, 43.4,17,stable,-1.2 ,-25.3, 30.5
"Mecklenburg County(6,10)",37119,Yes,34.8 ,33, 36.6,322,stable,0.3 ,-4.8, 5.6
"Cabarrus County(6,10)",37025,Yes,34.7 ,31.1, 38.7,69,stable,-1.1 ,-8.8, 7.3
"Yancey County(6,10)",37199,Yes,34.6 ,25, 47.1,10,stable,27.0 ,-19.3, 99.8
"Gates County(6,10)",37073,Yes,34.6 ,22.5, 51.4,5,stable,-2.8 ,-41.4, 61.4
"Nash County(6,10)",37127,Yes,34.4 ,29.8, 39.6,42,stable,1.7 ,-14.1, 20.3
"Buncombe County(6,10)",37021,Yes,34 ,31.2, 37.1,111,stable,2.5 ,-9.8, 16.4
"Sampson County(6,10)",37163,Yes,33.9 ,28.3, 40.4,26,rising,5.7 ,3.0, 8.6
"Perquimans County(6,10)",37143,Yes,33.6 ,22.6, 48.7,7,stable,-15.4 ,-30.4, 2.8
"Lincoln County(6,10)",37109,Yes,33.5 ,28.5, 39.3,33,stable,4.6 ,-16.4, 31.0
"Chatham County(6,10)",37037,Yes,33.2 ,28, 39.3,32,stable,6.1 ,-25.1, 50.1
"Wake County(6,10)",37183,Yes,32.9 ,31.2, 34.7,300,stable,-1.0 ,-8.2, 6.7
"Union County(6,10)",37179,Yes,32.9 ,29.4, 36.6,71,stable,-0.9 ,-11.7, 11.1
"Currituck County(6,10)",37053,Yes,32.7 ,23.8, 44.1,10,stable,3.3 ,-29.5, 51.4
"Transylvania County(6,10)",37175,Yes,32.6 ,25.8, 40.9,19,stable,-4.5 ,-25.2, 21.8
"Hoke County(6,10)",37093,Yes,32.2 ,24.8, 41,14,stable,4.7 ,-26.8, 49.8
"Durham County(6,10)",37063,Yes,32.1 ,29.1, 35.2,90,stable,2.5 ,-5.4, 11.2
"Cumberland County(6,10)",37051,Yes,31.8 ,29, 34.9,94,stable,-4.8 ,-10.4, 1.1
"Orange County(6,10)",37135,Yes,31.5 ,27.3, 36.1,43,stable,-1.9 ,-14.7, 12.8
"Alleghany County(6,10)",37005,Yes,31.4 ,21.1, 46.5,6,stable,3.0 ,-39.7, 75.9
"Moore County(6,10)",37125,Yes,31.3 ,27.1, 35.9,46,stable,-6.1 ,-17.1, 6.3
"Camden County(6,10)",37029,Yes,30.6 ,17.9, 49.3,4,*,*,*,*
"Watauga County(6,10)",37189,Yes,30.5 ,24.1, 38.3,16,stable,14.9 ,-21.6, 68.6
"New Hanover County(6,10)",37129,Yes,29.9 ,26.9, 33.1,76,stable,1.4 ,-9.2, 13.3
"Wilson County(6,10)",37195,Yes,28.7 ,24.1, 34,29,stable,-1.5 ,-20.0, 21.2
"Greene County(6,10)",37079,Yes,28.4 ,19.8, 39.9,7,stable,-3.2 ,-46.9, 76.5
"Polk County(6,10)",37149,Yes,23.3 ,16.8, 32.5,9,stable,0.1 ,-28.8, 40.6
"Hyde County(6,10)",37095,***,* ,*, *,3 or fewer,*,*,*,*
"Tyrrell County(6,10)",37177,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:19 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
