------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '19', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Iowa by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Appanoose County(7,8)",19007,No,53.7 ,39.3, 72.2,10,falling,-1.8 ,-3.1, -0.5
"Wapello County(7,8)",19179,No,53.5 ,44.3, 64.1,25,falling,-1.2 ,-2.1, -0.3
"Jackson County(7,8)",19097,No,53.4 ,41.7, 67.8,15,falling,-1.7 ,-2.7, -0.6
"Iowa County(7,8)",19095,No,53.1 ,39.7, 69.9,11,stable,-1.4 ,-3.1, 0.3
"Monona County(7,8)",19133,No,52.9 ,36.9, 74.9,8,stable,-1.4 ,-2.9, 0.2
"Woodbury County(7,8)",19193,No,52.7 ,46.7, 59.1,59,falling,-1.1 ,-2.0, -0.3
"Keokuk County(7,8)",19107,No,52.6 ,37.7, 72.4,9,falling,-1.8 ,-3.5, -0.1
"Mills County(7,8)",19129,No,52.3 ,38, 70.4,10,stable,-1.7 ,-3.5, 0.1
"O'Brien County(7,8)",19141,No,52 ,39, 68.7,12,falling,-2.6 ,-4.3, -0.8
"Union County(7,8)",19175,No,52 ,36.7, 71.9,8,stable,-0.8 ,-2.5, 0.9
"Tama County(7,8)",19171,No,51.8 ,40, 66.4,14,stable,-0.9 ,-2.3, 0.5
"Jasper County(7,8)",19099,No,51.6 ,42.9, 61.7,26,falling,-1.3 ,-2.2, -0.4
"Adair County(7)",19001,No,51.4 ,34.8, 74.9,7,*,*,*,*
"Dickinson County(7,8)",19059,No,51.3 ,39, 66.9,14,stable,-0.7 ,-2.0, 0.6
"Marion County(7,8)",19125,No,51.2 ,41.6, 62.4,21,stable,-0.4 ,-1.4, 0.7
"Lyon County(7,8)",19119,No,51 ,35.8, 70.8,8,stable,-0.5 ,-2.2, 1.2
"Taylor County(7,8)",19173,No,50.8 ,31.8, 78.4,5,falling,-2.8 ,-4.6, -0.9
"Hardin County(7,8)",19083,No,50.7 ,38.6, 66,13,falling,-1.8 ,-3.0, -0.5
"Calhoun County(7,8)",19025,No,50.5 ,35.1, 71.3,8,stable,-1.4 ,-3.0, 0.3
"Carroll County(7,8)",19027,No,50.2 ,38.8, 64.2,15,falling,-2.2 ,-3.4, -0.9
"Franklin County(7,8)",19069,No,49.9 ,34.5, 70.5,7,stable,-1.3 ,-3.0, 0.4
"Fayette County(7,8)",19065,No,48.8 ,38.2, 61.8,15,falling,-0.8 ,-1.6, -0.1
"Montgomery County(7,8)",19137,No,48.6 ,33.5, 68.9,8,stable,-0.7 ,-2.8, 1.5
"Hancock County(7,8)",19081,No,47.7 ,34.2, 65.8,9,stable,-0.9 ,-2.5, 0.7
"Pottawattamie County(7,8)",19155,No,47.6 ,42, 53.9,53,falling,-2.9 ,-4.5, -1.2
"Howard County(7,8)",19089,No,47.1 ,31.1, 69,6,falling,-2.0 ,-3.8, -0.2
"Madison County(7,8)",19121,No,47 ,34.1, 63.6,9,stable,-1.6 ,-3.3, 0.1
"Plymouth County(7,8)",19149,No,46.3 ,36.1, 58.7,15,falling,-2.5 ,-3.6, -1.4
"Des Moines County(7,8)",19057,No,45.9 ,38.1, 55,25,falling,-2.5 ,-3.4, -1.6
"Cerro Gordo County(7,8)",19033,No,45.7 ,38.1, 54.5,28,stable,-1.1 ,-2.2, 0.0
"Page County(7,8)",19145,No,45.5 ,33.9, 60.4,11,falling,-8.2 ,-13.6, -2.6
"Kossuth County(7,8)",19109,No,45.2 ,33.9, 59.7,11,stable,-1.4 ,-2.8, 0.0
"Van Buren County(7)",19177,No,45.1 ,29.2, 68.1,5,*,*,*,*
"Clay County(7,8)",19041,No,44.8 ,32.7, 60.2,10,falling,-2.3 ,-3.6, -0.9
"Lee County(7,8)",19111,No,44.6 ,36.4, 54.2,22,falling,-1.8 ,-2.6, -1.0
"Worth County(7,8)",19195,No,44.4 ,27.7, 68.6,5,stable,-0.2 ,-2.7, 2.3
"Jones County(7,8)",19105,No,44.3 ,34.1, 56.9,13,stable,-1.8 ,-3.5, 0.0
"Marshall County(7,8)",19127,No,44.1 ,36.2, 53.2,24,falling,-1.5 ,-2.5, -0.4
"Warren County(7,8)",19181,No,44.1 ,36.6, 52.7,25,falling,-1.8 ,-2.9, -0.8
"Wayne County(7,8)",19185,No,44 ,25.8, 71.4,4,falling,-3.7 ,-6.7, -0.6
"Clinton County(7,8)",19045,No,44 ,36.8, 52.2,29,falling,-1.5 ,-2.4, -0.5
"Washington County(7,8)",19183,No,43.6 ,33.6, 56,14,falling,-2.4 ,-3.9, -0.9
"Delaware County(7,8)",19055,No,43.6 ,32.2, 57.9,10,stable,-1.0 ,-2.7, 0.7
"Lucas County(7,8)",19117,No,43.5 ,28.3, 64.9,5,stable,0.0 ,-2.1, 2.2
"Floyd County(7,8)",19067,No,43.4 ,32.2, 57.8,11,stable,-1.5 ,-3.3, 0.3
"Polk County(7,8)",19153,No,43.3 ,40.6, 46.2,195,falling,-1.7 ,-2.1, -1.2
"Audubon County(7,8)",19009,No,43.1 ,25.5, 70.4,4,stable,0.0 ,-2.9, 3.0
"Poweshiek County(7,8)",19157,No,42.9 ,32, 56.7,11,falling,-2.2 ,-4.0, -0.4
"Buchanan County(7,8)",19019,No,42.9 ,32, 56.4,11,falling,-4.4 ,-6.9, -1.8
"Fremont County(7,8)",19071,No,42.5 ,26.4, 66.3,5,falling,-2.2 ,-4.1, -0.3
"Buena Vista County(7,8)",19021,No,42.2 ,31.3, 55.9,11,falling,-2.6 ,-4.2, -1.0
"Sac County(7,8)",19161,No,42.1 ,27.9, 61.8,7,stable,-0.9 ,-2.9, 1.2
"Ida County(7,8)",19093,No,41.7 ,27, 63.8,5,stable,-1.8 ,-3.9, 0.3
"Webster County(7,8)",19187,No,41.7 ,34, 50.8,22,falling,-3.2 ,-4.3, -2.2
"Clayton County(7,8)",19043,No,41.7 ,30.8, 55.6,11,falling,-1.7 ,-3.3, -0.1
"Davis County(7,8)",19051,No,41.7 ,25.2, 65.1,4,stable,-0.9 ,-2.8, 1.1
"Cherokee County(7,8)",19035,No,41.5 ,29.3, 58.1,8,stable,-0.9 ,-2.8, 1.1
"Cedar County(7,8)",19031,No,41 ,29.9, 55.3,10,falling,-3.2 ,-4.9, -1.4
"Mahaska County(7,8)",19123,No,41 ,31, 53.4,12,stable,-16.1 ,-31.4, 2.6
"Dubuque County(7,8)",19061,No,40.8 ,35.7, 46.4,49,falling,-2.5 ,-3.5, -1.5
"Story County(7,8)",19169,No,40.7 ,34.5, 47.6,32,falling,-1.5 ,-2.5, -0.6
"Scott County(7,8)",19163,No,40.4 ,36.3, 44.7,77,falling,-2.7 ,-3.4, -2.0
"Wright County(7,8)",19197,Yes,39.6 ,27.6, 55.7,8,falling,-2.5 ,-3.8, -1.2
"Black Hawk County(7,8)",19013,Yes,39.6 ,35.1, 44.5,59,falling,-3.4 ,-4.6, -2.0
"Hamilton County(7,8)",19079,Yes,39.4 ,27.6, 54.8,8,falling,-1.8 ,-3.0, -0.5
"Allamakee County(7,8)",19005,Yes,38.6 ,27.6, 53.2,9,falling,-2.2 ,-4.2, -0.3
"Boone County(7,8)",19015,Yes,38.4 ,29.2, 49.8,13,falling,-2.3 ,-3.8, -0.8
"Crawford County(7,8)",19047,Yes,38.4 ,27.6, 52.2,9,falling,-2.3 ,-3.8, -0.8
"Linn County(7,8)",19113,Yes,38.3 ,34.8, 42,92,stable,3.1 ,-3.6, 10.1
"Winneshiek County(7,8)",19191,Yes,38.2 ,28.1, 51,10,falling,-3.6 ,-5.3, -1.9
"Johnson County(7,8)",19103,Yes,38 ,33.1, 43.5,45,falling,-1.6 ,-2.4, -0.7
"Winnebago County(7,8)",19189,Yes,38 ,24.3, 57.1,6,stable,-0.7 ,-2.8, 1.5
"Butler County(7,8)",19023,Yes,37.2 ,25.5, 52.6,8,falling,-2.8 ,-4.1, -1.4
"Clarke County(7,8)",19039,Yes,37.1 ,23.5, 56.5,5,stable,0.3 ,-2.6, 3.2
"Jefferson County(7,8)",19101,Yes,36.6 ,26, 50.6,9,falling,-3.3 ,-4.8, -1.7
"Benton County(7,8)",19011,Yes,36.4 ,27.4, 47.7,12,falling,-3.1 ,-4.3, -1.8
"Chickasaw County(7,8)",19037,Yes,36.2 ,24.8, 51.8,7,falling,-2.4 ,-4.1, -0.7
"Louisa County(7,8)",19115,Yes,35.4 ,22.9, 52.8,5,falling,-3.1 ,-4.8, -1.4
"Mitchell County(7,8)",19131,Yes,34.8 ,23.3, 51,6,stable,-1.7 ,-4.4, 1.0
"Dallas County(7,8)",19049,Yes,32.9 ,27.2, 39.5,24,stable,7.3 ,-7.9, 25.1
"Sioux County(7,8)",19167,Yes,32 ,24.3, 41.4,12,falling,-8.3 ,-12.8, -3.6
"Bremer County(7,8)",19017,Yes,30.7 ,22.9, 40.8,11,falling,-2.3 ,-3.8, -0.7
"Ringgold County(7)",19159,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:14 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
7 Source: SEER November 2018 submission.
"8 Source: Incidence data provided by the SEER Program. ( http://seer.cancer.gov ) AAPCs are calculated by the Joinpoint Regression Program ( https://surveillance.cancer.gov/joinpoint/ ) and are based on APCs. Data are age-adjusted to the 2000 US standard population ( http://www.seer.cancer.gov/stdpopulations/single_age.html ) (19 age groups: <1, 1-4, 5-9, ... , 80-84,85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Population counts for denominators are based on Census populations as modifed by NCI. The 1969-2017 US Population Data ( http://seer.cancer.gov/popdata/ ) File is used with SEER November 2018 data. "

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
