------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=05&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '05', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=05&areatype=county&cancer=020&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Arkansas by County

"Colon & Rectum (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 39.9?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Miller County(6,10)",05091,No,42.4 ,34.5, 51.5,21,stable,-15.8 ,-35.4, 9.8
"Lincoln County(6,10)",05079,No,42 ,28.8, 59.5,7,stable,-16.4 ,-46.5, 30.6
"Saline County(6,10)",05125,No,41.7 ,36.9, 47,56,stable,-1.2 ,-20.2, 22.4
"Hot Spring County(6,10)",05059,No,41.7 ,33.4, 51.5,19,stable,7.6 ,-16.1, 38.2
"Sebastian County(6,10)",05131,No,41.3 ,36.7, 46.4,60,stable,3.8 ,-7.2, 16.2
"Hempstead County(6,10)",05057,No,41.1 ,30.9, 53.7,11,stable,10.3 ,-19.0, 50.2
"Jefferson County(6,10)",05069,No,40.9 ,34.8, 47.7,34,stable,10.6 ,-14.5, 43.1
"Benton County(6,10)",05007,No,40.5 ,37, 44.2,101,stable,-3.7 ,-7.8, 0.5
"Lonoke County(6,10)",05085,No,39.9 ,33.6, 47,29,stable,-7.6 ,-16.3, 1.9
"Garland County(6,10)",05051,Yes,39.6 ,34.9, 44.8,57,stable,7.2 ,-10.9, 29.0
"Montgomery County(6,10)",05097,Yes,39.4 ,24.2, 61.4,5,stable,-0.2 ,-30.5, 43.4
"Johnson County(6,10)",05071,Yes,39.2 ,29.7, 50.8,12,stable,-4.4 ,-38.3, 48.1
"Baxter County(6,10)",05005,Yes,39.1 ,32.4, 47,29,stable,2.6 ,-17.8, 27.9
"Craighead County(6,10)",05031,Yes,38.5 ,33.2, 44.3,40,stable,-4.8 ,-26.5, 23.3
"Yell County(6,10)",05149,Yes,38.3 ,28.6, 50.4,11,stable,-9.3 ,-21.3, 4.4
"Conway County(6,10)",05029,Yes,37.9 ,28.6, 49.6,11,stable,7.6 ,-4.5, 21.2
"Izard County(6,10)",05065,Yes,37.4 ,25.9, 53.1,8,stable,18.0 ,-0.2, 39.5
"Columbia County(6,10)",05027,Yes,37.3 ,27.9, 49.2,11,stable,1.2 ,-18.0, 24.8
"Franklin County(6,10)",05047,Yes,37.1 ,26.6, 50.7,9,stable,11.4 ,-21.9, 58.8
"Pulaski County(6,10)",05119,Yes,36.5 ,33.9, 39.2,156,stable,0.3 ,-2.0, 2.8
"Marion County(6,10)",05089,Yes,35.3 ,25.5, 48.5,10,stable,-13.8 ,-42.1, 28.4
"Clark County(6,10)",05019,Yes,35.1 ,25.8, 46.9,10,stable,-12.6 ,-33.4, 14.7
"Nevada County(6,10)",05099,Yes,34.5 ,21.8, 53.3,5,stable,-8.6 ,-33.4, 25.6
"Polk County(6,10)",05113,Yes,34 ,24.9, 45.7,10,stable,-8.6 ,-36.3, 31.0
"Lafayette County(6,10)",05073,Yes,32.9 ,18.8, 55,4,*,*,*,*
"Cleveland County(6,10)",05025,Yes,31 ,17.2, 52.1,3,*,*,*,*
"Newton County(6,10)",05101,Yes,29.6 ,18.2, 47.8,4,stable,-16.2 ,-40.1, 17.3

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:16 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
