------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=05&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '05', 'areatype': 'county', 'cancer': '055', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_042.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=05&areatype=county&cancer=055&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Arkansas by County

"Breast (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 42.1?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Columbia County(6)",05027,Yes,32.9 ,20.9, 49.7,5,31.3
"Grant County(6)",05053,Yes,32.7 ,18.8, 53.3,3,25.8
"Boone County(6)",05009,Yes,31.8 ,22.5, 44.1,8,25.8
"Polk County(6)",05113,Yes,30.7 ,17.7, 49.6,4,24.7
"Randolph County(6)",05121,Yes,29.2 ,17.2, 47.5,4,26.4
"Independence County(6)",05063,Yes,26.4 ,17.5, 38.4,6,26.5
"Bradley County(6)",05011,Yes,* ,*, *,3 or fewer,*
"Calhoun County(6)",05013,Yes,* ,*, *,3 or fewer,*
"Cleveland County(6)",05025,Yes,* ,*, *,3 or fewer,*
"Dallas County(6)",05039,Yes,* ,*, *,3 or fewer,*
"Fulton County(6)",05049,Yes,* ,*, *,3 or fewer,*
"Izard County(6)",05065,Yes,* ,*, *,3 or fewer,*
"Lafayette County(6)",05073,Yes,* ,*, *,3 or fewer,*
"Monroe County(6)",05095,Yes,* ,*, *,3 or fewer,*
"Montgomery County(6)",05097,Yes,* ,*, *,3 or fewer,*
"Nevada County(6)",05099,Yes,* ,*, *,3 or fewer,*
"Newton County(6)",05101,Yes,* ,*, *,3 or fewer,*
"Pike County(6)",05109,Yes,* ,*, *,3 or fewer,*
"Prairie County(6)",05117,Yes,* ,*, *,3 or fewer,*
"Scott County(6)",05127,Yes,* ,*, *,3 or fewer,*
"Searcy County(6)",05129,Yes,* ,*, *,3 or fewer,*
"Sevier County(6)",05133,Yes,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:16 pm.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
