------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=071&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '071', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_001.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=071&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Pennsylvania by County

"Bladder, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Berks County",42011,***,4.5 ,3.7, 5.4,25,stable,0.1 ,-1.0, 1.2
"Blair County",42013,***,4.5 ,3.2, 6.1,9,stable,0.2 ,-1.8, 2.3
"Carbon County",42025,***,4.4 ,2.7, 7,4,*,*,*,*
"Crawford County",42039,***,4.4 ,2.8, 6.6,5,*,*,*,*
"Montgomery County",42091,***,4.3 ,3.8, 4.9,49,stable,0.0 ,-0.7, 0.7
"Bucks County",42017,***,4.3 ,3.7, 5,37,stable,-0.1 ,-1.1, 1.0
"Columbia County",42037,***,4.2 ,2.6, 6.8,4,stable,-0.1 ,-2.8, 2.7
"Bedford County",42009,***,4.2 ,2.4, 7,3,*,*,*,*
"Lancaster County",42071,***,4.2 ,3.5, 4.9,31,stable,-0.4 ,-1.3, 0.4
"Mercer County",42085,***,4.1 ,2.9, 5.8,8,stable,0.7 ,-1.1, 2.4
"Cambria County",42021,***,4 ,2.9, 5.4,10,stable,0.1 ,-1.3, 1.4
"Franklin County",42055,***,4 ,2.9, 5.4,9,stable,-1.0 ,-2.9, 0.9
"Indiana County",42063,***,3.9 ,2.4, 6.1,4,*,*,*,*
"Clearfield County",42033,***,3.9 ,2.5, 6,5,stable,-1.0 ,-3.2, 1.2
"Lebanon County",42075,***,3.9 ,2.8, 5.4,8,stable,0.8 ,-1.2, 2.8
"Centre County",42027,***,3.8 ,2.6, 5.5,6,*,*,*,*
"Fayette County",42051,***,3.8 ,2.7, 5.3,8,falling,-1.4 ,-2.6, -0.2
"Cumberland County",42041,***,3.7 ,2.9, 4.8,13,falling,-2.1 ,-3.4, -0.7
"Cameron County",42023,***,* ,*, *,3 or fewer,*,*,*,*
"Elk County",42047,***,* ,*, *,3 or fewer,*,*,*,*
"Forest County",42053,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",42057,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",42059,***,* ,*, *,3 or fewer,*,*,*,*
"Huntingdon County",42061,***,* ,*, *,3 or fewer,*,*,*,*
"Juniata County",42067,***,* ,*, *,3 or fewer,*,*,*,*
"McKean County",42083,***,* ,*, *,3 or fewer,*,*,*,*
"Montour County",42093,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County",42099,***,* ,*, *,3 or fewer,*,*,*,*
"Pike County",42103,***,* ,*, *,3 or fewer,*,*,*,*
"Potter County",42105,***,* ,*, *,3 or fewer,*,*,*,*
"Sullivan County",42113,***,* ,*, *,3 or fewer,*,*,*,*
"Tioga County",42117,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",42119,***,* ,*, *,3 or fewer,*,*,*,*
"Wyoming County",42131,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

Data for United States does not include Puerto Rico.
